Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_SRM,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SJM,SLB,SLE,SLV,SOM,SPM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1980,3999.9482,38048996.0,57400000.0,0.0,1118000.0,23000.0,8000.0,23000.0,128018930.0,1161645.9,4000.0,7000.0,440723300.0,3141000.0,4418651.0,2088000.0,1389024.5,2027000.0,8785000.0,9987000.0,6181000.0,10000.0,10997.94,2756021.0,9785268.0,96000.0,33562000.0,159834820.0,18999.98,14000.0,413000.0,26004000.0,4945000.0,61660000.0,1653900.0,16850000.0,427603780.0,17255000.0,8930000.0,25700000.0,10524962.0,44270508.0,99975.1,65000.0,2515912.0,5936998.5,171500.0,4390713.5,18518996.0,1301000.0,18268.426,2904213.0,2619967.2,43166256.0,4751000.0,2445000.0,7741888.0,5000000.0,31238000.0,1377291.9,33473112.0,2536000.0,290000.0,0.0,31722000.0,112079.97,5151970.5,18469000.0,3201168.5,12000000.0,14221000.0,59999.723,563000.0,1383000.0,295950.53,9179998.0,16000.0,0.0,3049999.0,8000.0,1714999.6,0.0,3257000.0,2384136.5,1600000.0,6627000.0,50905868.0,179514900.0,5725484.5,40637000.0,9439000.0,1900000.0,532477.75,17561996.0,368807.38,1475782.4,6061000.0,218565540.0,25580000.0,9950972.0,2650000.0,14999.952,2247000.0,135000.0,1606000.0,600339.6,2576000.0,15080000.0,20499.85,9000.0,2349000.0,2296000.0,3400617.0,136974.8,2527515.8,28930000.0,2570281.0,36039984.0,98179900.0,1490687.8,32080000.0,13000.0,10385000.0,124431300.0,44128028.0,39463984.0,2000.0,39000.0,17481.605,3830000.0,4886010.0,0.0,39313700.0,265000.0,30720000.0,50438000.0,3744998.8,2019999.9,936000.0,4085000.0,16804760.0,1051000.0,7017149.0,4556102700.0,37413012.0,1855000.0,18677612.0,10625000.0,772000.0,19007000.0,474989.0,2515000.0,3934990.5,13035000.0,55000.0,60999.875,14964000.0,221779970.0,1715000.0,136858910.0,75499700.0,8841000.0,17144.602,0.0,59000.0,2724000.0,943136.25,44000000.0,6000.0,37993.035,69000.0,2460283.5,636958.4,3703999.5,1290999.9,14062000.0,1000.0,48150000.0,3035000.0,18938000.0,4436624.5,34792256.0,279000.0,31128.21,101000.0,8700000.0,38579000.0,1003875.9,29999996.0,10680000.0,42031016.0,15081000.0,428162800.0,27371730.0,12000.0,21020000.0,16000.0,6858000.0,128000.0,74000.0,23462994.0,94160000.0,19846000.0,12275000.0
1981,3999.954,38052996.0,57400000.0,0.0,1116000.0,23000.0,8000.0,27000.0,127892930.0,1173574.6,4000.0,7000.0,440779620.0,3012400.0,4461111.5,2075000.0,1386224.2,2057000.0,8835000.0,9981000.0,6179000.0,9000.0,10998.459,2756242.0,9843168.0,97000.0,34099000.0,163880700.0,18999.982,14000.0,413000.0,26004000.0,4945000.0,61290000.0,1649000.0,16749999.0,432908740.0,17370000.0,8960000.0,25750000.0,10527963.0,44283508.0,99975.09,65000.0,2598890.0,5937998.0,175900.0,4386655.0,18460996.0,1301000.0,18254.477,2896213.5,2624773.5,39171000.0,5032000.0,2468000.0,7719606.0,5000000.0,31206000.0,1382339.2,33240394.0,2516700.0,299999.94,0.0,31687000.0,112076.41,5151972.5,18320000.0,3237355.5,12000000.0,14197000.0,58999.727,585000.0,1390000.0,295932.72,9205998.0,16000.0,0.0,3066999.0,9000.0,1714987.2,0.0,3264000.0,2384573.5,1600000.0,6601000.0,50857736.0,179644580.0,5730146.0,41204000.0,9439000.0,1900000.0,537453.0,17550996.0,368521.2,1485295.2,6042000.0,221723520.0,25580000.0,10098272.0,2650000.0,14999.953,2245000.0,136000.0,1609000.0,597342.7,2576000.0,15185000.0,20799.887,9000.0,2349000.0,2302000.0,3410677.2,136774.92,2542655.5,29090000.0,2576775.5,36074984.0,98209940.0,1490782.8,32083000.0,13000.0,10421000.0,124374740.0,44171056.0,39483984.0,2000.0,38000.0,17302.967,3930000.0,5044690.5,0.0,39313730.0,265000.0,30280000.0,47219000.0,3826998.5,2010999.9,936000.0,4103000.0,17331598.0,1051000.0,7012040.0,4568234500.0,36503920.0,1882000.0,18700956.0,10670000.0,778000.0,18910000.0,466989.8,2515000.0,3937948.5,13457000.0,56000.0,64946.92,14948000.0,223364420.0,1760000.0,136905660.0,75529700.0,8840000.0,16537.504,0.0,59000.0,2729000.0,906323.0,44005000.0,6000.0,37992.965,73000.0,2456342.2,637313.8,3674999.5,1283999.9,14115000.0,1000.0,48150000.0,3035000.0,19341000.0,4496290.0,35361468.0,282000.0,31116.22,95000.0,8750000.0,38613000.0,1003875.9,31000000.0,11850000.0,42184010.0,15053000.0,428162800.0,27759902.0,12000.0,21040000.0,16000.0,6876000.0,131000.0,77000.0,23464994.0,94100000.0,19836000.0,12350000.0
1982,3999.9617,38053990.0,57400000.0,0.0,1114000.0,23000.0,8000.0,27000.0,128767930.0,1173679.6,4000.0,7000.0,438678200.0,3013700.0,4461549.5,2060000.0,1384357.6,2090000.0,8885000.0,9978000.0,6182000.0,8000.0,10998.995,2743541.8,9844616.0,97000.0,34136000.0,167991760.0,19000.0,13000.0,418000.0,26006000.0,4960000.0,61212000.0,1644100.0,16599999.0,442517630.0,17490000.0,9010000.0,25770000.0,10553963.0,44294600.0,99975.09,65000.0,2678772.8,6082996.0,182000.0,4385228.0,18395996.0,1301000.0,18245.102,2886215.5,2629968.0,39107000.0,5233000.0,2445240.0,7696324.0,5000000.0,31191000.0,1382584.4,33008676.0,2487700.0,309999.94,0.0,31646000.0,112073.11,5151973.0,18281000.0,3237601.0,12200000.0,14173000.0,55999.86,606000.0,1403000.0,295909.12,9205998.0,16000.0,0.0,3103998.0,11000.0,1714975.8,0.0,3269000.0,2373452.5,1600000.0,6582000.0,50857916.0,180012910.0,5725061.5,41791000.0,9450000.0,1900000.0,539443.06,17535992.0,361972.8,1494033.0,6026000.0,221731170.0,25580000.0,10098574.0,2680000.0,13999.954,2243000.0,136000.0,1617000.0,597342.7,2580000.0,15292000.0,20999.371,9000.0,2296000.0,2292000.0,3411314.0,136641.66,2543027.2,29177000.0,2578211.8,36099984.0,98314940.0,1483927.2,32083000.0,13000.0,10441000.0,124380424.0,44239924.0,39503984.0,3000.0,38000.0,17137.648,4030000.0,5107710.0,0.0,39313708.0,272000.0,30360000.0,48403000.0,3828998.5,2004999.9,942000.0,4106600.0,16727549.0,1051000.0,6982825.0,4588225500.0,38497520.0,1914000.0,18746808.0,10740000.0,770000.0,18891000.0,466976.12,2515000.0,3940906.2,13893000.0,57000.0,63947.0,14963000.0,223393630.0,1775000.0,136952800.0,75589700.0,8839000.0,15835.552,0.0,62000.0,2744000.0,879862.1,44010000.0,6000.0,37992.902,75000.0,2454769.2,634211.56,3659999.5,1285999.9,14113000.0,1000.0,48150000.0,3035000.0,19779000.0,4496504.0,35361804.0,284000.0,31106.12,88000.0,8816000.0,37191000.0,1003875.9,31000000.0,11850000.0,42191496.0,15021000.0,431398850.0,27760960.0,11000.0,21160000.0,15000.0,6884000.0,132000.0,77000.0,23464996.0,94033000.0,19808000.0,12435000.0
1983,3999.9688,38053990.0,57400000.0,0.0,1110000.0,23000.0,8000.0,32000.0,128642930.0,1173994.8,4000.0,7000.0,435144160.0,3014900.0,4462863.5,2060000.0,1385291.0,2100000.0,8935000.0,9964000.0,6177000.0,8000.0,10999.546,2738728.2,9848962.0,97000.0,34173000.0,172128050.0,19000.0,13000.0,430000.0,26006000.0,4970000.0,61134000.0,1639300.0,16549999.0,452927520.0,17584000.0,9060000.0,25800000.0,10557966.0,44306890.0,99975.086,65000.0,2681709.5,6178994.0,183000.0,4382445.0,18329996.0,1301000.0,18236.846,2845225.8,2629750.0,39282000.0,5368000.0,2434740.0,7672942.0,5000000.0,30791000.0,1383319.5,32775058.0,2450400.0,319999.94,0.0,31565000.0,112069.86,5151974.0,18216000.0,3238337.5,12200000.0,14159000.0,53999.996,587000.0,1413000.0,295881.78,9181999.0,16000.0,0.0,3118997.5,11000.0,1724976.4,0.0,3270000.0,2369434.0,1600000.0,6571000.0,50810864.0,179705890.0,5702771.0,42134000.0,9450000.0,1900000.0,552507.6,17259996.0,355486.12,1507515.4,6011000.0,221754130.0,25580000.0,10099480.0,2690000.0,13999.956,2236000.0,136000.0,1620000.0,597342.7,2585000.0,15405000.0,21199.838,9000.0,2308000.0,2287000.0,3413224.5,136708.28,2544142.5,29273000.0,2576163.0,36134976.0,101019980.0,1481309.2,32083000.0,13000.0,10438000.0,124760200.0,44239920.0,39523980.0,3000.0,40000.0,16988.018,3940000.0,5205354.5,0.0,39323676.0,280000.0,31010000.0,48693000.0,3829998.8,2008999.9,945000.0,4110200.0,16728646.0,1055000.0,6967205.0,4601703400.0,36408936.0,1941000.0,18790776.0,10780000.0,767000.0,18879000.0,465990.25,2515000.0,3943863.5,14430000.0,58000.0,63951.066,14981000.0,223481310.0,1790000.0,137248240.0,75639700.0,8838000.0,15069.031,0.0,62000.0,2749000.0,876240.8,44015000.0,6000.0,37992.84,75000.0,2452552.8,633279.5,3635999.5,1287999.9,13991000.0,1000.0,48150000.0,3035000.0,19898000.0,4497146.5,35362816.0,286000.0,31096.984,74000.0,8899000.0,36718000.0,1003875.9,31000000.0,11850000.0,42213970.0,14992000.0,431398850.0,27764128.0,12000.0,21280000.0,14000.0,6902000.0,135000.0,77600.0,23464996.0,94033000.0,19961000.0,12510000.0
1984,3999.9731,38053990.0,57400000.0,0.0,1113000.0,23000.0,8000.0,32000.0,128515930.0,1173545.2,4000.0,8000.0,437031870.0,3016200.0,4460989.0,2060000.0,1389024.5,2110000.0,8985000.0,10060000.0,6172000.0,8000.0,11000.0,2734977.2,9842762.0,97000.0,34717000.0,176236320.0,19000.0,12000.0,444000.0,26006000.0,4982000.0,61056000.0,1634500.0,16499999.0,464536600.0,17901000.0,9109989.0,25850000.0,10561967.0,44319680.0,109975.79,65000.0,2747884.5,6141995.0,182000.0,4376948.5,18283996.0,1301000.0,18229.195,2854220.8,2629970.0,39610000.0,5528000.0,2458260.0,7639478.5,5000000.0,30628000.0,1382271.0,32350522.0,2425700.0,329999.94,0.0,31508000.0,112066.45,5151974.5,18202000.0,3237287.0,12300000.0,14136000.0,57999.695,573000.0,1440000.0,295849.34,9208998.0,16000.0,0.0,3784976.5,12000.0,1727977.6,0.0,3277000.0,2366359.0,1600000.0,6554000.0,49974500.0,180691400.0,5694684.0,42464000.0,9450000.0,1900000.0,563448.06,17243996.0,355237.3,1482436.4,5996000.0,221721380.0,25505000.0,10098188.0,2691000.0,12999.955,2229000.0,137000.0,1630000.0,597342.7,2586000.0,15415000.0,21499.912,9000.0,2311000.0,2301000.0,3410499.0,136974.8,2542551.5,29384000.0,2577359.5,36159976.0,101030984.0,1479263.5,32083000.0,13000.0,10422000.0,124445310.0,44326020.0,39534980.0,3000.0,40000.0,16772.818,3990000.0,5216046.5,0.0,39323616.0,290000.0,30780000.0,52606000.0,3882998.2,2015999.8,954000.0,4113800.0,16578083.0,1059000.0,6953747.0,4628602000.0,37494450.0,1966000.0,18837420.0,10820000.0,775000.0,18939000.0,463990.94,2515000.0,3946822.2,14967000.0,59000.0,64999.625,14992000.0,223356220.0,1808000.0,138197090.0,75694700.0,8837000.0,14345.929,0.0,64000.0,2764000.0,884516.06,44020000.0,6000.0,37992.78,77000.0,2449049.5,632623.2,3610999.5,1268999.9,13973000.0,1000.0,48150000.0,3085000.0,20051000.0,4496230.0,35361372.0,289000.0,31087.344,74000.0,8898000.0,37613000.0,1003875.9,31000000.0,11850000.0,42181908.0,14962000.0,431398850.0,27759610.0,12000.0,21390000.0,14000.0,6910000.0,135000.0,78000.0,23464996.0,94033000.0,19982000.0,12565000.0
1985,3999.974,38053990.0,57400000.0,0.0,1112000.0,23000.0,8000.0,35000.0,128389940.0,1173807.8,4000.0,9000.0,436973920.0,3017500.0,4462084.0,2060000.0,1390884.2,2130000.0,9035000.0,10027000.0,6169000.0,8000.0,12000.0,2728264.8,9846384.0,101000.0,34687000.0,180276580.0,19000.0,12000.0,444000.0,26008000.0,4983000.0,60978000.0,1629600.0,16471999.0,476346530.0,18180000.0,9159990.0,25900000.0,10567969.0,44333940.0,109975.72,65000.0,2680788.8,6221993.0,162800.0,4358285.0,18243996.0,1301000.0,18221.723,2833224.5,2629971.0,39051000.0,5693000.0,2497000.0,7618955.0,5000000.0,30712000.0,1382883.5,32171044.0,2408399.5,344999.97,0.0,31442000.0,112062.71,5151975.5,18168000.0,3237900.5,12400000.0,14122000.0,57999.67,573000.0,1448000.0,295818.3,9183994.0,14000.0,0.0,3784977.0,12000.0,1727978.8,0.0,3278000.0,2360418.5,1600000.0,6539000.0,53494256.0,180580100.0,5703733.0,43294000.0,9465000.0,1900000.0,574443.06,17094996.0,355026.62,1509373.5,5879000.0,221740510.0,26354000.0,10098942.0,2990000.0,12999.957,2220000.0,137000.0,1635000.0,598341.6,2588000.0,15427000.0,21799.92,9000.0,2315000.0,2308000.0,3412091.0,137108.05,2543480.8,29398000.0,2578451.0,36194976.0,101434984.0,1475632.1,32103000.0,13000.0,10429000.0,124428890.0,44369064.0,39554980.0,3000.0,42000.0,16709.684,4005000.0,5415669.5,0.0,39323650.0,278000.0,30780000.0,54924000.0,3854998.8,2018999.9,957000.0,4116400.0,16445602.0,1061000.0,6939734.5,4656740000.0,37117484.0,1995000.0,18847922.0,10910000.0,808000.0,18914000.0,460991.34,2515000.0,3949780.2,15499000.0,59000.0,64999.62,15019998.0,223429310.0,1819000.0,138184900.0,77749420.0,8836000.0,13566.444,0.0,64000.0,2814000.0,903272.2,44025000.0,6000.0,38989.184,81000.0,2435714.2,630906.5,3493999.5,1283999.9,13951000.0,1000.0,48155000.0,3090000.0,20577000.0,4496765.5,35362216.0,292000.0,31076.121,71000.0,8822000.0,38130000.0,1003875.9,32000000.0,11850000.0,42200636.0,14933000.0,431398850.0,27762248.0,12000.0,21640000.0,12000.0,6750000.0,137000.0,78000.0,23469996.0,94033000.0,20125000.0,12640000.0
1986,3999.9736,38053990.0,57400000.0,0.0,1111000.0,23000.0,8000.0,38000.0,128263940.0,1174047.1,4000.0,9000.0,427970180.0,3018800.0,4463082.5,2082000.0,1391800.0,2190000.0,9085000.0,10041000.0,6166000.0,8000.0,12000.0,2730893.0,9849686.0,103000.0,35203000.0,179583230.0,19000.0,12000.0,444000.0,26008000.0,5004000.0,60898892.0,1624800.0,16436000.0,482455420.0,18280000.0,9229990.0,25950000.0,10564970.0,44348812.0,109975.66,65000.0,2611790.2,6450994.0,163200.0,4352859.5,18207996.0,1301000.0,18214.395,2818227.5,2636971.8,38688000.0,5853000.0,2567000.0,7593165.0,5000000.0,30610000.0,1383442.1,31891834.0,2393399.5,349999.97,0.0,31395000.0,112058.375,5151976.0,18130000.0,3238460.0,12400000.0,14098000.0,59999.62,582000.0,1415000.0,295771.75,9179996.0,14000.0,0.0,3784978.0,13000.0,1729979.6,0.0,3285000.0,2362817.5,1600000.0,6523000.0,55691720.0,180434540.0,5692574.5,43624000.0,9480000.0,1900000.0,578403.4,17041996.0,354797.2,1500556.5,5858000.0,221757950.0,26373000.0,10099630.0,3290000.0,11999.961,2217000.0,138000.0,1638000.0,599340.6,2597000.0,15435000.0,21199.926,8000.0,2326000.0,2291000.0,3413542.8,137174.67,2544328.5,29497000.0,2579762.8,36219976.0,101440984.0,1477039.2,32106000.0,13000.0,10435000.0,124385260.0,44412108.0,39574988.0,3000.0,39000.0,16519.408,4105000.0,5719852.5,0.0,39323696.0,267000.0,31280000.0,60001000.0,3856998.8,2014999.9,969000.0,4132000.0,16508461.0,1067000.0,6943537.0,4666228000.0,35570976.0,2020000.0,18874642.0,10980000.0,830000.0,18879000.0,462991.38,2515000.0,3952738.2,16551000.0,60000.0,64999.53,15037998.0,223495940.0,1830000.0,138171470.0,80797320.0,8834000.0,12810.768,0.0,66000.0,2819000.0,922885.06,44030000.0,5000.0,38989.36,84000.0,2433139.8,631669.1,3475999.5,1328999.9,13920000.0,1000.0,48205000.0,3090000.0,20775000.0,4497253.5,35362984.0,295000.0,31062.902,71000.0,8706000.0,38483000.0,1003875.9,32000000.0,11962000.0,42217716.0,14895000.0,431398850.0,27764654.0,13000.0,21850000.0,12000.0,6725000.0,141000.0,78400.0,23469996.0,94400000.0,20225000.0,12715000.0
1987,3999.9702,38044996.0,57400000.0,0.0,1111000.0,23000.0,8000.0,38000.0,127937940.0,1174334.9,4000.0,9000.0,428954880.0,3020000.0,4464282.5,2092000.0,1301287.5,2200000.0,9140000.0,10115000.0,6166000.0,8000.0,12000.0,2726361.0,9853656.0,112000.0,35227000.0,183533470.0,19000.0,12000.0,465000.0,26010000.0,5005000.0,61025000.0,1620000.0,16163000.0,487765400.0,18400000.0,9209990.0,25950000.0,10539969.0,44354310.0,112974.91,65000.0,2538891.0,6725991.0,162400.0,4346978.0,18124996.0,1301000.0,18207.232,2797232.2,2636973.0,38779000.0,5994000.0,2547000.0,7565868.0,5000000.0,30601000.0,1384113.5,31564132.0,2407999.5,365000.0,0.0,31353000.0,112053.6,5151977.0,18116000.0,3239132.5,12400000.0,14074000.0,57999.688,589000.0,1410000.0,295741.97,9176998.0,13000.0,0.0,3784979.2,13000.0,1729980.8,0.0,3285000.0,2358874.0,1600000.0,6511000.0,58618290.0,180783800.0,5667823.5,43954000.0,9480000.0,1900000.0,576403.4,17011996.0,354714.0,1510022.5,5840000.0,221778930.0,26435000.0,10100457.0,3700000.0,11999.962,2219000.0,138000.0,1640000.0,603336.6,2603000.0,15440000.0,20999.932,8000.0,2334000.0,2330000.0,3415287.2,130712.11,2545347.0,29666000.0,2574765.0,36239972.0,102549940.0,1474593.1,32106000.0,13000.0,10422000.0,124686800.0,44498200.0,39594988.0,3000.0,41000.0,16308.189,4110000.0,6073372.5,0.0,39323700.0,256000.0,31012000.0,60341000.0,3888998.0,2013999.9,970000.0,4134600.0,16469600.0,1070000.0,6932544.0,4683615000.0,36670910.0,2045000.0,18897344.0,11019999.0,846000.0,18869000.0,461991.7,2515000.0,3956682.2,17048000.0,61000.0,64999.535,15092998.0,223576000.0,1842000.0,138158370.0,82854430.0,8832000.0,12065.504,0.0,65000.0,2824000.0,922742.3,44035000.0,5000.0,38989.53,88000.0,2431021.0,630592.75,3454999.5,1306999.8,13907000.0,1000.0,48205000.0,3110000.0,21240000.0,4497840.0,35363908.0,299000.0,31049.88,71000.0,8696000.0,39427000.0,1003875.9,32000000.0,11962000.0,42238236.0,14858000.0,426947870.0,27767546.0,13000.0,21960000.0,12000.0,6710000.0,143000.0,76700.0,23478996.0,94650000.0,20366000.0,12790000.0
1988,3999.9673,38039996.0,57400000.0,0.0,1117000.0,23000.0,8000.0,39000.0,127378940.0,1173238.8,4000.0,9000.0,429158500.0,3021300.0,4459710.0,2105000.0,1393627.2,2210000.0,9564000.0,10427000.0,6162000.0,8000.0,12000.0,2723115.8,9838532.0,115000.0,35250000.0,187158260.0,19000.0,12000.0,460000.0,26010000.0,5006000.0,61151000.0,1615100.0,16154000.0,493374240.0,18720000.0,9209992.0,25950000.0,10541970.0,44262890.0,113986.734,67000.0,2462948.0,6787988.0,161400.0,4337858.0,18096996.0,1301000.0,18000.0,2786237.5,2636973.5,38817000.0,5999000.0,2581000.0,7542586.0,5000000.0,30578000.0,1381555.8,31332414.0,2373199.5,380000.0,0.0,30830000.0,112049.305,5151977.5,18423000.0,3236570.2,12500000.0,14081000.0,55999.758,604000.0,1400000.0,295713.44,9178998.0,13000.0,0.0,4284726.5,18000.0,1729981.6,0.0,3285000.0,2356028.0,1599000.0,6497000.0,59654816.0,180334450.0,5661583.0,44795000.0,9530000.0,1900000.0,575403.4,16838996.0,354538.62,1515120.1,5817000.0,221699040.0,26662000.0,10097307.0,4150000.0,11999.964,2214000.0,141000.0,1650000.0,603336.6,2600000.0,15440000.0,20999.938,8000.0,2337000.0,2343000.0,3408639.8,137307.92,2541466.0,29744000.0,2559351.0,36269970.0,103050820.0,1472843.0,32123000.0,13000.0,10373000.0,124976220.0,44541250.0,39614988.0,3000.0,40000.0,16093.234,4115000.0,6383783.5,0.0,39323676.0,246000.0,31300000.0,60788000.0,3939997.8,2011999.9,976000.0,4138200.0,16334622.0,1073000.0,6925180.0,4699074000.0,35346970.0,2070000.0,18905920.0,11059999.0,863000.0,18820000.0,461982.3,2515000.0,3960626.2,17085000.0,61000.0,63999.574,15108998.0,223270880.0,1853000.0,138145250.0,85892590.0,8830000.0,11310.678,0.0,67000.0,2825000.0,939581.8,44039000.0,5000.0,38989.71,88000.0,2427141.0,629794.4,3436999.5,1284999.9,13733000.0,1000.0,48230000.0,3140000.0,21330000.0,4495604.5,35360388.0,303000.0,31036.92,72000.0,8492000.0,39263000.0,1003875.9,32000000.0,11962000.0,42160030.0,14839000.0,426947870.0,27756532.0,13000.0,22010000.0,11000.0,6710000.0,147000.0,77000.0,23478996.0,94900000.0,20529000.0,12880000.0
1989,3999.9688,38039996.0,57400000.0,0.0,1110000.0,23000.0,8000.0,39000.0,127468940.0,1169857.6,5000.0,9000.0,426578940.0,3022600.0,4445606.0,2105000.0,1395494.6,2220000.0,9600000.0,10443000.0,6168000.0,8000.0,12000.0,2723227.0,9791885.0,120000.0,35470000.0,190223890.0,19000.0,12000.0,452000.0,26015000.0,5006000.0,61277000.0,1610400.0,16169000.0,499484450.0,18820000.0,9189992.0,25950000.0,10543971.0,44184784.0,113986.72,67000.0,2377960.5,6771991.0,161400.0,4327767.0,18055996.0,1301000.0,18000.0,2773242.0,2640974.0,38760000.0,6026000.0,2571000.0,7519304.0,5000000.0,30701000.0,1373666.8,31100696.0,2385799.8,394999.97,0.0,30740900.0,112046.58,5151978.5,18306000.0,3228667.2,12500000.0,14057000.0,55999.797,586000.0,1437000.0,295684.38,9214999.0,13000.0,0.0,4284697.0,21000.0,1731982.4,0.0,3371000.0,2356199.0,1598000.0,6484000.0,59782550.0,180744740.0,5654010.5,44624000.0,9230000.0,1900000.0,574408.3,16849996.0,354360.06,1512615.5,5729000.0,221452620.0,27053000.0,10087591.0,4435000.0,11999.965,2197000.0,141000.0,1652000.0,603336.6,2600000.0,15445000.0,20999.941,8000.0,2340000.0,2305000.0,3388136.5,137441.17,2529495.8,30064000.0,2549681.0,36294970.0,104048104.0,1472896.2,32123000.0,13000.0,10395000.0,125227730.0,44584292.0,39634988.0,3000.0,38000.0,15867.763,4165000.0,6721690.5,0.0,39323430.0,236000.0,31405000.0,61182000.0,3992997.5,2003999.9,991000.0,4140800.0,16255760.0,1077000.0,6923729.0,4710747600.0,35859960.0,2100000.0,18914352.0,11099999.0,870000.0,18807000.0,449993.1,2515000.0,3960626.2,17122000.0,60000.0,62965.07,14758000.0,222329740.0,1855000.0,138130370.0,87905570.0,8827000.0,10498.664,0.0,68000.0,2825000.0,939421.0,44040000.0,5000.0,43000.0,88000.0,2421232.8,629913.25,3417999.5,1264000.0,13492000.0,1000.0,48250000.0,3140000.0,21337000.0,4488709.5,35349540.0,305000.0,31009.557,72000.0,8670000.0,39897000.0,1003875.9,32000000.0,11962000.0,41918840.0,14822000.0,426947900.0,27722552.0,13000.0,21810000.0,11000.0,6715000.0,149000.0,54200.0,23480996.0,95300000.0,20897000.0,12955000.0
1990,3999.977,38039996.0,57404000.0,0.0,1121000.0,23000.0,8000.0,55000.0,127563944.0,1167736.6,5000.0,9000.0,425140500.0,3023900.0,4436758.5,2110000.0,1394562.0,2270000.0,9575000.0,10386000.0,6159000.0,8000.0,12000.0,2719197.5,9762622.0,126000.0,35455000.0,192965860.0,19000.0,11000.0,454000.0,26021000.0,5006000.0,61403000.0,1605700.0,15899000.0,505693150.0,18930000.0,9169992.0,25960000.0,10520973.0,44108144.0,113986.7,68000.0,2304969.8,6740991.5,160600.0,4318950.5,18031998.0,1299000.0,18000.0,2787237.2,2545921.0,38676000.0,6119000.0,2648000.0,7498379.0,4999999.5,30472000.0,1368717.8,30913620.0,2392999.8,409999.97,0.0,30592800.0,112043.45,5156980.0,18203000.0,3223709.5,12605000.0,14141000.0,52999.953,586000.0,1447000.0,295653.2,9221999.0,13000.0,0.0,4284782.0,21000.0,1731983.2,0.0,3320000.0,2352766.8,1597000.0,6474000.0,60847280.0,180658990.0,5648016.5,44424000.0,9230000.0,1901000.0,578388.5,16839996.0,353542.66,1479646.1,5693000.0,221298050.0,26770000.0,10081496.0,4455000.0,11999.966,2179000.0,141000.0,1660000.0,604325.06,2493000.0,15455000.0,20899.947,7000.0,2339000.0,2321000.0,3375274.5,137374.55,2521986.5,30343000.0,2549681.0,36324956.0,105150430.0,1470712.9,32128000.0,13000.0,10428000.0,125331330.0,44627336.0,39655996.0,3000.0,39000.0,16776.83,4218000.0,6756588.5,0.0,39323990.0,232000.0,33047000.0,61586000.0,4024997.5,2005999.9,976000.0,4144400.0,16181772.0,1080000.0,6912239.0,4722243600.0,35205970.0,2124000.0,20604132.0,11139999.0,877000.0,18793000.0,434994.03,2518000.0,3919214.8,17159000.0,61000.0,63966.426,14769000.0,221739360.0,1879000.0,138108930.0,87955240.0,8869000.0,9639.527,0.0,68000.0,2825000.0,978838.8,44042000.0,5000.0,43000.0,88000.0,2417049.0,629048.0,3412999.5,1238000.0,13495000.0,1000.0,48300000.0,3190000.0,21383000.0,4484384.0,35342732.0,318000.0,31000.092,77000.0,8644000.0,39677000.0,1003875.75,32000000.0,11962000.0,41767536.0,14917000.0,426947900.0,27701240.0,11992.929,21860000.0,10000.0,6726000.0,152000.0,54000.0,23625996.0,95600000.0,20811000.0,13010000.0
