Date,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CIS,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1971,29033.0,10177118.0,5054573.0,1489206.0,3907.0,67675.0,5016148.0,993546.0,8044.0,42787.0,2049221.0,2602592.0,2617068.0,3509856.0,582711.0,2581575.0,5373453.0,64724191.0,3981375.0,36869.0,62164.0,2739170.0,4981753.0,60414.0,0.0,2812756.0,42131491.0,154960.0,50463.0,298740.0,546450.0,1534220.0,5251122.0,1615981.0,2414040.0,695661123.0,4015846.0,5194596.0,15553341.0,865791.0,9084067.0,202122.0,235531.0,1143605.0,3503998.0,31248.0,0.0,384039.0,3410396.0,21667597.0,57590.0,42088.0,980763.0,2653418.0,8506593.0,3815887.0,20608755.0,1112283.0,11346103.0,475284.0,26095881.0,1636243.0,350933.0,14983897.0,45436.0,401011.0,12839362.0,2145027.0,6499181.0,0.0,3630451.0,428112.0,496570.0,230494.0,3095190.0,66803.0,12540.0,3552246.0,29715.0,502192.0,483858.0,1996448.0,2607008.0,3768110.0,4091134.0,98230315.0,25078.0,446527338.0,1428135.0,17383829.0,4311891.0,30360.0,466826.0,19060905.0,1106866.0,718797.0,28891218.0,6246890.0,10518296.0,1885643.0,5381650.0,43785.0,29036.0,18986144.0,117270.0,2462396.0,952595.0,1100082.0,1012333.0,79299.0,17633.0,10330598.0,960772.0,1566663.0,85893.0,916502.0,6907.0,10090833.0,0.0,1651587.0,5871096.0,110721.0,21080855.0,10257.0,875272.0,5440578.0,31154.0,21351773.0,372314.0,721298.0,3087.0,7670049.0,956436.0,475625.0,4449956.0,6851231.0,604492.0,54942.0,4333421.0,46829647.0,1305284.0,5025388.0,1318056.0,12201023.0,0.0,528062.0,468017.0,79961.0,2377161346.0,46333972.0,810423.0,5743351.0,25617605.0,4703.0,2282113.0,15517086.0,1126145.0,7054012.0,5255663.0,1533180.0,,51656.0,14973.0,12109565.0,48162739.0,3963267.0,1836394.0,10020965.0,3188171.0,0.0,164456.0,2079684.0,2271648.0,6947.0,2945389.0,4273014.0,3169579.0,55368.0,212756.0,2642910.0,1078254.0,1493090.0,405789.0,0.0,32633.0,3711362.0,2791.0,3338521.0,1817247.0,29017272.0,1920071.0,1177593.0,488581.0,68530.0,561859.0,2930480.0,22906988.0,4390.0,12793518.0,9902857.0,21145375.0,489166.0,54795508.0,7607967.0,66665.0,3197781.0,8361.0,20729.0,34640307.0,77725.0,113132.0,6270592.0,11959969.0,3054636.0,4415057.0
1972,28679.0,10382652.0,5158287.0,1522477.0,3834.0,77773.0,4992202.0,993593.0,8068.0,42660.0,2066154.0,2617008.0,2646285.0,3504961.0,572373.0,2609400.0,5459961.0,65751870.0,3909118.0,38096.0,62565.0,2737083.0,4897996.0,61533.0,0.0,2861911.0,42182832.0,154613.0,51563.0,307958.0,562065.0,1545279.0,5338874.0,1624969.0,2388200.0,713898765.0,4153408.0,5246260.0,15919456.0,881253.0,9133014.0,207763.0,237100.0,1161631.0,3485326.0,30803.0,0.0,384692.0,3307236.0,21726668.0,59905.0,41851.0,961831.0,2677763.0,8680625.0,3894438.0,20957314.0,1138956.0,11232265.0,473219.0,26752043.0,1606899.0,354863.0,14903607.0,46503.0,395980.0,12790427.0,2147142.0,6664115.0,0.0,3663482.0,434222.0,495958.0,225491.0,3070665.0,66822.0,12715.0,3626955.0,25934.0,507723.0,475286.0,2038257.0,2588493.0,3835546.0,4059050.0,100342378.0,25947.0,454554466.0,1439133.0,17620743.0,4352612.0,30053.0,461151.0,19012262.0,1112665.0,743345.0,28456270.0,6311541.0,10828972.0,1922312.0,5217778.0,43845.0,28844.0,18866224.0,117879.0,2513229.0,939141.0,1115150.0,972980.0,80117.0,18070.0,10529679.0,990411.0,1543567.0,84820.0,907433.0,6379.0,10243558.0,0.0,1647359.0,6015785.0,112818.0,21324627.0,9912.0,878843.0,5506499.0,31104.0,21717534.0,372001.0,731372.0,3156.0,7852241.0,972387.0,476298.0,4550274.0,6928839.0,620763.0,56594.0,4425544.0,47731710.0,1336639.0,5033943.0,1308707.0,12443817.0,0.0,527958.0,469692.0,81251.0,2417089591.0,47462947.0,828673.0,5748431.0,26004921.0,4843.0,2331419.0,15429055.0,1123324.0,7156192.0,5213556.0,1565026.0,,52755.0,16587.0,12122296.0,47384351.0,4073003.0,1847133.0,10280233.0,3250341.0,0.0,168346.0,2096100.0,2306444.0,6631.0,3000471.0,4253958.0,3237488.0,56274.0,211583.0,2617133.0,1067846.0,1471273.0,413322.0,0.0,32608.0,3817249.0,2846.0,3383236.0,1861989.0,29586189.0,1988635.0,1209086.0,495337.0,69669.0,559343.0,2960983.0,23211853.0,4354.0,13169220.0,10144256.0,20966217.0,486141.0,55364268.0,7771121.0,66803.0,3197208.0,8421.0,21414.0,35398246.0,79893.0,114543.0,6423044.0,12293680.0,3100459.0,4524852.0
1973,28813.0,10600681.0,5282674.0,1554419.0,3748.0,88153.0,4969628.0,993807.0,8083.0,42429.0,2076844.0,2630789.0,2671629.0,3495107.0,561805.0,2637008.0,5551299.0,67416826.0,3838830.0,39564.0,62771.0,2734147.0,4809523.0,62605.0,0.0,2911945.0,42215172.0,154371.0,53216.0,317410.0,584682.0,1555245.0,5431539.0,1633603.0,2361842.0,730387430.0,4297732.0,5294792.0,16298499.0,896988.0,9177961.0,213755.0,237959.0,1179982.0,3460197.0,30135.0,0.0,381202.0,3209952.0,21750209.0,62386.0,41602.0,943557.0,2700667.0,8863131.0,3973259.0,21310300.0,1165799.0,11118088.0,470361.0,27421004.0,1577275.0,358294.0,14813121.0,47610.0,390351.0,12723565.0,2146323.0,6838119.0,0.0,3693699.0,440771.0,500223.0,219979.0,3040175.0,66707.0,12782.0,3703436.0,22396.0,512922.0,471072.0,2080015.0,2569851.0,3908221.0,4028025.0,102385774.0,26808.0,462962448.0,1451878.0,17855781.0,4392515.0,29760.0,465705.0,19031041.0,1119209.0,764936.0,28024665.0,6368296.0,11143293.0,1958604.0,5037069.0,43795.0,28666.0,18712057.0,118277.0,2566378.0,924404.0,1130983.0,936600.0,80971.0,18605.0,10723534.0,1020503.0,1518073.0,83663.0,898564.0,5893.0,10391833.0,0.0,1643654.0,6164887.0,114796.0,21554929.0,9534.0,882249.0,5577589.0,31051.0,22088210.0,372962.0,741950.0,3154.0,8053803.0,987496.0,485328.0,4655164.0,7004921.0,637446.0,58275.0,4519166.0,48695372.0,1368591.0,5033026.0,1298447.0,12691261.0,0.0,528859.0,471153.0,82481.0,2456423770.0,48657185.0,846846.0,5805731.0,26379358.0,4949.0,2381018.0,15351984.0,1122324.0,7242722.0,5181155.0,1590035.0,,53845.0,18199.0,12121991.0,46607946.0,4186366.0,1859681.0,10628928.0,3312690.0,0.0,172617.0,2112344.0,2341457.0,6259.0,3057375.0,4229543.0,3315464.0,57199.0,201499.0,2593547.0,1057315.0,1448019.0,420979.0,0.0,32271.0,3925185.0,2906.0,3432585.0,1903706.0,30153766.0,2060010.0,1241271.0,501902.0,70798.0,556900.0,2992381.0,23496250.0,4304.0,13553521.0,10376732.0,20765438.0,483164.0,55874046.0,7938440.0,66917.0,3200013.0,8470.0,22654.0,36154956.0,82135.0,115994.0,6582568.0,12635689.0,3147936.0,4640735.0
1974,28846.0,10820833.0,5409602.0,1585958.0,3650.0,98796.0,4947904.0,993985.0,8095.0,42191.0,2108402.0,2634510.0,2702062.0,3578520.0,551360.0,2664046.0,5650034.0,68988021.0,3773605.0,41053.0,62874.0,2730037.0,4714698.0,63671.0,0.0,2963059.0,42218726.0,153997.0,54894.0,327079.0,609295.0,1564822.0,5535266.0,1639000.0,2334603.0,744661478.0,4446318.0,5339077.0,16685250.0,912086.0,9223123.0,220071.0,238937.0,1203349.0,3428795.0,29927.0,0.0,364743.0,3116999.0,21713675.0,65298.0,41329.0,924147.0,2721187.0,9055434.0,4050340.0,21670808.0,1192157.0,11000753.0,467017.0,28084748.0,1546998.0,361354.0,14699687.0,48825.0,384204.0,12639936.0,2145057.0,7017467.0,0.0,3721069.0,449619.0,516535.0,214375.0,3006938.0,66487.0,12795.0,3779578.0,19144.0,517688.0,468381.0,2121187.0,2551324.0,3982580.0,4001823.0,104395695.0,27681.0,471716433.0,1465401.0,18093153.0,4427906.0,29419.0,465216.0,19045214.0,1125419.0,785055.0,27568041.0,6417830.0,11456054.0,1997464.0,4812370.0,43490.0,28496.0,18532955.0,118589.0,2621179.0,908085.0,1147073.0,942798.0,81875.0,19151.0,10911200.0,1051016.0,1491226.0,82666.0,889963.0,5441.0,10537468.0,0.0,1640365.0,6318008.0,116623.0,21769046.0,9842.0,885485.0,5651375.0,31003.0,22520357.0,373826.0,752915.0,3075.0,8270367.0,1001613.0,494671.0,4765814.0,7079645.0,654631.0,59966.0,4613729.0,49736211.0,1403740.0,5029686.0,1287119.0,12942930.0,0.0,530357.0,474913.0,83661.0,2493972974.0,49884090.0,864910.0,5858930.0,26739029.0,4966.0,2430141.0,15280453.0,1119990.0,7302494.0,5219177.0,1616148.0,,54918.0,19808.0,12128723.0,45831223.0,4303268.0,1871960.0,11035152.0,3372891.0,0.0,177325.0,2127934.0,2375652.0,5840.0,3112636.0,4210277.0,3403543.0,58189.0,191244.0,2570523.0,1043318.0,1426605.0,428737.0,0.0,32000.0,4035685.0,2969.0,3478675.0,1944328.0,30698203.0,2134262.0,1274334.0,506711.0,72268.0,554164.0,3024815.0,23756206.0,4367.0,13942754.0,10629334.0,20547889.0,480404.0,56365499.0,8109276.0,66993.0,3200751.0,8513.0,23230.0,36928018.0,84446.0,118182.0,6749854.0,12982091.0,3196600.0,4762112.0
1975,28828.0,11031459.0,5534028.0,1618163.0,3541.0,109657.0,4924101.0,998390.0,8125.0,41995.0,2112847.0,2626772.0,2736604.0,3662781.0,540999.0,2690725.0,5757383.0,70196597.0,3700908.0,42557.0,62930.0,2724941.0,4625987.0,64971.0,0.0,3015016.0,42198708.0,153581.0,56600.0,336981.0,634770.0,1574134.0,5644413.0,1634860.0,2306551.0,756942270.0,4592364.0,5378298.0,17076823.0,923113.0,9266423.0,226589.0,240338.0,1227401.0,3391467.0,29586.0,0.0,347658.0,3025935.0,21588023.0,68972.0,41030.0,903388.0,2738936.0,9355418.0,4102746.0,22045809.0,1217947.0,10881129.0,463267.0,28722232.0,1515623.0,364428.0,14620732.0,49992.0,377644.0,12547912.0,2140769.0,7200971.0,0.0,3745672.0,458599.0,547137.0,208987.0,2990786.0,66175.0,12703.0,3853440.0,16214.0,522021.0,459768.0,2167887.0,2532902.0,4058668.0,3981051.0,106375572.0,28539.0,480904985.0,1478867.0,18339127.0,4458269.0,29059.0,461484.0,19047865.0,1130367.0,804250.0,27094387.0,6499132.0,11766774.0,2035164.0,6286723.0,42931.0,28332.0,18334334.0,117292.0,2672479.0,889346.0,1163256.0,957005.0,82822.0,19476.0,11097024.0,1082303.0,1463127.0,81492.0,880351.0,5024.0,10682539.0,0.0,1637180.0,6475193.0,118386.0,21965636.0,10296.0,888756.0,5726616.0,31207.0,22957727.0,373677.0,764151.0,2930.0,8503826.0,1014596.0,504488.0,4882778.0,7152509.0,672659.0,61631.0,4709869.0,50868156.0,1439514.0,5031535.0,1274846.0,13200740.0,0.0,531095.0,481237.0,84760.0,2531557029.0,51164407.0,882860.0,5909554.0,27142660.0,4918.0,2479012.0,15211597.0,1114666.0,7348467.0,5385244.0,1642417.0,,55961.0,21415.0,12173328.0,45054966.0,4423511.0,1897739.0,11400503.0,3428609.0,0.0,182426.0,2149814.0,2408361.0,5431.0,3171949.0,4190737.0,3493763.0,59274.0,180920.0,2546937.0,1033569.0,1414834.0,436578.0,0.0,31860.0,4150292.0,3034.0,3518562.0,1984338.0,31213479.0,2211389.0,1308227.0,510869.0,74100.0,551059.0,3060474.0,23980773.0,4541.0,14339579.0,10899783.0,20333310.0,477179.0,56902406.0,8283267.0,67033.0,3200096.0,8541.0,23390.0,37752484.0,86838.0,121154.0,6926247.0,13331286.0,3246849.0,4886672.0
1976,28873.0,11221808.0,5653223.0,1649474.0,3420.0,123771.0,4897441.0,1008368.0,8167.0,41894.0,2112387.0,2621379.0,2769330.0,3739823.0,530184.0,2717000.0,5861842.0,71310000.0,3632541.0,44066.0,62962.0,2718370.0,4533373.0,66534.0,0.0,3068532.0,42162117.0,153083.0,58334.0,347121.0,662140.0,1583521.0,5744499.0,1622138.0,2277984.0,768187399.0,4686908.0,5419018.0,17465719.0,930695.0,9304220.0,233195.0,241957.0,1252195.0,3348212.0,29146.0,0.0,333909.0,2934700.0,21451007.0,73444.0,40701.0,882632.0,2754006.0,9763948.0,4152714.0,22422409.0,1246236.0,10757865.0,459138.0,29396799.0,1482252.0,368190.0,14644370.0,51114.0,370696.0,12454324.0,2135940.0,7387833.0,0.0,3767862.0,468043.0,582301.0,203742.0,2992672.0,65774.0,12611.0,3917572.0,13623.0,526005.0,448321.0,2218718.0,2515402.0,4136281.0,3958606.0,108337629.0,29282.0,490193803.0,1490313.0,18580110.0,4485035.0,28616.0,457418.0,19031129.0,1134130.0,822748.0,27129154.0,6603485.0,12072925.0,2071277.0,5839284.0,42304.0,28174.0,18024996.0,109090.0,2717595.0,861919.0,1179431.0,971209.0,83796.0,19652.0,11286034.0,1112691.0,1434155.0,79841.0,869146.0,4630.0,10824817.0,0.0,1633660.0,6640313.0,120091.0,22141070.0,10763.0,891900.0,5801906.0,31339.0,23397305.0,372261.0,775455.0,2778.0,8752510.0,1026344.0,514678.0,5007097.0,7224077.0,689634.0,62700.0,4808019.0,52072628.0,1475824.0,5027799.0,1261514.0,13460118.0,0.0,527914.0,488503.0,85679.0,2567071802.0,52511254.0,900568.0,5957771.0,27684810.0,4860.0,2527818.0,15141165.0,1106837.0,7459516.0,5503181.0,1668599.0,,56958.0,23027.0,12211371.0,44336325.0,4547478.0,1928125.0,11780635.0,3483904.0,0.0,187985.0,2176510.0,2439538.0,5052.0,3241703.0,4174730.0,3585998.0,60463.0,170599.0,2522585.0,1028459.0,1414069.0,444637.0,0.0,31599.0,4269038.0,3100.0,3551108.0,2024034.0,31688421.0,2291491.0,1342891.0,516744.0,75910.0,547753.0,3107402.0,24265538.0,4704.0,14738409.0,11180479.0,20102705.0,468232.0,57423878.0,8459646.0,67046.0,3198021.0,8559.0,22803.0,38682016.0,89308.0,124005.0,7112159.0,13681026.0,3297717.0,5007302.0
1977,28987.0,11404078.0,5774645.0,1681437.0,3290.0,141289.0,4871744.0,1024703.0,8204.0,41908.0,2114608.0,2621628.0,2803276.0,3830692.0,510589.0,2743018.0,5969015.0,72346101.0,3572033.0,45566.0,62973.0,2709961.0,4443919.0,68142.0,0.0,3095925.0,42114900.0,152533.0,60100.0,357500.0,691056.0,1592307.0,5802629.0,1613257.0,2248978.0,778161684.0,4760512.0,5498950.0,17852699.0,937609.0,9344416.0,239869.0,243357.0,1277900.0,3299574.0,28671.0,0.0,321256.0,2842920.0,21357951.0,78477.0,40332.0,870832.0,2766794.0,10051688.0,4200642.0,22896790.0,1277126.0,10631094.0,455120.0,29906929.0,1449014.0,374710.0,14674295.0,52292.0,363419.0,12359759.0,2130131.0,7584623.0,0.0,3788714.0,478038.0,620974.0,200405.0,2986905.0,65291.0,12367.0,3984175.0,11380.0,529647.0,437973.0,2270302.0,2497414.0,4215256.0,3932744.0,110275469.0,29678.0,499658252.0,1499473.0,18875700.0,4512670.0,28111.0,453431.0,19000219.0,1136791.0,841601.0,27327003.0,6732830.0,12392624.0,2106520.0,5374580.0,41629.0,28016.0,17668459.0,101346.0,2757627.0,835303.0,1196443.0,985427.0,84768.0,19968.0,11478477.0,1144562.0,1404686.0,77959.0,857673.0,4265.0,10971167.0,0.0,1629670.0,6809330.0,121608.0,22297094.0,11245.0,894510.0,5879627.0,31434.0,23848721.0,369941.0,786499.0,2625.0,9024665.0,1037975.0,525140.0,5143661.0,7294725.0,705684.0,63245.0,4908934.0,53360060.0,1512546.0,5014415.0,1247652.0,13730429.0,0.0,526440.0,497040.0,86414.0,2601602675.0,53931336.0,918094.0,6005897.0,28273484.0,4797.0,2576726.0,15063720.0,1096732.0,7560387.0,5524194.0,1695141.0,,58105.0,24646.0,12196032.0,43620050.0,4674428.0,1960989.0,12168259.0,3551046.0,0.0,193870.0,2204362.0,2470426.0,4881.0,3318242.0,4154531.0,3679857.0,61747.0,160396.0,2497456.0,1020179.0,1413241.0,456735.0,0.0,31337.0,4391686.0,3168.0,3577394.0,2063950.0,32141549.0,2374403.0,1378386.0,523552.0,76893.0,544419.0,3153129.0,24591224.0,4858.0,15136439.0,11470144.0,19854973.0,459258.0,57982322.0,8637945.0,67043.0,3195094.0,8564.0,21159.0,39664216.0,91857.0,126024.0,7307575.0,14039753.0,3348251.0,5105047.0
1978,29093.0,11573400.0,5900609.0,1711648.0,3150.0,159354.0,4846075.0,1041859.0,8236.0,41972.0,2117518.0,2618751.0,2839149.0,3936119.0,491485.0,2768204.0,6085587.0,73295230.0,3496879.0,47045.0,62924.0,2699469.0,4357973.0,69780.0,0.0,3113022.0,42049843.0,151821.0,61827.0,368090.0,726193.0,1601334.0,5851095.0,1610009.0,2219344.0,785011465.0,4835591.0,5586392.0,18352881.0,943793.0,9386566.0,246494.0,244660.0,1304448.0,3245841.0,27980.0,0.0,308435.0,2750823.0,21295639.0,83536.0,39915.0,859096.0,2777134.0,10190109.0,4246305.0,23459066.0,1308743.0,10496542.0,450848.0,30354386.0,1416158.0,382747.0,14701560.0,53686.0,355729.0,12271069.0,2122022.0,7793601.0,0.0,3809263.0,488506.0,661405.0,199968.0,2980527.0,64745.0,12125.0,4062836.0,9450.0,532955.0,429363.0,2322299.0,2477863.0,4295807.0,3902097.0,112205458.0,30081.0,508982809.0,1509580.0,19227832.0,4568507.0,27620.0,448778.0,18956292.0,1138648.0,861587.0,27510172.0,6862031.0,12732089.0,2140347.0,4920947.0,40949.0,27847.0,17289379.0,93822.0,2796111.0,815783.0,1214425.0,999244.0,85719.0,20449.0,11676921.0,1176850.0,1374043.0,76112.0,845721.0,3965.0,11123755.0,0.0,1625017.0,6982247.0,123400.0,22434892.0,11743.0,896499.0,5961570.0,31738.0,24314809.0,367085.0,796341.0,2476.0,9323142.0,1049730.0,534083.0,5308369.0,7363485.0,715254.0,63459.0,5029705.0,54716659.0,1548351.0,5001864.0,1233268.0,14015647.0,0.0,523456.0,506313.0,87098.0,2633218508.0,55423576.0,935414.0,6054622.0,28878777.0,4729.0,2625546.0,14958284.0,1084657.0,7658403.0,5545792.0,1722224.0,,60028.0,26272.0,12150355.0,42902521.0,4804812.0,1995340.0,12627101.0,3615532.0,0.0,200039.0,2234198.0,2501349.0,4709.0,3550887.0,4132162.0,3775073.0,63088.0,150323.0,2470393.0,1010209.0,1411486.0,470195.0,0.0,31450.0,4517271.0,3241.0,3599675.0,2104955.0,32576371.0,2459215.0,1414866.0,530032.0,77064.0,541114.0,3194129.0,24907940.0,4998.0,15521147.0,11768635.0,19593575.0,450092.0,58579920.0,8810394.0,67009.0,3190701.0,8563.0,20838.0,40663947.0,94487.0,127272.0,7512615.0,14411601.0,3397714.0,5146849.0
1979,29307.0,11546874.0,6027283.0,1740858.0,2999.0,177751.0,4820146.0,1051647.0,8260.0,42075.0,2118609.0,2613535.0,2874457.0,4027907.0,473116.0,2799897.0,6208045.0,74161108.0,3423053.0,48489.0,62800.0,2687219.0,4274272.0,71495.0,0.0,3128331.0,41964817.0,150988.0,63512.0,378793.0,762360.0,1610708.0,5899610.0,1609847.0,2189144.0,788605339.0,5008931.0,5677854.0,18944206.0,949134.0,9425217.0,253022.0,245936.0,1331985.0,3188126.0,27417.0,0.0,295560.0,2658820.0,21260524.0,87879.0,39445.0,846933.0,2785063.0,10341316.0,4289687.0,24046085.0,1341167.0,10353322.0,447886.0,30741516.0,1383190.0,391043.0,14728552.0,55295.0,347642.0,12192652.0,2119585.0,8009296.0,0.0,3831046.0,499505.0,682375.0,202108.0,2972373.0,64130.0,12033.0,4144188.0,7818.0,535925.0,436525.0,2374717.0,2453749.0,4377818.0,3864948.0,114131440.0,30489.0,518561776.0,1518390.0,19615554.0,4629120.0,27190.0,446180.0,18899110.0,1140474.0,883522.0,27676850.0,6935136.0,13079569.0,2178193.0,4783530.0,40895.0,27651.0,16897538.0,86436.0,2837364.0,795521.0,1232601.0,1012323.0,86656.0,20899.0,11881802.0,1210562.0,1346871.0,74338.0,834833.0,3740.0,11278196.0,0.0,1619480.0,7158875.0,125711.0,22553011.0,12261.0,898182.0,6047202.0,32033.0,24785765.0,364260.0,805619.0,2333.0,9631569.0,1060599.0,545530.0,5495747.0,7430487.0,724256.0,63639.0,5167457.0,56113250.0,1581851.0,4992711.0,1218456.0,14307105.0,0.0,518332.0,515807.0,87770.0,2662751477.0,57103010.0,952737.0,6102703.0,29489879.0,4656.0,2674200.0,14905343.0,1071511.0,7758069.0,5566724.0,1750448.0,,62054.0,27910.0,12070684.0,42367388.0,4947916.0,2030231.0,13124843.0,3683101.0,0.0,206417.0,2264687.0,2527566.0,4376.0,4004720.0,4107447.0,3871521.0,64384.0,140457.0,2441828.0,999641.0,1408598.0,484056.0,0.0,31731.0,4644775.0,3315.0,3667743.0,2149542.0,32983423.0,2543085.0,1454736.0,535956.0,77123.0,537770.0,3230017.0,25212933.0,5102.0,15962938.0,12045724.0,19351064.0,440721.0,59207469.0,9008540.0,66916.0,3184533.0,8554.0,19979.0,41526439.0,96798.0,128428.0,7731443.0,14789831.0,3445604.0,5194866.0
1980,29672.0,11062880.0,6157504.0,1769877.0,2840.0,195929.0,4793624.0,1054967.0,8318.0,42180.0,2122700.0,2612783.0,2909173.0,4193497.0,455398.0,2852127.0,6336137.0,74945112.0,3358522.0,49894.0,62545.0,2673951.0,4194898.0,73439.0,0.0,3141422.0,41855360.0,150658.0,65234.0,389492.0,782997.0,1620441.0,5966378.0,1612903.0,2158659.0,791287529.0,5193107.0,5795034.0,19479870.0,953688.0,9466013.0,259319.0,247267.0,1360294.0,3127142.0,26989.0,0.0,282698.0,2558840.0,21260046.0,90915.0,38910.0,833875.0,2790614.0,10505238.0,4331100.0,24674641.0,1374723.0,10201721.0,447435.0,30844506.0,1351318.0,399507.0,14768156.0,56937.0,339155.0,12118256.0,2122292.0,8220135.0,0.0,3855370.0,511062.0,681654.0,208193.0,2956103.0,63424.0,11987.0,4228174.0,6881.0,538278.0,431477.0,2427508.0,2424775.0,4461220.0,3835546.0,116026513.0,30895.0,528588992.0,1524395.0,20043478.0,4686383.0,26783.0,442751.0,18826343.0,1142799.0,893026.0,27829268.0,6948839.0,13522303.0,2220107.0,4685189.0,41407.0,27475.0,16499970.0,78535.0,2885051.0,775297.0,1250793.0,1024094.0,87630.0,20850.0,12085211.0,1245474.0,1325756.0,72677.0,826475.0,3549.0,11440500.0,0.0,1614722.0,7337755.0,128159.0,22653965.0,12833.0,899462.0,6138575.0,32345.0,25261646.0,361814.0,815229.0,2329.0,9844601.0,1070583.0,556912.0,5698499.0,7524638.0,735428.0,63783.0,5311112.0,57558549.0,1616704.0,4988512.0,1203419.0,14605765.0,0.0,515870.0,525034.0,88441.0,2691900416.0,59195215.0,970017.0,6150290.0,30048477.0,4596.0,2722944.0,14910549.0,1031210.0,7860055.0,5587795.0,1780402.0,,64148.0,29349.0,11976387.0,42049135.0,5100532.0,2064786.0,13654118.0,3754712.0,0.0,212950.0,2296385.0,2538119.0,4051.0,4347461.0,4151898.0,3969388.0,65549.0,131532.0,2408338.0,987828.0,1405560.0,498329.0,0.0,32032.0,4773718.0,3384.0,3667135.0,2200514.0,33419925.0,2625323.0,1498858.0,542753.0,77087.0,535251.0,3265508.0,25528836.0,5169.0,16396698.0,12275547.0,19136320.0,431162.0,59673829.0,9249814.0,66832.0,3175998.0,8599.0,19781.0,42387331.0,98612.0,129530.0,7965459.0,15224350.0,3492435.0,5466093.0
1981,30005.0,9960479.0,6289842.0,1798543.0,2676.0,212459.0,4749781.0,1057898.0,8382.0,42228.0,2134026.0,2621498.0,2947588.0,4360406.0,440204.0,2907177.0,6467086.0,76034311.0,3325011.0,51109.0,61891.0,2666099.0,4118594.0,75609.0,0.0,3152552.0,41722424.0,151796.0,67002.0,400159.0,799742.0,1630739.0,6028261.0,1622449.0,2128096.0,793935216.0,5386891.0,5928044.0,19985449.0,957672.0,9507786.0,265230.0,245901.0,1389228.0,3067768.0,26637.0,0.0,269984.0,2525602.0,21178760.0,92527.0,38104.0,823805.0,2793325.0,10682867.0,4370587.0,25339331.0,1409510.0,10089484.0,447430.0,31558256.0,1318646.0,408165.0,14817182.0,58715.0,330406.0,12062199.0,2124502.0,8426728.0,0.0,3883028.0,522887.0,683356.0,218448.0,2943518.0,63036.0,11987.0,4312820.0,7349.0,540442.0,425350.0,2480444.0,2403196.0,4546469.0,3816417.0,117695574.0,31148.0,538911699.0,1531958.0,20812422.0,4736538.0,26461.0,437534.0,18737650.0,1145906.0,896161.0,27917425.0,6959437.0,13998225.0,2263929.0,4611145.0,41912.0,27432.0,16106161.0,68562.0,2940752.0,755284.0,1268356.0,1033898.0,88679.0,21004.0,12279447.0,1281396.0,1306374.0,71423.0,820323.0,3293.0,11607521.0,0.0,1610511.0,7517112.0,130701.0,22823955.0,13183.0,901033.0,6233448.0,32555.0,25738770.0,359882.0,824790.0,2554.0,9942689.0,1079865.0,567354.0,5912835.0,7663406.0,740852.0,63890.0,5458673.0,58822703.0,1653767.0,4971706.0,1197646.0,14907209.0,0.0,515265.0,534253.0,89252.0,2720844784.0,61451427.0,986454.0,6197188.0,30378983.0,4538.0,2773670.0,14912632.0,915308.0,7946491.0,5593505.0,1812437.0,,66301.0,30782.0,11896080.0,41712214.0,5262697.0,2100740.0,14194942.0,3830866.0,0.0,219614.0,2328977.0,2531563.0,3743.0,4366223.0,4123475.0,4068898.0,66550.0,131279.0,2392180.0,973456.0,1406165.0,513036.0,0.0,32432.0,4904381.0,3372.0,3662791.0,2259180.0,33977552.0,2708749.0,1544937.0,548982.0,76983.0,539551.0,3300476.0,25389107.0,5217.0,16821746.0,12494440.0,18921359.0,421700.0,59913573.0,9497549.0,66817.0,3165697.0,8720.0,18938.0,43361843.0,100370.0,130566.0,8213330.0,15700845.0,3598709.0,5781823.0
