Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CZS,OWID_ERE,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1937,,9.826672,2.8800755,,38.917263,11.0,,0.9247677,4.87665,42.593502,,86.03409,0.87902313,81.27791,33.515026,70.41986,271.90585,16.146498,,12.695095,262.96973,58.822624,151.6519,7.45005,47.35627,34.671448,2.5651908,,2.6492875,4.662561,436.03952,7.3643265,6.765312,0.56617963,1.8989245,1.2558808,105.39165,7.012734,53.526146,6.831613,7.41887,4.4305534,1.9575022,,7.98615,78.700165,51.81067,12.422777,42.876648,,,44.957253,141.07329,202.15047,2.2387834,60.11067,93.70622,32.743156,3.0879567,9.6751,15.717892,5.6909556,,50.113804,26.21876,15.485343,11.898946,13.895184,,73.76864,,42.138573,1.5221446,196.01985,44.745705,17.762215,,9.744404,,24.28587,15.586948,5.1197147,54.768906,253.35588,,20.046986,,,1.6562307,1205.262,10.501859,61.76324,100.40116,99.24872,31.247509,,122.13377,42.105675,8.92471,9.285886,1.1575722,35.958363,144.0007,107.48744,2.6656756,194.1695,2.1478896,8.083967,8.043384,16.607897,43.490124,153.33076,150.05722,7.43468,3.9268284,103.0911,7.598162,0.47455528,120.30656,79.025,101.87726,14.905566,39.000767,116.64348,30.701542,5151.515,,16.271841,12374.761,63.225174,5.432563,258.87668,9.665062,232.96666,44.21812,3.1232555,767.21564,22.224464,32.176727,0.48461226,,6.0418525,0.51024646,,,222.15573,25.064573,14.336978,,0.48632318,,1.6324276,32.58508,7.8561077,,254.00531,8.0622835,37.26688,145.4,6.03088,1.4167302,115.10849,,,7.333195,,62.271782,38.420403,8.278875,4.794616,45.22574,14.967391,1.8124696,94.018425,,74.75035,80.630486,2.6626656,106.99054,,1.8329852,,66.69553,5.547445,69.57993,1.2674522,3.111197,10.353467,950.5265,,3.3262236,22.280798,84.6737,237.95,2.9545527,,54.90031,3.701804,64.23333,1.0380385,68.25524,64.14344,15.470153,12.261628,,75.61739,15.96145,,1.63836,20.643648,28.795593,9.6356945,,2.268542,28.547747,48.905556,90.659454,18.928913,21.646296,147.53334,151.92056,6.87183,22.872906,56.975315,10.949171,13.796592,12.426304,2056.818,135.35129,4.471845,,,58.92887,4.245447,,24.62518,7.848283,8.340815,2.489213,5.57711
1938,,9.826672,2.9203963,,39.31821,11.117022,,0.93262464,4.96267,42.98437,,88.68636,0.8865152,81.30342,33.82259,71.40572,272.80148,16.372553,,12.847438,268.2289,59.418377,151.6519,7.554945,47.712814,34.98961,2.6028497,,2.6800165,4.7580714,440.8093,7.597913,6.765312,0.5776084,1.9217118,1.2695599,105.8383,7.132995,53.843414,6.9272547,7.5144615,4.484703,1.9849077,,8.105013,79.25309,52.96526,12.69291,43.628998,,,46.127815,140.91783,203.57979,2.2566867,60.774666,94.44655,33.69746,3.1425717,9.90798,15.932522,5.7364774,,50.587345,26.214106,15.485343,11.982181,14.278927,,73.659775,,42.342857,1.5404122,197.00583,45.156326,18.010887,,9.880824,,24.625889,15.805157,5.181141,55.52173,256.6794,,20.48658,,,1.6744729,1450.2372,10.7044325,62.306988,101.68813,99.95762,31.71152,,123.8508,42.15005,9.082401,9.31007,1.1697214,37.474445,145.2074,109.47599,2.6656756,196.67,2.1676,8.197143,8.117195,16.74476,43.7,154.16539,151.82489,7.4978113,3.9542375,105.02326,7.704537,0.48103538,122.17541,79.49375,102.615,15.206423,39.032856,116.68233,30.782967,,,16.559633,12324.377,63.80537,5.508618,261.08334,9.83248,211.83888,44.607414,3.1638572,775.98126,22.523958,31.963644,0.48547646,,6.1264377,0.51739013,,,223.58388,25.415485,14.638484,,0.49613988,,1.6536497,33.07205,8.0142765,,257.04227,8.108741,37.26688,145.4,6.0862937,1.4201227,116.464584,,,7.398752,,63.13558,39.128277,8.53323,4.8726406,46.27214,15.041305,1.9053261,94.60725,,75.993256,81.63164,2.7254593,110.78838,,1.8485639,,67.48505,5.598674,70.55408,1.2791115,3.1250598,10.498416,972.7563,,3.3297248,22.592726,85.72963,241.38333,2.9781888,,56.058117,3.718298,64.339584,1.0573654,68.50834,64.70814,15.5260105,12.509128,,76.91304,16.186962,,1.6580201,20.932653,29.449741,9.724123,,2.28936,28.418158,49.68889,92.135864,19.263697,22.033152,148.23334,155.92186,6.9680357,23.193129,57.498154,11.10048,13.893528,12.540337,2056.818,138.85898,4.5334673,,,59.33859,4.168745,,25.107914,7.92216,8.50917,2.5240614,5.6896806
1939,,9.856804,2.9636834,,39.737812,11.234042,,0.94055194,5.051893,43.37882,,91.00455,0.8954503,81.378815,34.132957,72.464134,273.70926,16.615227,,13.012131,272.94846,59.999706,151.51898,7.6427574,48.072033,35.310696,2.639062,574.0741,2.7062716,4.8615704,445.39304,7.8028464,6.709465,0.5891465,1.9463466,1.285309,106.421776,7.257736,54.155495,7.029934,7.617465,4.543194,2.014328,,8.240307,79.81032,53.660793,13.001626,44.452312,,,47.1671,143.88466,204.64008,2.277955,61.396,95.250374,34.718708,3.196419,10.162361,16.192068,5.7905335,,51.05672,26.197895,15.485343,12.068695,14.620307,,73.62624,,42.547142,1.5601584,197.95076,45.5707,18.27785,,10.027283,,24.99091,16.039438,5.2781463,56.172127,258.45883,,20.972172,,,1.6963983,1612.2667,10.91724,62.855522,102.97301,100.53785,32.182976,,125.04471,42.187008,9.226007,9.392873,1.1835068,39.016727,146.35585,111.385506,2.7001374,199.24576,2.187491,8.318644,8.191684,16.987894,43.91111,155.31538,154.15587,7.561504,4.027747,106.99169,7.8187394,0.4888715,123.990166,79.9625,103.63951,15.510211,39.09342,116.67106,30.84358,,,16.843378,12216.411,64.39087,5.590268,262.43,10.036699,192.62778,45.00012,3.2075849,785.34686,22.840107,31.752045,0.4863426,,6.217246,0.5250587,,,225.36154,25.792204,14.934138,,0.5060513,,1.6765043,33.587112,8.1893635,,260.17593,8.161457,37.628162,145.8,6.1500626,1.4235251,117.102745,,,7.46491,,63.99937,39.849194,8.785104,4.9528008,47.356148,15.113044,2.0029414,94.71904,,77.25682,82.597755,2.7927058,114.93344,,1.8643168,,68.15505,5.650376,71.59984,1.2908789,3.138984,10.654028,997.117,,3.3403358,22.927597,86.88808,243.35,3.0062518,,57.240337,3.7348647,64.39687,1.0756859,68.76235,65.2778,15.601739,12.759011,,78.00435,16.415663,,1.6792749,21.242931,30.138618,9.813351,,2.3103697,28.303295,50.630554,93.87349,19.593782,22.42357,148.96666,160.10626,7.0713186,23.536903,58.02579,11.247669,14.010515,12.655414,2056.818,141.90512,4.609599,,,60.02123,4.1110744,,25.595684,7.9967327,8.679164,2.5614738,5.8033476
1940,168.88333,9.917529,3.0100217,61.47778,40.176388,11.355319,92.4825,0.9485356,5.144408,43.77689,64.54,92.975,0.90586305,81.50429,34.446182,73.59712,274.62918,16.875017,,13.189496,277.11206,60.566296,151.25316,7.7131867,48.433964,35.634727,2.6738272,,2.7279868,4.9733815,449.78372,7.977609,6.6000524,0.60079753,1.9728771,1.3031857,107.14408,7.3870797,54.462322,7.139849,7.7280827,4.606138,2.0458243,,8.392623,80.37131,53.89727,13.350901,45.34921,,,48.070236,144.58426,205.32953,2.3026316,61.972,96.11885,35.810207,3.249459,10.439265,16.498259,5.8532977,0.025875939,51.521816,26.170221,15.485343,12.158533,14.917679,0.18857847,73.66821,20.120438,42.752857,1.5814259,198.85423,45.98889,18.563633,,10.184059,117.90741,25.38162,16.29022,5.4126916,56.718254,258.70294,0.049799003,21.505888,0.276911,40.74074,1.7221285,1663.7057,11.140612,63.408882,104.25544,100.98843,32.677082,,125.712204,42.216534,9.355133,9.536431,1.1989685,40.584843,147.44518,113.21302,2.7713022,201.89833,2.2075648,8.448709,8.266856,17.342289,44.123455,156.79231,157.07265,7.6257014,4.150628,108.99697,7.9409885,0.498116,125.74918,80.43125,104.958694,15.81693,39.182606,116.60969,30.883352,11363.637,,17.122873,12052.784,64.98177,5.6776743,262.91,10.279509,175.16112,45.396275,3.2545211,795.3219,23.173344,31.541784,0.48720938,,6.314455,0.53326863,134.93,205.24529,227.49625,26.19547,15.223603,0.53475934,0.51605874,3.4575493,1.7010366,34.13106,8.382101,,263.40826,8.220531,38.368233,146.55,6.2223806,1.4269338,117.34206,,65.20679,7.531675,17.89112,63.99937,40.58339,9.034146,5.035146,48.478973,15.186956,2.1055558,94.359856,213.47226,78.5414,83.52795,2.8645985,119.372284,,1.8801566,87.12749,68.703804,5.7025557,72.71934,1.302754,3.1529706,10.82061,1023.7089,,3.3580565,23.28609,88.15183,243.86667,3.038837,17.482609,58.4475,3.7515073,64.407295,1.0929551,69.01735,65.852486,15.697606,13.011337,,78.88261,16.647596,0.54105264,1.702164,21.57507,30.863535,9.903408,,2.3315706,28.203228,51.73611,95.88343,19.918911,22.817554,149.66667,164.54704,7.181881,23.904913,58.558273,11.390613,14.147964,12.771548,2056.818,144.4718,4.70083,,39.56,60.986633,4.0721903,,26.088129,8.07201,8.850794,2.6015227,5.9181104
1941,,10.009317,3.0594978,,40.634342,11.474468,,0.9565897,5.2403064,44.178608,,94.58409,0.9177886,81.68003,34.762287,74.806854,275.56137,17.152395,,13.37985,280.70316,61.117805,150.8557,7.766034,48.798615,35.961735,2.7070146,,2.7450964,5.09384,453.97675,8.121062,6.4393024,0.6125598,2.00135,1.3232491,108.00719,7.521149,54.76383,7.2572074,7.846519,4.673651,2.0794494,,8.56257,80.93606,53.675186,13.742773,46.3224,,,48.832035,144.18263,205.64633,2.3308456,62.501335,97.0531,36.975426,3.301652,10.739753,16.852867,5.924968,,51.98252,26.131063,15.485343,12.251743,15.169239,,73.78584,,42.958572,1.6042458,199.71587,46.410908,18.868761,,10.351457,,25.798815,16.557966,5.5868807,57.15823,257.4147,,22.089903,,,1.7517704,1622.1686,11.374904,63.96712,105.53523,101.30835,33.193684,,125.84993,42.238613,9.469374,9.742953,1.2161559,42.178513,148.47446,114.95531,2.8815122,204.62932,2.2278225,8.587582,8.342716,17.813143,44.335804,158.6077,160.59846,7.69046,4.3263607,111.03989,8.071511,0.5088222,127.45082,80.90625,106.58068,16.126581,39.30059,116.4986,30.902218,,,17.397898,11835.413,65.57807,5.7709985,262.52335,10.562766,159.27222,45.795918,3.3047543,805.91876,23.524103,31.332937,0.4880787,,6.4182467,0.54203355,,,229.995,26.62605,15.506544,,0.5261609,,1.7272913,34.70471,8.593236,,266.74118,8.286055,39.505447,147.75,6.303452,1.4303522,117.02297,,,7.599052,,,41.331116,9.279995,5.1197267,49.641838,15.258696,2.213428,93.53563,,79.847336,84.42131,2.941334,122.93444,,1.8960836,,69.12954,5.755217,73.914635,1.3147385,3.1670187,10.998467,1052.638,,3.3830297,23.668842,89.523796,242.95,3.0760481,,59.680103,3.7682228,64.36875,1.109141,69.273254,66.43223,15.813879,13.266047,,79.54783,16.882803,,1.7267305,21.929693,31.625834,9.994287,,2.3529654,28.117754,53.011112,98.17719,20.238852,23.215115,150.4,169.28998,7.29993,24.29784,59.09564,11.529185,14.30629,12.888747,2056.818,146.5436,4.807766,,,62.24494,4.051928,,26.58525,8.147993,9.024061,2.644285,6.0339665
1942,,10.132645,3.1122003,,41.112007,11.595745,,0.96471417,5.339681,44.58402,,95.81364,0.93126297,81.90623,35.081284,76.09548,276.5059,17.447853,,13.583527,283.70477,61.653923,150.32785,7.800999,49.166016,36.29174,2.7386672,,2.7575336,5.223292,457.9721,8.231878,6.229313,0.6244314,2.0318165,1.3455594,109.01322,7.6600738,55.059944,7.3822203,7.972979,4.7458506,2.1152709,,8.750773,81.505104,52.993797,14.179358,47.374672,,,49.447403,143.21097,205.58864,2.3626401,62.984,98.054276,38.21794,3.3529549,11.06493,17.257729,6.00575,,52.438717,26.080467,15.485343,12.348365,15.373235,,73.979294,,43.16714,1.6286684,200.5353,46.836796,19.193796,,10.52977,,26.24328,16.843208,5.802852,57.490177,254.6,,22.72652,,,1.7854508,1563.2733,11.620466,64.53027,106.81212,101.49663,33.680653,,125.45444,42.25323,9.568318,10.014726,1.2350987,43.797226,149.44276,116.60942,3.0333242,207.44034,2.2482667,8.73551,8.419275,18.405851,44.550617,160.75769,164.75726,7.75578,4.5586524,113.12102,8.210548,0.52104586,129.0918,81.3875,108.513725,16.43913,39.447483,116.337395,30.900145,,,17.668236,11565.739,66.17986,5.870409,261.27667,10.888408,144.83333,46.199127,3.3583713,817.15936,23.892832,31.125502,0.48894867,,6.5288067,0.5513709,,,232.8653,27.084705,15.782602,,0.536359,,1.7553154,35.308887,8.823558,,270.17682,8.358122,41.05907,149.4,6.393483,1.4337803,116.30504,,,7.667048,,,42.092617,9.522297,5.2065954,50.846024,15.332608,2.3268273,92.252174,,81.174995,85.27692,3.023116,126.59768,,1.9121845,,69.4305,5.8083644,75.18788,1.3268334,3.1811302,11.187924,1084.0111,,3.4153268,24.07656,91.006996,240.56667,3.1179855,,60.93872,3.7850125,64.28125,1.1242051,69.53011,67.01709,15.950832,13.52314,,79.99348,17.12133,,1.7530162,22.307465,32.42691,10.086,,2.374558,28.046873,54.46528,100.76647,20.553333,23.616251,151.13333,174.05122,7.4256773,24.716387,59.637936,11.66325,14.485917,13.007021,2056.818,148.10257,4.9310355,,,63.806602,4.049795,,27.08777,8.224692,9.198961,2.6898344,6.1509137
1943,,10.287993,3.16822,,41.609818,11.719149,,0.97290903,5.442629,44.99315,,96.65,0.94632286,82.18307,35.403217,77.46519,277.46277,17.761919,,13.800866,286.09952,62.17431,149.66835,7.8177824,49.53619,36.624775,2.768698,,2.7652295,5.3620944,461.76047,8.308538,5.972155,0.6364142,2.0643246,1.3701783,110.16421,7.8039856,55.350597,7.5150976,8.107681,4.822856,2.153347,,8.957877,82.07791,51.85285,14.6628475,48.508904,,27.916666,49.910824,142.96481,205.15459,2.3980587,63.42,99.12357,39.54152,3.403325,11.41594,17.71473,6.0958357,,52.89028,26.018456,15.485343,12.448451,15.52775,,74.24874,,43.375713,1.6547289,201.31209,47.266598,19.539284,,10.719307,,26.715612,17.146372,6.0629234,57.71216,250.26765,,23.418076,,,1.8232919,1545.9143,11.877674,65.09837,108.085815,101.55222,34.029552,,124.52222,42.2604,9.651546,10.354113,1.2558465,45.440434,150.34918,118.17184,3.229396,210.33307,2.2688978,8.892749,8.496532,19.126043,44.76543,163.25769,169.57382,7.821661,4.85146,115.24125,8.358347,0.53484374,130.67049,81.86875,110.7663,16.754612,39.623478,116.12648,30.877102,,,17.93366,11245.682,66.78717,5.9760776,259.16333,11.258438,131.69444,46.605827,3.4154632,829.0531,24.27999,30.919405,0.4898206,,6.646325,0.5612952,,,236.11417,27.572231,16.051416,,0.54665184,,1.7851559,35.944447,9.073874,,273.71707,8.436827,43.04928,151.4,6.4926815,1.4372116,115.98596,,,7.735668,,,42.86815,9.760663,5.295804,52.092834,15.406522,2.4460363,90.515144,,82.52472,86.09383,3.110156,130.62955,,1.9284595,,69.60484,5.862003,76.54127,1.3390393,3.1953046,11.389305,1117.9415,,3.4550555,24.509933,92.60439,236.75,3.164756,,62.223866,3.8018785,64.145836,1.138109,69.78793,67.60707,16.10874,13.782675,,80.21739,17.363235,,1.7810642,22.70899,33.2682,10.178557,,2.3963485,27.990383,56.105556,103.66394,20.8621,24.020967,151.86667,177.32002,7.5593395,25.161285,60.18521,11.792681,14.687276,13.126383,2056.818,149.13333,5.071287,,,65.68239,4.0657096,,27.594604,8.302114,9.375493,2.7382517,6.268952
1944,,10.445726,3.2252474,,42.11365,11.844681,,0.9811743,5.5475607,45.406006,,97.49318,0.9616261,82.46083,35.728096,78.85954,278.42297,18.081633,,14.021678,288.51447,62.699097,149.01266,7.8346653,49.90914,36.96087,2.7990355,,2.7729475,5.5045853,465.5837,8.385769,5.7255898,0.6486281,2.0973547,1.3952476,111.32737,7.9506006,55.642788,7.650371,8.2446575,4.90111,2.1921055,,9.169884,82.65449,50.736477,15.162828,49.670288,,,50.37857,143.92352,204.72147,2.434038,63.857334,100.20453,40.910923,3.4544525,11.778089,18.183834,6.187276,,53.345734,25.956608,15.485343,12.549347,15.683799,,74.519165,,43.584286,1.6812047,202.0919,47.70036,19.890987,,10.912253,,27.19654,17.455013,6.334688,57.934998,246.00882,,24.130684,,,1.8619355,1528.7485,12.140567,65.67148,109.37467,101.60786,34.162502,,123.59692,42.267555,9.7354965,10.705,1.2769513,47.145332,151.26108,119.75531,3.4381602,213.26614,2.2897186,9.052818,8.574505,19.87441,44.98148,165.79616,174.53119,7.888047,5.163072,117.40118,8.508794,0.5490066,132.26886,82.35,113.065636,17.076153,39.800255,115.91595,30.854074,,,18.203074,10934.262,67.40003,6.083646,257.06668,11.641045,119.755554,47.016136,3.4735262,841.1188,24.67342,30.714647,0.49069443,,6.765958,0.57139903,,,239.40862,28.06853,16.324812,,0.5571415,,1.8155041,36.591446,9.331295,,277.30377,8.516276,45.135956,153.45,6.5934186,1.440656,116.38481,,,7.80492,,,43.65797,10.005001,5.3865414,53.37022,15.482609,2.5713532,88.81083,,83.89689,86.91857,3.199703,135.26622,,1.9448216,,69.77964,5.9161367,77.919014,1.3513578,3.2095418,11.594317,1152.9346,,3.4952483,24.951109,94.22987,232.98334,3.2122278,,63.53613,3.8188186,64.01146,1.1521859,70.046715,68.20226,16.268211,14.047152,,80.43913,17.608555,,1.8095616,23.11776,34.131313,10.271957,,2.418339,27.934029,57.795834,106.64445,21.175503,24.432621,152.6,179.09633,7.6954074,25.614187,60.737507,11.92354,14.891433,13.246839,2056.818,150.1718,5.2155275,,,67.61332,4.0817065,,28.11115,8.380264,9.555412,2.787541,6.389254
1945,,10.605877,3.2833023,,42.62361,11.970213,,0.98949593,5.6545157,45.82269,,98.34545,0.9771771,82.73954,36.055958,80.27905,279.38654,18.407104,,14.246027,290.9498,63.228306,148.35823,7.8514485,50.2849,37.300045,2.8297238,,2.7806869,5.650863,469.43488,8.463947,5.489224,0.66107494,2.130911,1.4207755,112.50278,8.09997,55.93652,7.788079,8.383948,4.9806347,2.2315638,58.333332,9.386907,83.23536,49.64417,15.679847,50.859478,,,50.850758,138.534,204.28926,2.470535,64.3,101.29727,42.327766,3.5063472,12.151723,18.665361,6.2800875,,53.805107,25.894901,15.485343,12.651062,15.8414345,,74.79058,,43.795715,1.7081034,202.87473,48.138077,20.249027,,11.108672,,27.686068,17.769203,6.6186094,58.158688,241.82353,,24.864977,,,1.9014021,1511.7733,12.409286,66.249626,110.67892,101.66351,34.289402,,122.67849,42.274727,9.820177,11.067778,1.2984033,48.91419,152.17853,121.359924,3.660405,216.24011,2.3107307,9.21577,8.653191,20.652056,45.198765,168.37692,179.63347,7.9550505,5.494701,119.60156,8.66195,0.563545,133.88689,82.8375,115.412704,17.40382,39.977814,115.70581,30.831062,,,18.476532,10631.479,68.01856,6.1931524,254.99,12.036653,108.89445,47.430054,3.532576,853.3594,25.073225,30.511301,0.49156955,,6.8877463,0.5816843,,,242.74913,28.57376,16.602863,,0.56783396,,1.8463677,37.25009,9.59602,,280.93744,8.59647,47.323772,155.55,6.6957197,1.4441066,112.87492,,,7.87481,,,44.462345,10.25546,5.4788337,54.678925,15.556521,2.7030892,87.1386,,85.29188,87.75121,3.2918298,140.33394,,1.9613577,,69.954865,5.970771,79.321526,1.3637893,3.2238426,11.803013,1189.0223,,3.5359056,25.400236,95.88388,229.28334,3.2604105,,64.87605,3.835833,63.877083,1.1664423,70.30645,68.80271,16.429258,14.316744,,80.665215,17.857338,,1.8385141,23.533867,35.016823,10.366222,,2.4405315,27.87774,59.53611,109.710915,21.493614,24.851328,153.33333,179.45343,7.8339252,26.075245,61.294872,12.055857,15.098429,13.368399,2056.818,151.21794,5.3638706,,,69.601006,4.097703,,28.63741,8.459149,9.738785,2.8377163,6.5118675
1946,,10.768482,3.3424015,,43.13971,12.097873,,0.997902,5.7635326,46.243202,,99.204544,0.9929793,83.019196,36.386826,81.72407,280.3534,18.738426,,14.473962,293.4057,63.761974,147.7076,7.8683314,50.663498,37.64233,2.8607628,,2.7884474,5.8010283,473.32092,8.542884,5.2626114,0.6737618,2.1650069,1.4467707,113.69061,8.252147,56.2318,7.928264,8.525591,5.06145,2.2717335,,9.609066,83.820526,48.575436,16.214512,52.077137,,,51.32738,123.37597,203.85797,2.5075927,64.744,102.401924,43.793694,3.5590222,12.537212,19.15964,6.374287,,54.26844,25.833334,15.485343,12.753599,16.000656,,75.06298,,44.00714,1.7354329,203.66058,48.579823,20.61351,,11.308632,,28.184387,18.089046,6.9152584,58.38325,237.70882,,25.621613,,,1.9416968,1564.8171,12.6839485,66.83288,111.99873,101.71921,34.53467,,121.76689,42.281883,9.905595,11.442848,1.3202221,50.7494,153.10152,122.98605,3.8970313,219.25555,2.3319352,9.381653,8.732596,21.460135,45.417282,170.99615,184.88493,8.022615,5.8476257,121.84321,8.817867,0.57846826,135.5246,83.325,117.80849,17.737812,40.15616,115.496056,30.808067,,,18.754099,10336.853,68.64274,6.304629,252.92667,12.445705,99.01667,47.847622,3.59263,865.78125,25.479511,30.30922,0.49244595,,7.011726,0.59215486,,,246.1357,29.088089,16.885649,,0.57873046,,1.8777556,37.920593,9.868248,,284.61877,8.677421,49.61764,157.65,6.799605,1.4475638,103.06318,,,7.945343,,,45.281536,10.512173,5.572707,56.019722,15.632608,2.8415759,85.49786,,86.71006,88.591835,3.3866072,144.89029,15.845577,1.9779809,,70.13054,6.025909,80.74933,1.3763354,3.238207,12.015468,1226.2395,12.820513,3.5770276,25.857439,97.566895,225.63333,3.309317,,66.24424,3.8529236,63.74271,1.1808654,70.56716,69.40843,16.591904,14.591454,,80.88913,18.109638,,1.8679304,23.957474,35.925304,10.461351,,2.4629264,27.821655,61.329166,112.8653,21.81651,25.27721,154.06667,177.86024,7.9749355,26.5446,61.85735,12.189641,15.308301,13.4910755,2056.818,152.26923,5.5164332,43.333332,,71.64713,4.113864,,29.17374,8.538776,9.925675,2.8887947,6.636833
1947,,10.93358,3.4025643,,43.66208,12.225532,,1.0063785,5.8746514,46.667545,,100.07046,1.0090373,83.2998,36.720737,83.19509,281.3236,19.075718,,14.705544,295.88232,64.300156,147.06076,7.8853145,51.04494,37.98776,2.8921087,,2.79623,5.9551835,477.2372,8.622391,5.045359,0.68669033,2.199647,1.4732412,114.89101,8.407182,56.52864,8.0709715,8.669628,5.143576,2.3126237,,9.836484,84.409454,47.52953,16.767391,53.32395,,,51.80844,113.55564,203.42758,2.5452113,65.192,103.51862,45.310368,3.612488,12.934929,19.667006,6.4698997,,54.73576,25.77193,15.485343,12.856969,16.161522,,75.33637,,44.22,1.7631971,204.4495,49.02563,20.984552,,11.512184,,28.6917,18.414652,7.225205,58.60868,233.6647,,26.40127,,,1.9828498,1639.5934,12.964698,67.42125,113.33425,101.774925,34.99341,,120.86207,42.289055,9.9917555,11.830633,1.342398,52.653465,154.03012,124.63398,4.14894,222.31305,2.3533347,9.550522,8.812732,22.29983,45.637035,173.65384,190.2899,8.090741,6.2232237,124.126884,8.976588,0.593787,137.18196,83.81875,120.254005,18.078228,40.335316,115.28669,30.785088,,,19.035837,10050.864,69.272644,6.4181128,250.88,12.868659,90.03889,48.268833,3.6537046,878.3812,25.892378,30.108551,0.49332428,,7.1379356,0.6028136,,,249.56985,29.611677,17.173252,,0.58983713,,1.9096779,38.603165,10.148205,,288.3483,8.759134,52.0227,159.75,6.905104,1.451034,97.00064,,,8.016525,,61.25093,46.11582,10.775317,5.668188,57.3934,15.706522,2.987155,83.88801,,88.15182,89.4405,3.4841127,148.79933,,1.994778,,70.30665,6.0815563,82.2028,1.3889967,3.252636,12.231746,1264.6212,,3.6186495,26.322874,99.27944,222.05,3.3589568,,67.64127,3.8700917,63.608334,1.1954744,70.82883,70.01946,16.756157,14.871511,,81.11522,18.365501,,1.8978176,24.388712,36.857357,10.557345,,2.4855275,27.765636,63.176388,116.11053,22.144253,25.710394,154.8,179.36185,8.118485,27.022402,62.424988,12.324911,15.5210905,13.614879,2056.818,153.3282,5.673335,,,73.75341,4.1300244,,29.719784,8.619155,10.116152,2.9407928,6.7641954
