Date,AFG,AGO,ALB,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,ETH,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GRC,GRD,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRN,IRQ,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBY,LCA,LKA,LSO,LTU,LUX,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MMR,MNE,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NPL,NZL,OMN,OWID_CZS,OWID_ERE,OWID_MNS,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TTO,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,YEM,ZAF,ZMB,ZWE
2012,2.1986003,0.777,6.729,12.112201,5.7346005,6.2215004,1.5953001,6.4654,10.7025,5.1029,1.1763,10.2438,1.2622,1.8386,6.5838003,3.68,7.3404,2.7451003,5.0407004,3.6613002,2.8517,5.0057006,3.2,2.8422,0.13700001,0.80410004,9.157901,10.827901,10.722401,5.8697004,2.1200001,1.7152001,0.77820003,0.82190007,2.9052,1.9200001,0.19620001,2.3206003,2.3471003,7.7778,10.480201,2.0,1.6667,5.8217006,1.5675001,2.5583003,2.7324,7.7723002,1.0476,10.916401,2.5933,1.9682001,9.0024,1.4286001,1.5739001,,2.4473002,1.8712001,1.22,,1.0643001,1.0466,10.455901,1.0286,2.0348,,1.3756001,1.5795001,4.3374,0.81600004,3.9979,4.8987,2.5557,6.1856003,3.3444002,25.556301,8.0325,1.1891,,2.6154,5.1877003,1.7366,6.0965004,4.4138002,4.8944,19.7306,5.7185,3.4681003,2.1851003,,3.4187002,0.6952,6.1085005,8.09,0.7648,1.2265,1.6591,5.2000003,3.1874,3.9554,2.4427001,3.5851002,3.2007,1.498,0.69040006,7.1207004,2.1932,,1.8850001,4.6422005,1.0437,1.5118002,1.3493001,12.342001,2.5011003,10.8647,7.8932004,,,3.3753002,,,4.8486004,,3.9830003,2.0173001,3.3084002,2.8555002,4.7619,7.3481007,2.7500002,3.8418002,8.3042,3.095,12.489401,,2.187,4.2388,2.2587001,6.0135,1.6634,1.5465001,2.2,3.2580001,1.7662001,3.6194,0.46150002,2.0990002,2.6364,5.5118003,7.0816007,,1.3375001,4.2780004,1.3679001,1.1914,4.3225,12.567,1.8843001,1.3902,2.5,7.3926005,6.3193,1.2395,2.4996002,4.7946005,4.2615004,7.726069,8.035701,25.878801,3.5161002,4.3019,0.57140005,1.5799001,4.4905005,2.6545,0.79120004
2013,2.1972,0.94670004,6.9533,36.7619,6.6037006,6.7114,1.5931001,6.4441004,8.1173,5.3903003,1.3218001,11.150001,1.3084,1.7353002,6.5953,6.3943,7.4132004,4.2125,5.5656004,3.4406002,2.1442,5.2536,2.8333,3.2071002,0.08490001,0.79260004,9.5451,10.083701,10.6321,6.0159,2.1479,1.9787,0.77930003,0.82390004,2.8246002,1.9021001,0.18230002,2.2333002,2.3921,6.9697003,8.8276005,2.0,1.6667,5.9141,1.5764,3.3649,2.3702002,7.7223,1.0,11.0445,2.7403002,1.9663001,8.159201,1.5000001,1.5741,,2.4806,1.7240001,1.25,,0.99670005,1.0466,10.6689005,1.0,2.0827,,1.3743001,1.6183001,6.5000005,0.85450006,5.4373,4.8441005,2.5726001,6.3859,4.2214003,22.5559,8.698901,1.1883001,,2.7273002,5.2779,1.6922001,6.1825004,3.9061003,5.0591,31.147802,5.7260003,3.3964,2.0,,3.0868,0.8227,7.3953004,10.8,0.6632,3.1042001,1.6581,5.0,3.1941001,4.2269,2.5927,3.6386003,5.1775002,0.68140006,0.47310004,6.7957006,2.1708002,,1.8491001,4.188,1.2326001,1.4616001,1.1809001,11.9446,2.3528001,10.820901,7.1903,,,3.5105002,,,5.4209003,,4.2313,2.3624,3.2686002,2.8776002,5.4545,6.5761003,2.8869,3.7989001,8.3149,4.0,12.484501,,4.4941,5.011,2.2845001,6.1024003,1.5997,1.4428002,2.0999,2.9461002,1.21,5.9821005,0.5311,2.0960002,2.4737,5.0704,5.4145,,1.3702,3.647,1.2273,0.9244001,4.2242002,12.4827,2.4219,2.3538,2.4523,8.949901,6.3255005,1.3000001,2.4949,6.4119,5.6309004,9.922758,10.619,23.958302,3.8327,4.4354,0.6333,1.5135001,4.2466,2.5382001,0.74490005
2014,2.4882002,1.0386,6.9091005,14.238401,6.8409004,7.0829,1.5830001,7.4554005,10.7915,5.418,1.3145001,10.502401,1.3991001,1.9109001,6.9151006,7.6823,7.5162005,4.7043,5.3555,3.6547,2.1719,5.1761003,2.7,3.2384,0.27400002,0.8,9.294001,10.755401,10.101701,5.8089004,2.1491003,1.7645001,0.77570003,0.85400003,3.5651002,1.8842001,0.0343,1.6758001,2.3058002,8.4278,10.683801,1.9864001,1.6235001,7.2178,1.4855001,2.6165001,3.4336002,7.7556005,0.9474001,11.411401,2.9502,1.9643002,10.050501,1.4883001,1.5667,,2.3309,1.7291001,1.2323002,,0.8252001,1.0,11.103401,0.9933,2.0898001,,1.3687,1.8571,8.104601,0.73090005,7.8185005,4.9540005,2.5726001,7.1007004,3.4205003,34.097702,10.6208,1.1318,,2.6971002,5.282,1.6602,6.0462003,3.4853003,5.1776004,30.7532,5.8033,3.0000002,2.0983002,,3.5906003,0.6786,6.0526004,7.7425003,0.7085,3.3485003,1.6832,4.0,3.2964,4.4898,2.1715002,3.6965,5.0846004,0.79670006,0.6818,9.058001,2.3339,,1.6,5.6543,1.7602,1.7002001,1.1522,13.741901,2.4584,10.989,6.7772007,,,3.7710001,,,5.5789003,,4.3211,2.5596,3.1601002,2.9756002,5.5457006,6.5881004,3.1911004,4.4173,8.3331,4.0,12.529,,4.787,4.3593,1.5316,6.4132004,1.0619,1.2212,0.60340005,2.6064,0.6557,7.5166006,0.96400005,2.065,2.4167001,8.3914,9.1462,,1.3652,2.7246003,1.164,1.1959001,4.2454,13.280901,2.7988002,2.7725,2.3311002,9.0748005,6.1396003,1.6250001,2.5997,6.1589003,4.3059,10.732395,11.5626,24.4857,3.8323002,4.414,0.6158,1.4033002,5.3009,2.7802,0.9301
2015,2.1457,1.1234001,6.9597006,35.2913,7.3090005,6.8821006,1.5796001,8.3001,8.6787,5.9700003,1.3262,10.2283,1.2813001,1.792,6.9841003,5.4085,8.3423,4.0782003,4.3649,2.8632002,2.3929,5.5353003,2.6956003,3.6401002,0.2552,0.8,10.205501,8.994,12.2904005,5.8929,2.0608,1.7406001,0.77550006,0.86910003,3.6714,1.8663001,0.27650002,1.8794001,2.4281,5.5358,8.722301,2.0076,1.6040001,6.2000003,1.4503001,3.9242,4.4669003,7.3546004,1.0,11.461,2.7765002,3.0000002,8.378401,1.4371,1.5653001,,1.7108002,1.9218001,1.2503,,0.93950003,0.8571,11.6702,1.0021,2.1148002,,1.3689001,1.7823001,6.4748,0.7975,5.7871003,5.1784,2.6107001,7.0330005,3.1844,20.695301,9.725401,1.1366,,2.6249,5.3297005,1.8230001,6.2722006,3.1998003,5.0953,8.4676,5.9689,3.5688002,2.2887,,3.5547001,0.6571,4.8205004,6.5816,0.7544001,2.2047,1.7142,3.8713002,3.4782002,4.2143,2.5299,3.7215002,4.2925,0.8036,0.45510003,6.3521004,1.6563001,,1.8510001,7.9740005,1.2229,1.7188002,1.0799,10.8253,2.4312,11.440901,11.959001,,,4.3136005,,,5.5158,,4.4248,1.5564001,3.3988001,2.9348001,5.5237,4.7087007,3.2531002,4.0868,8.452001,5.2483,12.496401,,3.4716003,4.9337006,1.5313001,6.4,1.2422,1.5253001,0.6141,2.5110002,0.6111,5.3996005,0.90730006,2.0332,2.3429,4.854,8.9742,,1.2608001,2.6539001,1.1461,1.3895,4.1789002,10.5815,3.4339,2.397,2.243,9.3271,5.9574003,1.5584002,2.5,5.7126,5.7711005,10.569212,11.784201,24.218801,3.1256003,4.5394,0.60080004,1.1402,3.4871004,3.0310001,0.58030003
2016,2.0517,0.97850007,6.4877005,33.396503,7.4427004,6.3909,1.8432001,7.5080004,11.162901,6.2485003,1.4835001,9.2268,1.3762,1.7577001,7.3008003,5.4703,7.7095003,6.1466002,5.9619,2.9768002,2.4971,4.2877,2.7558002,3.5794,0.25030002,0.8,9.826,10.1938,11.544001,5.9671,2.0486002,1.9800001,0.7727001,0.89690006,3.0737002,1.8484001,0.178,1.9434001,2.3734,9.7882,9.6512,1.9982,1.5977,7.684201,1.6469,4.5122004,3.5646002,7.6071005,1.0,11.327001,2.9468002,3.0000002,8.206,1.4413002,1.5629001,,2.6204,1.95,1.2265,,0.721,0.8571,11.333701,0.9983,2.1522,,1.3658001,1.8571,8.547,0.79170007,8.6301,5.3052006,2.5972002,7.3838,3.8890002,22.998302,10.3515005,1.0853001,,2.6867,5.6423,1.4284,6.3779,4.8119,4.8529,6.5533,5.9958,4.0727,2.1322,,3.6073003,0.46800002,6.9397006,6.6970005,0.92750007,2.9881003,1.7309,4.4116,3.7180002,4.6266003,2.7255,3.7505002,4.2189,0.73230004,0.45520005,6.8033,1.4154001,,1.9513001,8.408501,1.2177,1.7837,1.1665001,10.0476,2.5029001,11.689301,6.8083,,,4.4324,,,5.7828,,4.5491004,2.1679,3.4844,2.9056003,5.301,7.3173003,3.7442002,4.0319,8.019401,5.367,12.501101,,4.1677003,5.5029,1.5748001,6.4,1.3843001,1.8248001,0.33320004,3.0425003,0.5551,7.3030005,0.8791,2.0125,2.4722002,9.2537,9.5144005,,1.2248001,4.4905005,1.2726,1.2235,4.379,12.363401,3.7248,2.3146002,2.1176002,9.4182005,5.4299,1.5856,2.1477,6.6024003,5.8675003,10.958341,12.360701,24.7429,3.3724,4.5529003,0.6018,1.0961,3.7120001,2.4816003,0.44050002
2017,1.2957,0.89350003,6.5632005,30.801802,7.5759,4.9002004,2.0307,6.4363003,9.9104,6.6077003,1.2977,12.4206,1.3215001,1.6034001,7.7598,6.4362006,7.8207006,3.6527002,5.3244,4.5586004,2.2473001,5.6183,2.8156002,3.5176003,0.24030001,0.8,10.0238,10.693401,11.2244005,6.1103,2.0763001,1.84,0.77190006,0.93070006,3.5005002,1.8306,0.000100000005,1.5139,2.3691,6.8389,10.526901,1.9987,1.6017001,7.6275005,1.7115,1.3007001,4.0023003,7.7895,1.0,11.316901,3.3119001,3.0000002,10.1239,1.4559001,1.5622001,,1.8130001,2.0112,1.35,,0.6126,1.0,11.5985,0.9972001,2.154,,1.3647,1.8323002,6.3113003,0.78580004,6.8154,5.2977004,2.6886003,6.6924005,3.5625002,25.7597,9.3667,1.1625,,2.6927001,5.7412004,1.5272,6.4452004,5.4275002,4.8154,7.2143,5.7557006,4.5121,2.1809,,3.7253003,1.0409001,5.7381005,8.5972,0.9362001,3.696,1.7406001,4.0855002,3.7888002,3.8437002,2.9182,3.8138003,4.2201004,0.74,1.0,7.4915004,2.0078,,2.3542001,9.0098,1.4257001,1.6641,1.2795,13.459901,2.5549,10.057,6.9295,,,4.6926003,,,5.7327003,,4.7182,2.1821003,3.4126003,3.1007001,5.6218,7.1545005,4.0324,4.3114,8.6121,5.485,12.6471,,5.9610004,4.8875003,1.3793001,6.4,1.3339001,1.7714001,2.1330001,3.1867,0.77000004,4.0091004,0.8852001,2.0023003,2.3889,5.6769004,7.1083,,1.2387,3.3641002,1.1814001,1.2308002,4.5981,13.0776005,3.5701003,2.1693,1.9642,9.2516,6.0998,1.7499001,1.8209001,5.5056005,7.1364,11.083865,10.407801,28.225002,3.0998,4.6483,0.6068,1.1103001,5.8596005,2.5151002,1.3933
2018,1.4727,1.0477,7.2273,20.853302,6.0883,5.5061,2.2339,7.3365,10.149301,7.8177004,1.5289001,6.9744,1.304,1.6681,8.210401,7.9225006,7.8628,6.6400003,6.5191,4.2063,2.7282002,5.1076,2.8356001,3.5236003,0.3215,0.8,9.704901,9.7762,12.4706,6.1043,2.0947,1.8456,0.7702001,0.9620001,3.4989002,1.8040001,0.022700002,2.1819,2.3905,5.9762006,8.139,1.9982,1.6090001,5.6317005,1.7084001,4.4416003,3.6245003,7.5162005,1.0,11.9196005,4.1904,3.005,8.8206,1.4659001,1.5606,,2.7199001,2.2589,1.3386,,0.5163,1.0,10.6301,0.9965001,2.1541002,,1.3609,1.8154001,9.1238,0.57870007,8.445001,5.307,3.0653002,6.6924005,4.5,22.6372,10.4855,1.1485001,,2.6702,5.7449,1.7656001,6.5949,5.9150004,5.0421004,17.5972,5.9273,3.7979002,2.2756002,,3.8090003,0.86840004,6.5414004,5.1111,0.799,4.2398,1.7516,4.229,3.8146002,5.1456003,2.8802001,3.8213003,4.2505,0.8719001,0.7059001,6.0469003,1.6008002,,2.3539,9.1835,1.4632,1.6716001,1.391,6.4884,2.7216003,11.067901,8.6033,,,4.7008,,,5.7240005,,4.9685,2.3843002,3.4363003,3.0946002,5.4949,5.8756003,5.0,3.6903002,8.5636,4.9950004,12.5235,,7.6368003,4.8067,1.4315001,6.2299004,1.5003002,1.9358002,2.1438003,2.5312002,1.0968001,7.7236004,0.85,2.0024002,2.5,8.368501,9.4523,4.1441,1.2689,3.7333002,1.2809001,1.2396001,4.5952005,14.886801,3.1534,2.1445,1.8213001,9.6358,6.0376005,1.7689002,1.3881,7.8439,4.3399,11.071312,10.3776,27.837803,2.8883002,4.7202005,0.6131,1.1122,4.9755,2.2052,1.3506
2019,1.9457,1.0666001,7.0529003,23.842302,7.8615003,4.1847005,1.9888002,5.5507007,10.4168005,8.656,1.0002,8.824401,1.0752,1.6858001,8.0192,7.2379003,7.4158,6.4408,5.7491,2.7539,2.1097,5.7734003,2.8391001,3.0667,0.2029,0.8,9.236401,10.904,12.1,6.3173003,2.0265,1.3552,0.7701,1.0,3.7418003,1.7852,0.023200002,1.8363001,2.3935,8.2889,8.8096,2.0026,1.6220001,7.5593,1.7030001,4.1539,4.5835004,4.9513,1.0,11.7268,4.2368,2.9979,8.528701,1.4752,1.5619001,,2.8370001,2.5313,1.45,,0.45970005,0.77800006,10.6807,0.99750006,2.1128001,,1.3641001,1.8239001,8.981701,1.1077,8.0087,6.1439004,3.0702002,6.6848,4.7027006,23.224201,9.985901,1.1258001,,2.6834,5.7332006,1.5600001,6.6996,4.8248,5.1439,20.7665,5.2302003,3.0000002,2.2848,,3.8715003,0.7688,7.6719003,4.7143,0.63970006,4.3255,1.7363001,4.2391005,4.0697002,4.2702003,2.6649,3.8505,4.3396,0.88310003,0.74920005,7.1739,1.9578001,,2.1624,9.1696005,1.5599,1.8572,1.3179001,7.8012004,2.8199,11.7338,8.598001,,,4.591,,,5.8113003,,5.6140003,2.315,3.4844,3.1703002,5.5624003,5.511,4.1034,4.6343,9.8043,5.1400003,12.5051,,6.4999003,5.6987004,1.4610001,5.8512006,1.0263001,2.0539,3.2991002,2.9715002,0.57000005,7.6340003,0.8805,2.0057,2.6296003,7.3251004,9.2685,6.9753003,1.2764001,3.8290002,1.2625,1.2271,4.3458,13.733801,3.1713002,2.5116003,1.6667,9.4034,6.0108,1.6485001,1.4626,7.1949,7.6262007,10.512726,9.6996,28.125002,3.0026002,4.8034,0.61980003,1.3202,4.5539002,2.3814,0.7807
2020,1.9344001,1.0993001,7.0359,18.9827,7.5539002,5.2068,2.0645,7.0912004,11.344901,9.338,1.1785,8.115101,1.2718002,1.7625,8.5123005,5.183,7.6079,7.1124,5.0378,3.5825002,2.2580001,5.6953,2.8124,3.6208003,0.66700006,0.70100003,9.6317005,11.000001,9.181401,6.3177004,2.1773002,1.7847,0.77150005,1.0,4.0366,1.7841,0.015700001,1.8376001,2.0001001,9.4635,9.5874,2.0370002,1.644,6.2484,1.7938001,6.0739,3.8233001,7.7767005,1.0,12.2581005,4.2404003,3.2,7.934201,1.4235001,1.5634001,,3.1443002,2.5828001,1.4200001,,0.59550005,0.818,10.0878,0.9987001,2.0419002,,1.3685001,1.8474001,8.4279,0.5581,8.527401,6.9158,3.0061002,6.6313,4.6325,19.496601,11.268201,1.1143001,,2.6823,5.8847003,1.7741001,6.7990003,5.2823,5.8700004,20.486101,5.2256002,3.0000002,2.1493,,4.0067,0.45690003,7.0144,5.5000005,0.42040002,1.8673002,1.7571001,4.1846004,3.8322,4.5979,3.0055,3.8502002,4.1754003,0.7139,0.625,8.9425,2.0955,,2.1604,9.2078,0.7569001,2.0506003,1.2408001,8.5371,2.9611003,12.212401,8.597401,,,4.6423,,,5.7873,,6.3054004,2.3890002,3.3261003,3.1790001,5.4274,7.0763,3.8757002,3.7961004,9.345,5.3042006,12.460501,,3.9742002,5.0805,1.5237,4.4707003,0.702,2.6549,1.6251,2.9494,0.75000006,7.9000006,0.88470006,2.0035,2.5333002,8.5788,10.7921,6.7568,1.2794001,4.5043,1.2029,1.2260001,4.4536004,13.2116,3.6589,2.6686003,1.6667,9.412701,6.4524,1.5979002,1.7191,5.6175003,6.5390005,10.7575,9.762,29.241402,4.1487,4.8513002,0.62320006,2.2797,5.4478,2.5402,1.1801001
2021,1.9004002,1.0836,7.1073003,19.8092,7.4296002,5.3777003,2.0778,6.6822004,11.159,8.7103,1.2584001,9.329901,1.2064,1.5208001,8.579,5.9811006,7.5252004,4.4572005,5.1712003,4.5127006,3.0506003,4.6497006,2.7972002,3.7666004,0.79800004,0.8,9.9958,7.8573003,11.810901,6.2910004,2.1103,1.7707,0.77250004,1.0,3.9882002,1.7722,0.0163,1.7406001,1.8941001,9.6451,10.360801,2.0513,1.6591,7.0734,1.7989001,5.1278,4.6413,7.8276005,1.0,12.832901,4.1944003,3.0000002,9.912001,1.4308001,1.562,,3.0497,2.5300002,1.45,,1.0648001,0.82600003,11.243701,0.99930006,1.9823002,,1.3705001,1.8594002,7.785701,0.76460004,6.0922003,7.7947006,3.1993003,6.3757005,4.7974,18.6587,10.3295,1.118,,2.6787,5.9856005,1.5238001,6.5205,5.7472005,5.8929,19.091402,4.826,3.0000002,2.1862001,,4.4254003,1.0252,5.8579,6.5714,0.5306,5.7425003,1.8162,4.2175,3.8522,4.348,2.3454,3.7528002,4.2435,1.1,0.6316,8.6406,2.4629,3.2319,2.2293003,9.7819,0.5428,2.0538,1.3703,9.9663,3.0596004,11.400001,30.691002,,,4.4444003,,,5.8683,,5.7637005,2.3606002,3.5631003,3.2312002,5.5058002,7.3331003,3.5820003,3.9316003,10.1046,4.1294003,12.540201,,5.8014,5.2524,1.5216,4.5385003,0.9312,2.6482,2.9908001,3.1771002,0.49,5.907,0.84470004,2.0038002,3.3750002,7.7728,9.392,8.563201,1.4292,5.4087005,1.1236,1.2302,4.5488,14.3721,2.9998002,0.9721,1.6667,8.9046,6.6162004,1.5998001,2.1999,7.6818004,5.419,11.090141,9.0734005,14.472701,3.9242,4.9367003,0.62540007,2.4553,5.9211006,2.5674,1.5344001
2022,2.2374,1.1203,7.0901003,20.369802,6.7329,5.1644,2.0408,8.1749,9.8173,8.842701,1.2775,7.9591002,1.1643001,1.6602,8.9118,4.9079003,7.5159,8.54,4.2026005,4.6655,2.4146001,5.2092004,2.7938,3.4821002,0.4384,0.8,10.0692005,9.894,11.030201,6.4361005,2.2210002,1.6923001,0.77190006,1.0,4.1528,1.7573001,0.011500001,1.8017,1.7564001,7.9487004,8.4025,2.0105002,1.6708001,7.2250004,1.8455001,5.5000005,4.5276003,7.5083003,1.0,11.423401,4.0,5.208,7.4701004,1.4242,1.5625001,,2.069,2.5044,1.5000001,,0.74880004,1.0164001,10.5795,0.9991,1.9189001,,1.3693001,1.8744001,6.1253,0.7701,3.3866003,8.087501,3.3872,6.3757005,5.9872003,15.533501,8.332701,1.1624001,,2.6815002,5.8014,1.4583001,6.833,5.9206004,5.8926005,18.165401,4.9894,3.0000002,2.2307,,3.078,0.8046,5.308,5.0556,0.3113,1.7358001,1.7980001,4.2136,3.8997002,4.7769003,2.6855001,3.8365002,4.5398,1.3109001,0.6628,9.247201,2.0477002,3.3219001,1.9300001,10.1731,0.6769,2.2326002,1.3185,8.801001,3.1519,11.531301,39.4057,,,4.2669,,,5.7145004,,6.3886003,2.3653002,3.4981003,3.2689002,5.5119,6.9772005,2.1629,3.9316003,9.619401,3.7389002,12.510901,,3.2977002,5.9989004,1.5286001,4.6001005,1.0107001,2.8414001,1.6,2.9538002,0.65000004,4.4982004,0.9968,2.0043,5.8,4.3084,6.6848,6.8927007,1.5914001,5.8335004,1.121,1.2538002,4.6736,14.219601,2.6236002,1.7694001,1.6667,9.3253,6.4614,1.6343001,2.1996002,6.3491006,5.7612004,10.883024,10.457201,14.222201,4.0,4.9957004,0.6293,1.5000001,5.8978,2.4261003,0.934
2023,2.8583002,1.1495,7.3622007,23.306501,5.1094003,7.7489004,2.0606003,4.9719,9.929501,10.0297,1.2661,9.828901,0.9919001,1.6367,9.242701,4.5802,7.5497007,6.9700003,5.5556,3.8201003,2.6769001,5.9127007,2.7904,3.6210003,0.60940003,0.8,9.9256,8.633,10.8493,6.5321,2.2648,1.8333001,0.7713,1.0,4.1200004,1.7433001,0.023000002,1.8662001,1.6842,7.884701,9.646001,2.0207,1.6824001,5.4427004,1.9197,6.0000005,4.3999,7.5053,1.0,11.818901,3.9216003,5.9519,9.762501,1.4262,1.5626,,2.6367002,2.7838001,1.5108001,,0.7429001,1.4000001,10.850901,0.99880004,1.7962,,1.3681,1.8893001,7.4000006,0.771,8.0998,8.071501,3.5449002,6.5069003,6.0606003,17.3441,10.7307005,1.1404,,2.6809,6.2460003,1.7634001,7.1068,5.6274004,5.7189,18.2019,5.0,3.0000002,2.256,,2.9119,0.85080004,8.111,5.5882006,0.7142,2.8047001,1.8098001,4.2053,4.2805004,4.5801005,2.2443001,3.8851004,4.565,0.7904001,0.75000006,11.643401,1.9609001,2.4351003,1.8122001,10.564401,0.8705,1.9391,1.4243001,10.2655,3.1656003,8.696,5.052,,,4.1480002,,,5.9623003,,5.9992003,2.9798002,3.6217,3.3077002,5.4509,7.1533003,3.2266002,3.9316003,10.1765,5.0763,20.9792,,3.9816003,6.9167004,1.5951,5.0845003,1.0003,3.3782,1.6667,2.9947002,0.75000006,7.1843,0.99960005,2.0039,5.3436003,7.9860005,8.7916,7.9695005,1.2172,7.1660004,1.1051,1.2543001,4.644,14.393401,2.1737,2.1000001,1.6667,9.394401,6.4053,1.9074001,2.5455,7.806,1.4151001,11.127799,12.735901,14.066701,4.3548,5.0411005,0.63320005,1.5000001,6.3532004,2.2996001,0.72990006
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2533245,,,,,,,,,
