Date,ABW,AFG,AGO,AIA,ALB,ANT,ARE,ARG,ARM,ATG,AZE,BDI,BEN,BFA,BGD,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYM,CYP,DJI,DMA,DOM,DZA,ECU,EGY,ERI,ETH,FJI,FSM,GAB,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRD,GTM,GUY,HKG,HND,HRV,HTI,IDN,IND,IRN,IRQ,ISR,JAM,JOR,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NPL,NRU,OMN,OWID_KOS,PAK,PAN,PER,PHL,PLW,PNG,PRK,PRY,PSE,PYF,QAT,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVN,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,UZB,VCT,VEN,VGB,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1997,37998360.0,342399260.0,531339040.0,3377534.0,231631060.0,168143170.0,,129131864.0,237459900.0,5901773.0,258762780.0,85066890.0,312746620.0,530824300.0,1211361300.0,207455330.0,,1294580000.0,,18959524.0,,907894400.0,289245400.0,7958366.0,,78259060.0,173439710.0,114240540.0,157921440.0,2572621800.0,602318000.0,688742700.0,228295700.0,361550050.0,13053362.0,262006130.0,40991200.0,164809730.0,6202020.0,94751624.0,,,110067970.0,17560004.0,78079300.0,340047580.0,215985550.0,2885349000.0,179123020.0,840468500.0,61897220.0,132457420.0,55471660.0,347119520.0,669709500.0,472347.0,538894900.0,56143376.0,176736420.0,34932148.0,10859539.0,361207650.0,316603600.0,,377029570.0,66608240.0,427265100.0,860655000.0,2040153500.0,239659150.0,309177660.0,,95183460.0,604016700.0,162469840.0,597734300.0,256700750.0,446049440.0,21557818.0,9937695.0,-157031060.0,,306036450.0,366686850.0,111304070.0,5428199.0,33662276.0,296147040.0,128686140.0,415680.0,637001400.0,94783170.0,1162074000.0,28770646.0,138192580.0,85167520.0,132696776.0,608898100.0,32332314.0,75195190.0,,215897580.0,955520.0,1397185500.0,314607040.0,54347520.0,58415108.0,473992770.0,-182805140.0,138932500.0,245257840.0,451773220.0,463433700.0,279671300.0,507940800.0,9143621.0,413068670.0,4590193.0,138679740.0,,887588030.0,49703148.0,591617100.0,736538050.0,53179490.0,571078600.0,137987230.0,98092810.0,895851100.0,489531970.0,,350684770.0,4473101.0,210510020.0,591429440.0,,19153936.0,52673132.0,173237390.0,366722980.0,124675810.0,137100140.0,,48428120.0,111834744.0,137303700.0,35897456.0,23826550.0,236893020.0,5352382.0,318594140.0,157247200.0,623623230.0,126503280.0,7469150.0,28963392.0,690648.0,37576104.0,46570276.0,263181250.0,-6127132.0,11237651.0,,1343413900.0,1159197600.0,,46290868.0,150280800.0,5687982.0,4515493.0,2440244.0,1105061100.0,41668176.0,767325.0,40513096.0,479628130.0,735378800.0,874227260.0,470379140.0
1998,17004378.0,246357340.0,504456130.0,3772937.0,383281500.0,195230600.0,,94104110.0,283672480.0,12041660.0,170690750.0,105554664.0,278455650.0,573961540.0,1362217300.0,281240860.0,,1367249700.0,,19892802.0,,800835800.0,315007680.0,24154648.0,,76939200.0,136769000.0,160450190.0,134740700.0,2913468400.0,1373748400.0,715005060.0,186227040.0,89359864.0,12468321.0,263423180.0,54134036.0,193480180.0,40895830.0,114953416.0,,,102700020.0,26677528.0,145521220.0,588883800.0,240834130.0,2964678400.0,244593760.0,975157950.0,54810132.0,118108120.0,61962930.0,301830180.0,932578400.0,273823.0,491133300.0,56007710.0,135461100.0,32626294.0,8111841.0,333757500.0,105273304.0,,413608030.0,72126616.0,527488500.0,1429983000.0,2016351000.0,204364590.0,177234800.0,,26218252.0,599750800.0,265860510.0,568990600.0,272171620.0,427481400.0,25986330.0,9254116.0,-59030516.0,,272468580.0,484826750.0,109182920.0,7693504.0,7780784.0,372320320.0,86548150.0,638624.0,722998660.0,59084376.0,668103100.0,29788986.0,76083360.0,64139190.0,144392320.0,497861980.0,31345604.0,101425976.0,,199839300.0,281428.0,1546906000.0,221948110.0,81538870.0,54991196.0,608123000.0,196609890.0,139080800.0,270372160.0,451968830.0,411274500.0,290711000.0,749600830.0,8598982.0,429974880.0,4453768.0,782874200.0,,914231500.0,39531056.0,704669400.0,740991700.0,141772080.0,703859100.0,159213000.0,77874070.0,911526900.0,494144640.0,,514319040.0,18263510.0,328003170.0,696600300.0,,19748938.0,45291280.0,155930300.0,261541500.0,125597920.0,167333300.0,,40676644.0,82402310.0,55906816.0,48659780.0,33522258.0,193739950.0,7667807.0,245500580.0,173484880.0,715908540.0,234927070.0,7385820.0,35608550.0,2493403.0,34285372.0,20307688.0,191107940.0,35773464.0,9524213.0,,1419629800.0,960186050.0,,37371360.0,172340480.0,28308934.0,55593724.0,1419142.0,1334419200.0,50082790.0,63085748.0,49791664.0,528498370.0,765441300.0,512913820.0,379869340.0
1999,-11455073.0,223389760.0,581948600.0,2964526.0,705731400.0,197823820.0,,94010130.0,307728930.0,10893305.0,240942270.0,119080050.0,302383840.0,571595900.0,1421519100.0,85312670.0,,1912959200.0,,61238772.0,,749968700.0,77746470.0,-928171.0,,89202500.0,81986840.0,157811580.0,86744024.0,2687471900.0,610127740.0,608833500.0,200957650.0,206319250.0,9808736.0,494605980.0,30306174.0,200672060.0,4427878.0,88830230.0,,,99497610.0,11462601.0,249601550.0,199604720.0,215423540.0,2398998800.0,226298930.0,946672300.0,47966396.0,165064020.0,68394140.0,353956220.0,809270140.0,37592.0,334016260.0,47672540.0,78270616.0,29878842.0,13700304.0,389664670.0,82261950.0,,1068030300.0,76437736.0,340011940.0,2149876700.0,1713096800.0,201296380.0,130172510.0,,-20555248.0,622149570.0,211795680.0,415213280.0,259445820.0,347863140.0,27309084.0,6456193.0,-57604136.0,,287510620.0,281110080.0,142826750.0,6605008.0,30714308.0,193645890.0,45455590.0,339255.0,937985900.0,160034100.0,493162700.0,32925622.0,86121430.0,90085416.0,395608770.0,518013980.0,36929540.0,96193280.0,,197312530.0,166717.0,1210640900.0,300024960.0,51298850.0,59478716.0,628931400.0,133077576.0,155278770.0,264053170.0,437145920.0,265086400.0,211296880.0,865547800.0,8624349.0,395819780.0,8035894.5,68053200.0,,790336260.0,31991486.0,578084030.0,734574900.0,37373860.0,405133250.0,327822460.0,89099064.0,838266100.0,488013340.0,,543170500.0,22444584.0,387133470.0,743818800.0,,17282040.0,61437264.0,114432410.0,269254820.0,182141020.0,1205372500.0,,41538332.0,51760036.0,48275000.0,38726940.0,17972884.0,239121460.0,9670987.0,266863550.0,95930040.0,903813250.0,165691840.0,9750708.0,36852710.0,285872480.0,31497124.0,38289440.0,344680350.0,42320510.0,7273877.0,,1436075800.0,879491400.0,,33991148.0,178836980.0,20233758.0,62059836.0,3206769.0,1377383200.0,50681932.0,69974270.0,38922228.0,637481200.0,811656500.0,879635400.0,321390500.0
2000,,226869490.0,475895330.0,4618713.0,503689020.0,,,84393576.0,332956220.0,13639439.0,190662880.0,150301570.0,388794980.0,307057250.0,1374497900.0,86312660.0,,1207580900.0,,24554248.0,,654618750.0,268478200.0,3026008.0,,73799740.0,45476384.0,100367336.0,64676850.0,2107367700.0,530560300.0,579121200.0,290717600.0,52463630.0,8514376.0,328492740.0,30225316.0,151087310.0,47224456.0,73673980.0,,,99879100.0,19791688.0,73749704.0,316234080.0,242359920.0,2137224800.0,287813700.0,1074702100.0,43064108.0,149926430.0,21799208.0,266312770.0,841257100.0,,226909070.0,72727870.0,132882110.0,35279292.0,20688282.0,366984740.0,94656320.0,,595917700.0,108251960.0,289151140.0,1898825200.0,1767430700.0,173846400.0,171387780.0,,34590932.0,800125950.0,228090420.0,725744300.0,259888600.0,482095580.0,25427094.0,5739852.0,,,288667600.0,315545920.0,103767784.0,,11429233.0,233670450.0,59761092.0,,632433660.0,191384910.0,477948800.0,23316416.0,9376892.0,74701464.0,399985180.0,458953570.0,35408184.0,123803250.0,,208600750.0,,1462957700.0,327584350.0,40972450.0,32129650.0,656212700.0,62457136.0,163039650.0,247378020.0,,316412670.0,256545780.0,746419650.0,7467975.0,420863230.0,5707858.0,106608456.0,,650433000.0,39989012.0,507038240.0,665806800.0,42718244.0,544003800.0,125032360.0,88124800.0,1025355300.0,,,497759940.0,22273160.0,355733400.0,646381440.0,,24755514.0,124224020.0,273950800.0,259623170.0,179167180.0,1917212500.0,,55993508.0,49798010.0,101284820.0,16979242.0,35253460.0,193540510.0,9066531.0,204450860.0,102329890.0,596224450.0,171610830.0,8289002.5,52228550.0,420444000.0,26932742.0,-4638864.0,299541150.0,415091940.0,7933483.0,,1497325700.0,1299824000.0,,29979538.0,224059970.0,7563114.0,125932870.0,,1611040300.0,61323804.0,82392770.0,49295532.0,469186660.0,789552640.0,1210502300.0,243611260.0
2001,,714494460.0,460684670.0,4941703.0,435102400.0,,,250173620.0,333559970.0,10728073.0,293574140.0,236362190.0,449221120.0,626167740.0,1394388200.0,107488940.0,,1055838140.0,,34232420.0,,1056119600.0,338893220.0,68456.0,,84904850.0,43803184.0,111701220.0,77022870.0,1910950300.0,307447680.0,737193000.0,406268480.0,115868980.0,10227400.0,645674430.0,43425530.0,129579790.0,28545996.0,90162510.0,,,91655410.0,28503336.0,160530320.0,328126240.0,273799200.0,2057100200.0,459554980.0,1715563100.0,41695916.0,208561150.0,14069151.0,456185280.0,995165400.0,,447421300.0,79396350.0,101475640.0,22624192.0,15593588.0,346256500.0,96302820.0,,858071100.0,191813330.0,273158940.0,1775610600.0,2340889000.0,162346300.0,208515730.0,,105342370.0,694553100.0,208787420.0,720293400.0,189867470.0,518272100.0,22217810.0,14949002.0,,,288727500.0,311916900.0,61632540.0,,26440476.0,307224300.0,85411170.0,,733655700.0,186467230.0,578896900.0,29994452.0,166020320.0,104970620.0,400055940.0,559239040.0,2860759.0,152742110.0,,239542000.0,,1541750800.0,436224130.0,45336050.0,33291546.0,643415600.0,40499840.0,191634720.0,182578560.0,,411926300.0,255321020.0,1347019800.0,8109538.0,511051300.0,18098104.0,4753389.0,,2658895600.0,53325904.0,635261100.0,708137300.0,44537948.0,464328160.0,201248270.0,87083960.0,1579866800.0,,,485036770.0,15468593.0,319853540.0,661529800.0,,20908264.0,122421350.0,534671260.0,378790800.0,251185940.0,2193978400.0,,63015030.0,39315096.0,211252530.0,44041244.0,17998624.0,263524960.0,9529973.0,303144640.0,72090430.0,317528670.0,257262270.0,9563125.0,104963016.0,359013200.0,32846630.0,-11518062.0,540105660.0,282864260.0,12147751.0,,1838948100.0,1309360300.0,,22696622.0,217086080.0,12754359.0,71640824.0,,1706047900.0,56967760.0,80257170.0,66881456.0,579230200.0,707214140.0,880293570.0,250084700.0
2002,,1910827100.0,634962200.0,676841.0,471736420.0,,,155852690.0,448162050.0,14680606.0,449437280.0,271648300.0,341382180.0,679186100.0,1175011500.0,90637130.0,,862102200.0,,31883610.0,,913198850.0,288927700.0,6923329.0,,86533610.0,59661676.0,82601410.0,16838304.0,1813742000.0,1637149300.0,949301900.0,1787094100.0,86861944.0,8356641.0,719024960.0,40983124.0,142565840.0,23957052.0,97218080.0,,,107162330.0,37779572.0,216725010.0,286300480.0,353231420.0,2023995600.0,353455000.0,1991504500.0,49184496.0,167520960.0,106155560.0,479387870.0,1020116000.0,,378093540.0,91829530.0,92989630.0,30903480.0,14373941.0,385003420.0,70113230.0,,531859680.0,207152240.0,234792500.0,1713883400.0,2258989000.0,167222580.0,184576380.0,,48777804.0,875751600.0,274265630.0,579839400.0,241157280.0,575809600.0,32168640.0,37913788.0,,,313497950.0,306397120.0,85065470.0,,44888136.0,321072800.0,114240984.0,,531467100.0,217728290.0,563745900.0,28859130.0,214385980.0,84339970.0,424623650.0,643415500.0,17187506.0,153150600.0,,234094160.0,,3366633000.0,546875500.0,55763116.0,37001404.0,572405440.0,107094720.0,185263780.0,211115460.0,,447100740.0,445930340.0,630857700.0,9837377.0,462634800.0,27004448.0,111156550.0,,2740191700.0,43068790.0,681123140.0,684474940.0,38397630.0,459489280.0,415192670.0,85858104.0,1506556700.0,,,545340700.0,19638720.0,482990980.0,659085250.0,,18045870.0,59929704.0,581678850.0,370234620.0,251196860.0,3141260300.0,,40225870.0,19039522.0,82377496.0,31260144.0,85588860.0,84723120.0,5660119.0,347404500.0,78263464.0,326514720.0,224139860.0,10542841.0,60136840.0,375717600.0,32778786.0,-16075554.0,292145440.0,440287800.0,15235497.0,,1918429800.0,1118930400.0,,23707838.0,262973900.0,6501635.0,87335150.0,,1423654000.0,50419570.0,78264420.0,59306920.0,325933120.0,793758600.0,1206283300.0,295947780.0
2003,,2101613000.0,671197200.0,4869160.0,452575500.0,,,153287790.0,341980220.0,6027631.0,372679550.0,315131600.0,396342240.0,708656600.0,1649769200.0,172817630.0,,705584200.0,,16513395.0,,1038327900.0,244611000.0,27037400.0,,91710520.0,40043780.0,64555212.0,101288250.0,1456314500.0,337648860.0,1128242600.0,7290623000.0,89242560.0,9413209.0,1227246700.0,31172726.0,189807060.0,46720510.0,103316840.0,,,98709560.0,13366324.0,95359630.0,301819230.0,282732540.0,1416915100.0,442798080.0,2250341400.0,64606508.0,166346430.0,-10201113.0,311988830.0,1283212400.0,,328667680.0,79634936.0,185663380.0,26468952.0,10936316.0,344529950.0,79435860.0,,415586560.0,173916830.0,268888700.0,1846054100.0,651260000.0,170110220.0,3403290400.0,,22143438.0,1926964700.0,327731330.0,704766140.0,224518670.0,543445000.0,24173746.0,-1843.0,,,301298750.0,699012300.0,150132420.0,,18682786.0,625036100.0,100567210.0,,710368450.0,165265740.0,708739000.0,20369208.0,162147700.0,77646460.0,365572930.0,739681100.0,,149485340.0,10687605.0,252083620.0,,1411536000.0,330988600.0,42367416.0,-17848824.0,680187100.0,110718580.0,201743900.0,201808080.0,,618420100.0,423987900.0,969040200.0,15937644.0,584951800.0,30422162.0,82442744.0,,1261789700.0,46178760.0,671989440.0,745434240.0,32301968.0,421174400.0,185875360.0,79222110.0,1422708900.0,,,452095000.0,15612188.0,855890700.0,593486600.0,,20853954.0,133717480.0,448219970.0,284229860.0,257009390.0,1753336400.0,,48339500.0,14458566.0,,42194490.0,11560072.0,154692100.0,2720831.0,327012200.0,65301812.0,-747682050.0,186574560.0,11229543.0,35890400.0,252206380.0,32434754.0,-4572837.0,339077950.0,206456320.0,8704155.0,,2239025200.0,1346634800.0,,22799068.0,242119150.0,7454402.0,107407496.0,,1823909000.0,53362536.0,67588424.0,46223030.0,310355000.0,848219600.0,1013096500.0,246103340.0
2004,,2868805600.0,1377761000.0,2911023.0,363173120.0,,,110068210.0,325436670.0,1698043.0,217387630.0,439573380.0,465509300.0,772399500.0,1698938500.0,70510950.0,,825150600.0,,8057544.0,,850061630.0,175343300.0,34558980.0,,84429290.0,63203356.0,129547360.0,76163160.0,1663613600.0,188672500.0,920345900.0,2261919200.0,134414320.0,10877739.0,756888600.0,29359654.0,173746910.0,32221710.0,123152296.0,,,73320490.0,30385654.0,111790030.0,355296320.0,246960430.0,1943909400.0,350599700.0,2303379500.0,79430540.0,123532410.0,46263492.0,398060900.0,1626556500.0,,329268800.0,74028080.0,91729690.0,32590378.0,17589890.0,286767100.0,120588530.0,,655268300.0,160405140.0,369749120.0,313188930.0,960376700.0,217065100.0,6156989000.0,,111748290.0,844052700.0,283631550.0,787861600.0,239611310.0,473312900.0,20017070.0,-439438.0,,,253648590.0,318025100.0,285184000.0,,-21015678.0,433014270.0,112677784.0,,866234240.0,151452600.0,1449648900.0,30626022.0,171792940.0,70420696.0,328013280.0,711451300.0,,143775150.0,24456480.0,244087760.0,,1519250400.0,226303000.0,45580156.0,36998850.0,606388160.0,256212930.0,226659980.0,218590340.0,,637588200.0,705307840.0,1299967100.0,21437760.0,506981400.0,21992838.0,118339256.0,,1565709800.0,36803564.0,589361340.0,516404400.0,26409146.0,421090780.0,212268290.0,47148988.0,1477206000.0,,,594303170.0,20636726.0,1306078800.0,1220686200.0,,26388828.0,190970600.0,445882530.0,315453540.0,258232380.0,1442469500.0,,39173332.0,28359568.0,,24057328.0,11548422.0,130372910.0,3532201.0,405068670.0,77358200.0,92873910.0,289968930.0,12617850.0,60618360.0,213447340.0,27794568.0,-1417457.0,347741760.0,326516700.0,10880800.0,,2099555700.0,1508212400.0,,27631784.0,272690800.0,10019947.0,55767148.0,,1764829600.0,53965428.0,79238584.0,41974716.0,318858340.0,758559100.0,1317755800.0,224851380.0
2005,,3601090300.0,490802020.0,4503849.0,362559330.0,,,103025530.0,213108640.0,7796636.0,246217860.0,438533220.0,407650200.0,812515260.0,1461966700.0,,,627444600.0,67910376.0,12937659.0,,657170200.0,232253800.0,-366242.0,,88507256.0,61722184.0,105348880.0,198446850.0,1727332500.0,107075624.0,484258900.0,2094690700.0,1554752300.0,9885876.0,876176000.0,25663962.0,194201010.0,35966760.0,106087920.0,,,83299544.0,24542242.0,113218910.0,379504930.0,315043330.0,1332006800.0,448226880.0,2412031700.0,79461700.0,146543100.0,55253450.0,359843360.0,1328395900.0,,232641420.0,70604130.0,77214620.0,41743692.0,61802360.0,314783360.0,122076856.0,,733213400.0,150243860.0,479999040.0,2590804700.0,2100131300.0,117155860.0,27361743000.0,,59935710.0,931332030.0,237290020.0,887002100.0,260452370.0,516114370.0,29708650.0,2921036.0,,,268354100.0,274958370.0,280770240.0,25212268.0,12186646.0,1146831200.0,76766220.0,,830750700.0,202558480.0,1051529900.0,77998110.0,269136130.0,74899190.0,270820300.0,853426500.0,,163665740.0,4558610.0,211498340.0,,1523474300.0,217097800.0,28098510.0,34725356.0,672634700.0,34609252.0,214651700.0,140332560.0,,608356500.0,6871238700.0,769373400.0,28890636.0,470818140.0,12791312.0,20691672.0,,1774752800.0,33922588.0,569062000.0,633418560.0,28343790.0,393376500.0,107660280.0,66932790.0,1236271700.0,,,667057340.0,23066276.0,2328366300.0,803317700.0,,22193716.0,272667620.0,389775100.0,256850980.0,294183780.0,1243127200.0,,37048380.0,49001836.0,,48836184.0,19384592.0,93124760.0,5907191.0,466330880.0,94441070.0,-73626220.0,276934300.0,21884482.0,30906240.0,223061810.0,38566772.0,-2606928.0,380687100.0,457835620.0,11329368.0,,1728462600.0,1450097300.0,498673060.0,20099478.0,189503820.0,8370475.0,57534620.0,,1779132300.0,53066708.0,76845150.0,51204540.0,337806180.0,803740160.0,1329921800.0,441647360.0
2006,,3587787500.0,206648340.0,4740824.0,365013150.0,,,122227080.0,256916560.0,3084393.0,232560510.0,492728640.0,452098080.0,1011122370.0,1158731300.0,,,604617300.0,85925560.0,8336393.5,,931616300.0,106384930.0,-160312.0,,102021810.0,81019090.0,154825650.0,111637000.0,1286458900.0,270036100.0,1919010200.0,2674637800.0,278492400.0,36656936.0,1323631100.0,33938788.0,157786370.0,31472100.0,96532424.0,,,125372350.0,21510864.0,100653990.0,253245870.0,257697420.0,1066390700.0,143499900.0,2351098000.0,69358216.0,146247440.0,32754456.0,424768540.0,1385986600.0,,199329090.0,83022070.0,97810310.0,27350260.0,30541548.0,548565570.0,150617380.0,,563629060.0,227513120.0,658425500.0,1521705300.0,1523717900.0,130339650.0,11032800000.0,,49640436.0,754411400.0,193427180.0,1090316200.0,276115680.0,529890980.0,29033442.0,4527706.0,,,336219500.0,926522000.0,311027970.0,48460156.0,20881536.0,738753300.0,78133980.0,,1177966500.0,256465260.0,883026300.0,38155052.0,315845700.0,75940824.0,231737500.0,988530200.0,,159998750.0,111225030.0,194361460.0,,1842427900.0,240191700.0,31648456.0,19714342.0,806421760.0,221394370.0,349008770.0,182642880.0,,612130940.0,11873866000.0,713385150.0,12851355.0,520184100.0,24892722.0,56758876.0,,2368444400.0,49198140.0,561205250.0,651103000.0,47369708.0,390912860.0,64713036.0,75005176.0,1563703900.0,,,683571840.0,22063632.0,2478757400.0,960071800.0,,27278084.0,272218750.0,410650900.0,194789260.0,465283260.0,1786376100.0,,25265174.0,68738780.0,,36666228.0,14667509.0,27126232.0,-468413.0,333109000.0,87473900.0,-124903240.0,242157310.0,15730405.0,40850532.0,251104480.0,28931546.0,13261240.0,455775700.0,591809600.0,15299855.0,,2127522700.0,1817076500.0,575561300.0,26552516.0,177244850.0,4936559.0,64557304.0,,1774097400.0,64060212.0,105858920.0,56833624.0,327813250.0,833482900.0,1718920600.0,309024600.0
2007,,5636264000.0,278352830.0,5766860.0,315619600.0,,,91257720.0,377124770.0,5121869.0,223851060.0,524032640.0,493497200.0,966237950.0,1348873200.0,,,617229000.0,90180220.0,22857206.0,,495334800.0,325766180.0,19244878.0,,99458590.0,120868880.0,183533740.0,109727020.0,1397389400.0,184433980.0,1927985500.0,1408428500.0,118952360.0,11815625.0,887729000.0,44239904.0,169423100.0,61523344.0,104323200.0,,,113356800.0,19730818.0,146167330.0,373741860.0,241842940.0,1317463200.0,163791760.0,2765365200.0,55968580.0,147528460.0,51664390.0,420306850.0,1194801300.0,,267843660.0,99006620.0,126852050.0,29342870.0,27816424.0,460891970.0,86329544.0,,425825630.0,169097170.0,713899300.0,903969660.0,1310842800.0,102982310.0,10512944000.0,,30940952.0,763596700.0,272802700.0,1441939600.0,247690020.0,665912640.0,28278152.0,3493757.0,,,347029000.0,1033382800.0,1216506000.0,20255812.0,19972160.0,531406800.0,138240060.0,,1197195500.0,278507140.0,920471400.0,34389260.0,151320980.0,70874136.0,207597020.0,1050875600.0,,202524640.0,108871624.0,212603540.0,,1854285000.0,350087550.0,32121838.0,65076012.0,798435500.0,182858180.0,376346100.0,243521150.0,,600605100.0,2044025000.0,759481700.0,17892034.0,587555400.0,31009362.0,229349870.0,,2186858500.0,-101516900.0,411491620.0,671344830.0,26994610.0,401267360.0,115182776.0,125447460.0,1805028900.0,,,818634240.0,-119446410.0,2373917400.0,885188740.0,,37908484.0,288071600.0,547044030.0,129394410.0,419792580.0,893258800.0,,51452610.0,144212140.0,,52274388.0,6417802.0,86004320.0,15339231.0,392142000.0,124049970.0,-235326200.0,212331570.0,15724707.0,22423744.0,306961760.0,37342990.0,20272524.0,305254620.0,749073540.0,11737110.0,,2845237200.0,1868272300.0,457211460.0,36500130.0,170489890.0,63447976.0,75032696.0,,2343406000.0,63782876.0,108228860.0,43540504.0,248723200.0,880527900.0,1088116600.0,517099680.0
2008,,5361243000.0,367208580.0,3006913.0,344307700.0,,,117430536.0,311490240.0,5289799.0,222638940.0,510567900.0,617052860.0,964270850.0,1759924900.0,,,438345900.0,107020860.0,22642486.0,,594682600.0,429953570.0,8882375.0,,74196424.0,781412700.0,261941650.0,100372664.0,1199452000.0,592618000.0,527626200.0,1760102700.0,427768900.0,5859386.0,1168510000.0,38160636.0,215419120.0,72064100.0,122038940.0,,,135260020.0,19554996.0,174137570.0,287946900.0,247452450.0,1798083600.0,142840340.0,3506303200.0,47953716.0,116967900.0,57425564.0,929417540.0,1291002600.0,,345348800.0,96974470.0,124997500.0,28627012.0,31120684.0,508475700.0,122364450.0,,462808640.0,223459230.0,902725760.0,1285498600.0,1838163100.0,93555880.0,10165788000.0,,83076610.0,875507900.0,355773600.0,1471396600.0,309126500.0,608230850.0,27295920.0,41162320.0,,,447095550.0,1055952260.0,1312852600.0,73271950.0,15316063.0,622495170.0,141684900.0,,1353174300.0,292636500.0,849297600.0,51278204.0,191797170.0,68540420.0,196224740.0,951729540.0,,538556740.0,100541180.0,227721800.0,,1991664400.0,446386000.0,31671256.0,96936670.0,925821760.0,133692584.0,407460770.0,222551760.0,,600910660.0,1396551600.0,659632300.0,21931552.0,624213300.0,35619210.0,75926960.0,,1111338100.0,37767850.0,481986270.0,158934830.0,48718184.0,385091100.0,253260340.0,136702420.0,2516642300.0,,,946029600.0,,2767063000.0,1042869600.0,,59884770.0,260805060.0,368258200.0,233577060.0,811797760.0,946735170.0,,43819210.0,90700850.0,,71428580.0,6666793.0,159607470.0,,440478180.0,307729120.0,-447164400.0,246141000.0,26803852.0,12445717.0,281492130.0,28589018.0,8644504.0,332530430.0,956653300.0,16215736.0,,2339646700.0,1695499300.0,617064640.0,30882680.0,172008930.0,23075514.0,58173596.0,,2178567700.0,104725660.0,111872344.0,42924636.0,424267140.0,1198844500.0,1150357200.0,669295300.0
2009,,7039654400.0,257982850.0,1667321.0,344140100.0,,,109432296.0,406667680.0,4315990.0,222725780.0,588362940.0,682013500.0,1091725400.0,1132423800.0,,,411024540.0,102091140.0,26858162.0,,621748400.0,394306020.0,11750024.0,,98031750.0,353918500.0,246986930.0,74929170.0,1074605800.0,2360600600.0,653191040.0,2468185900.0,268066220.0,8012898.5,1259807000.0,46038040.0,196273760.0,94225380.0,113901560.0,,,155893630.0,34183296.0,138426560.0,281654940.0,235551490.0,1028101800.0,147919420.0,4126280700.0,66318436.0,154436980.0,72650456.0,875037500.0,1646110200.0,,212287950.0,126966930.0,141662910.0,28491050.0,46544296.0,384533730.0,116831090.0,,447450270.0,160075260.0,1092322600.0,1180033500.0,2384340200.0,90133690.0,3559622000.0,,149419000.0,893807170.0,298615940.0,1986223400.0,271890750.0,639462100.0,27646000.0,3174170.0,,,364722050.0,608232300.0,534801380.0,39291390.0,37662376.0,619711400.0,129323350.0,,956021700.0,249486940.0,448856580.0,24912412.0,240383170.0,75499000.0,191715870.0,1025665150.0,,359216800.0,76512730.0,309079100.0,,2097736100.0,374930340.0,45180630.0,145733120.0,828528800.0,120289270.0,482741570.0,342636800.0,,469632220.0,1797550500.0,678660700.0,9651041.0,740150660.0,27680650.0,153199150.0,823457400.0,2770059500.0,61977020.0,472814340.0,408610500.0,42338450.0,487671330.0,72786296.0,153982610.0,3065733000.0,,,984140000.0,,2667749400.0,1022018800.0,,35772544.0,255364540.0,444792900.0,303455940.0,716244030.0,615550660.0,,29102330.0,146018800.0,,61452980.0,19494452.0,217964400.0,,603168000.0,504597600.0,22801628.0,306987600.0,13324009.0,40807120.0,233682140.0,40213708.0,7036686.0,445023040.0,1204218000.0,15195547.0,,3300182500.0,1928496100.0,664151360.0,47021290.0,170847330.0,27969726.0,59901852.0,,3096288000.0,119679580.0,104387976.0,72060230.0,567335360.0,1247373400.0,1356553600.0,830902600.0
