Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1952,1483612.4,2962185.5,980752.56,22842.229,112596.24,49631040.0,2109812.5,37154.098,84435680.0,25624310.0,11848940.0,764766.25,94949610.0,973399.2,1317451.4,10074603.0,15446698.0,6860779.5,132306.77,3632378.8,26367874.0,161944.3,2939623.8,57780610.0,189693.25,341493.94,401564.38,142198.56,489219.53,193257580.0,12349895.0,16310731.0,314737820.0,1629084.8,1689478.0,6069802.5,633771.44,1771.8959,17318712.0,42744.65,67256.85,757028.06,17955550.0,532389.06,77699180.0,703771000.0,45731.734,26129.873,24791272.0,2251756.5,22772116.0,2117043.2,23037234.0,380936.5,45994584.0,8903495.0,5831355.0,13509370.0,218581.34,301359200.0,1563.8833,222272.89,656558300.0,4766661.0,2664037.5,1375329.4,77774.305,150870.22,70298.28,8167177.5,29078.746,1939058.8,535806.44,2146438.8,882809.6,3734527.8,1628229.1,32681740.0,36255190.0,157008940.0,11799615.0,13143281.0,22772144.0,855592.06,9173385.0,69304190.0,3752465.8,382319.72,159291540.0,78009950.0,5243887.0,5332281.0,1361010.5,2946.217,68399.69,14188189.0,4464026.5,721498.1,1614316.0,514037.12,7292560.5,41272.13,3316.5347,4352721.5,326120.0,9376178.0,9552911.0,6156364.5,35291.324,6078567.0,8731982.0,1301117.0,11305.518,52836668.0,1822396.5,932255.5,276519.03,5877704.5,350356.94,650895.6,3858292.5,207221.89,360987.9,1203851.8,8592865.0,117191.164,877164.8,18661302.0,741422.5,340.5746,65061044.0,12373879.0,2214045.0,330.56223,11442301.0,103804.164,8297898000.0,16916286.0,1263994.0,9169645.0,9928030.0,29679.074,534104.44,161722190.0,5222360.5,9033892.0,707731.94,1220059.2,38504530.0,679712300.0,948199.25,5337451.5,6722868.0,1774238.0,4657402.5,15811.712,1002750.25,1137491.4,914559.8,8292767.0,376283.72,18649.953,342982.03,23024670.0,2743699.2,38491976.0,9329.444,1373038.5,1671.2239,830189.75,700894.6,10167884.0,3045646.2,8562887.0,65785.266,21310.84,5070866.5,3173853.2,16967352.0,902.8977,9363800.0,3212425.8,2789538.5,193732640.0,3819934.0,2939219200.0,23100882.0,35192.418,157582050.0,8913529.0,12354.044,29381.146,858274.9,85134344.0,4649806.5,4961487.0
1953,1516629.4,2989920.5,1023990.94,23217.736,115383.27,48918530.0,2230693.2,40807.145,85594030.0,25575668.0,12540415.0,781620.1,94273416.0,958838.1,1344246.1,10212409.0,16885350.0,5819287.0,137990.94,3596165.5,27656062.0,166455.27,3257381.2,59676628.0,216954.31,365065.44,381714.06,143537.55,483558.06,195100260.0,11521077.0,16221366.0,327446530.0,1578878.6,1646402.9,6354056.5,613969.5,1905.1743,20509156.0,43769.566,50154.28,817014.94,17165874.0,590158.4,80365070.0,720182140.0,50393.15,22578.76,25200102.0,2322905.0,25366426.0,2072343.8,22182724.0,390339.97,47865148.0,9412261.0,6093114.0,12942979.0,233047.55,285317020.0,1625.6595,222029.48,672072450.0,5018007.0,2856211.2,1383575.0,79527.67,152281.0,70130.61,8391183.0,29662.008,2042373.6,661145.44,2399020.0,879823.94,3780547.5,1696972.5,37681704.0,37458788.0,159817010.0,11776674.0,13034767.0,23865754.0,1001985.5,10789531.0,75785150.0,3948449.2,413199.34,176495090.0,83207800.0,5268683.0,5634127.5,1387915.4,3041.085,66630.19,15516936.0,7871580.5,715359.3,1711598.6,515409.34,10587835.0,45388.727,3459.6304,4581625.0,332695.78,9886811.0,8806968.0,6458372.0,35176.164,6886204.0,9223587.0,1273327.6,11571.838,52749390.0,1827531.1,953438.6,266341.94,6204698.5,350901.66,664826.75,3949508.5,211786.69,384282.88,1244925.2,8790960.0,120649.445,894924.8,20846770.0,772533.4,344.89752,66189570.0,12777656.0,2279449.0,338.59293,10700987.0,105913.14,8540737000.0,17278990.0,1183650.5,9665285.0,10183501.0,30343.688,541183.9,177290780.0,5984121.5,9791583.0,745130.94,2243161.8,43546750.0,714816450.0,1022801.6,2456810.2,6836433.5,1742141.1,4829643.0,16083.265,1012559.06,1195193.6,927602.0,8286209.5,381385.5,18741.273,389742.66,23955496.0,2752301.8,36833670.0,9937.842,1448118.5,1682.589,840045.5,691912.75,10883096.0,3221324.0,9114422.0,67634.06,22049.473,5314775.5,3217813.5,19920046.0,930.2136,9510601.0,3263585.8,2952659.0,203698530.0,4184152.0,3014480400.0,24432220.0,31469.104,150214480.0,8938548.0,12837.767,29995.65,887451.6,85579896.0,4960263.0,5371350.0
1954,1533555.2,3291175.5,1129411.8,24162.326,118123.41,50881496.0,2420660.8,37014.855,91838056.0,28762646.0,13644714.0,790876.94,98503060.0,986340.94,1373248.5,10367227.0,17951816.0,6614768.5,143808.08,4183141.5,29845496.0,166058.69,4680985.0,65973896.0,224910.08,381068.66,363771.94,144693.78,494885.2,198317090.0,13855246.0,17299602.0,365475680.0,1693973.9,1714862.6,6965891.5,625025.75,2044.5055,18279566.0,44679.08,54954.754,808073.94,16142976.0,673682.9,85506744.0,762433900.0,55089.895,22681.045,27803826.0,2374270.2,25910976.0,2264864.0,23654690.0,400015.66,49165956.0,10250154.0,6364779.5,15124585.0,225487.42,299425060.0,1684.217,235036.28,688954000.0,5404648.5,2883686.0,1446696.5,85321.71,157446.23,90870.07,8737769.0,30336.238,2174191.8,695332.94,2532006.2,948585.5,4391496.0,1815758.2,40248668.0,40455764.0,165293060.0,11300075.0,10461037.0,24851090.0,873555.2,12171500.0,86018130.0,4209894.0,466331.34,173994050.0,91801400.0,5561423.5,6130464.5,1416106.6,3138.7993,61088.99,16001629.0,12723601.0,709662.6,1796319.6,557548.2,10616951.0,41872.043,3596.4646,4329814.5,339354.47,10719230.0,8940438.0,6968442.5,57261.61,6332596.0,10046491.0,1336894.0,11869.721,52753170.0,2129571.2,975016.94,344416.22,6526960.0,402335.84,860584.94,4099620.5,216489.7,397139.72,1291592.5,9366334.0,124222.516,921697.3,23548870.0,823487.25,349.12592,70066480.0,13235847.0,2342359.8,346.77765,11339708.0,108066.34,8756942000.0,17632382.0,1095763.8,10629749.0,11768479.0,31042.71,535294.2,189827600.0,9296848.0,9766673.0,827542.56,3683601.0,47350012.0,772282050.0,1088955.4,4847955.0,6862612.0,1806649.6,5281038.5,16357.75,989741.0,1277546.0,940332.94,9778273.0,378051.12,18900.717,422183.4,25645590.0,3218497.5,39165012.0,10556.868,1577160.0,1700.6891,860619.44,700882.9,11663371.0,3503088.8,9948804.0,69552.336,22743.102,5218878.5,3297968.8,20674584.0,958.9692,9564875.0,3339077.0,3064624.0,220889220.0,4430425.0,2888277500.0,26532690.0,31385.027,155275920.0,10008095.0,13341.174,34307.758,5370540.5,89035176.0,5325283.0,5856941.5
1955,1633186.8,3520417.5,1321257.9,25430.98,120724.95,54338680.0,2712336.0,47887.164,96408856.0,33772400.0,15378185.0,810477.44,105835650.0,995417.56,1402443.0,10553642.0,18916818.0,9573181.0,190285.72,4712349.5,33333398.0,164604.66,5696446.5,72253910.0,244187.36,322809.66,345892.66,145687.4,501578.34,206155800.0,14951132.0,18133308.0,406521020.0,1733088.8,1758220.0,7624978.5,626017.56,2194.2212,21668900.0,45545.652,55983.152,767105.25,16155470.0,687462.5,88587860.0,835109300.0,59807.547,22748.121,29485236.0,2707028.8,28213064.0,2555803.8,22140800.0,409947.9,50223160.0,11556327.0,6510595.5,17536612.0,244031.47,314884740.0,1742.0236,241188.84,718440260.0,5985514.0,3111782.5,1484772.8,87733.47,166385.61,99028.49,9783172.0,31090.709,2419329.8,752082.8,2679645.8,1033322.7,4948196.5,1929279.0,42275830.0,50075350.0,173863940.0,14143189.0,25371624.0,26307438.0,1013996.56,14349799.0,95730020.0,4424145.0,610025.3,174244910.0,105056510.0,5955789.0,6902117.5,1547686.4,3239.558,62859.492,17554568.0,16773991.0,730415.06,2141158.2,511548.66,10399572.0,45588.918,3851.0078,4247182.5,346016.94,12036154.0,10050621.0,7779404.0,56756.496,6404774.0,11340950.0,1379367.2,12190.63,57039340.0,2396433.2,996749.0,378514.5,6662390.5,448661.53,975348.1,4422001.0,221383.69,351938.47,1369491.6,9859267.0,127899.414,936931.6,25994048.0,923666.1,353.55902,73482824.0,15192145.0,2406355.5,355.30173,11765978.0,110287.586,9558141000.0,18145380.0,1183351.5,10633040.0,13363383.0,31862.664,565381.2,200592100.0,12210509.0,10644893.0,855110.0,2561171.2,51544052.0,864081200.0,1181333.5,7538388.0,6995493.0,1803653.1,5734737.0,24009.637,1069863.1,1302382.8,971387.6,11125858.0,384835.8,19159.45,398594.5,26715898.0,3642851.0,44200160.0,11187.997,3202187.8,1722.0504,878095.25,714650.8,12385882.0,3938920.5,11270032.0,71553.41,23400.139,5080006.0,3615553.5,21100776.0,989.1821,10513515.0,3424992.5,3213963.2,248152590.0,4629479.5,3160151800.0,29863006.0,31252.217,199412700.0,11649847.0,13862.091,34930.383,3380651.8,99208650.0,5999375.5,6764845.0
1956,1712262.0,3968529.0,1541042.5,26699.303,123199.27,59826504.0,2957737.2,48916.88,100436460.0,33277978.0,16844734.0,830433.44,111642530.0,1025796.3,1432866.8,10956122.0,20081384.0,7733939.5,203764.92,5308938.0,36219868.0,162277.08,6844147.5,76804980.0,247900.9,320432.78,328875.0,146533.05,531184.7,228471970.0,18486248.0,18593114.0,442306980.0,1855454.0,1802504.5,7505046.5,669356.2,2356.3875,22533274.0,46378.504,64200.992,922469.8,14387384.0,917774.1,94706900.0,884711400.0,53348.793,22791.783,28992280.0,2817332.0,29475764.0,2702937.0,21165516.0,421006.03,52872850.0,12621086.0,6725155.0,19450726.0,270145.8,351141380.0,1800.2866,272465.0,718064500.0,6482679.5,3044150.0,1550833.4,94066.86,171766.1,98894.875,10279590.0,31913.676,2558995.0,798215.0,2991550.5,1078470.8,5582951.5,1990344.0,39841156.0,52147044.0,178607470.0,13359142.0,42362372.0,28950458.0,1059505.4,15111836.0,107445880.0,4655947.5,696994.4,195549340.0,116034536.0,6299805.5,7533021.0,1607956.1,3343.6733,59710.168,18880214.0,9624251.0,758871.4,2436239.2,498762.2,10242462.0,45461.77,3993.652,4078643.0,352587.16,13142568.0,10541052.0,8444390.0,60205.883,6506020.5,12404394.0,1422657.0,12530.599,60482524.0,2709471.8,1018812.2,335391.12,7080150.5,500500.1,1103672.0,4696958.0,226378.48,457745.34,1422581.9,10072653.0,131672.8,956305.44,30127908.0,932566.6,358.44064,78497500.0,16167375.0,2471211.8,364.0211,12170358.0,112607.4,10136234000.0,20154000.0,1145255.2,10976626.0,13309723.0,32627.477,559015.2,218443400.0,14091483.0,11529962.0,883047.8,3092137.2,56681856.0,940139460.0,1280759.8,6040831.5,6993295.0,1876325.0,5947842.0,24302.695,1087802.6,1402151.2,987036.5,12645706.0,380484.62,23470.057,432089.84,28732568.0,4123457.0,48929640.0,11833.34,3788255.0,1744.4337,909728.9,722882.6,13047709.0,4299603.0,12476897.0,73651.36,24038.668,5339900.0,3607569.5,22192960.0,1020.8712,11146072.0,3597072.0,3323579.8,269797000.0,4747766.0,3314370000.0,32744708.0,31084.207,201172380.0,11038977.0,14402.286,35575.51,3241078.5,104223896.0,6422977.0,7330397.5
1957,1955842.4,4263594.5,2401168.8,27402.477,125676.63,63798376.0,3217408.0,49976.934,101000184.0,34664024.0,18404120.0,850711.4,111896970.0,1040743.1,1462860.0,11158636.0,21852210.0,5921459.5,243256.53,5708803.0,39299290.0,159464.08,6575238.0,78101256.0,259494.45,318211.56,313389.1,147255.92,546337.2,221919220.0,19202996.0,18629230.0,495894620.0,1914939.4,1862703.6,7756581.5,684313.94,2530.33,24201592.0,47183.938,54112.59,920018.8,21686418.0,1067136.5,98581340.0,900774400.0,69397.5,22833.988,27723156.0,2903716.0,31171290.0,2568470.0,24364582.0,432348.56,61716040.0,13759864.0,7012924.5,20216356.0,244963.14,362549820.0,1859.1792,288570.97,715086400.0,7009734.0,3305172.5,1596229.9,100521.92,177219.27,94624.195,10987240.0,32794.957,2646563.0,797084.5,3305646.8,1228061.2,6036585.0,2046053.8,45599060.0,53942250.0,191733970.0,12211553.0,47045196.0,27827578.0,1083590.2,17054830.0,112510930.0,4908615.0,760118.6,225800430.0,127822900.0,6472173.0,8208655.5,1668465.5,3451.3374,56712.56,19723592.0,20168920.0,754079.1,2647107.0,533750.3,9585547.0,45275.125,4128.8677,5190274.0,359015.97,14312108.0,11015486.0,9156545.0,63718.99,6160122.5,13543925.0,1448197.8,12887.828,69000370.0,2906752.0,1040973.94,351047.97,7735436.0,536440.2,1203099.5,5012084.5,231526.52,472119.9,1452017.6,6352769.0,135538.11,972309.5,33062600.0,997987.8,363.94876,78691230.0,15978141.0,2540409.8,373.22156,12920092.0,115063.48,10480514000.0,20733172.0,1338004.2,11542247.0,14115533.0,33448.62,572461.7,236639000.0,16779446.0,12343167.0,918895.4,1941240.8,63174050.0,1020763500.0,1387162.6,7441204.5,7247392.5,1906586.1,3563175.0,24607.3,1319345.5,1508096.2,1002138.44,13711244.0,399236.34,27854.447,470393.97,30231300.0,4459510.5,44815290.0,12499.213,3824551.2,1766.0864,932636.25,740203.6,13777221.0,4683322.5,13780013.0,75847.984,24687.416,4937536.5,3609468.2,24228762.0,1054.0564,11864682.0,3771422.5,3452378.2,292799870.0,5175290.5,3299085300.0,35836770.0,30911.834,206013540.0,11137912.0,14962.423,39979.848,3894886.5,107239080.0,6609854.5,7573742.5
1958,2043945.4,4269752.0,2007900.8,27396.836,128405.36,60012428.0,3426729.0,58456.414,104229580.0,33916830.0,19667482.0,869886.1,102802020.0,1028483.25,1491160.4,11535161.0,23450276.0,10725510.0,249889.52,5636227.5,41744604.0,167455.9,6288289.5,83304184.0,278736.47,345251.8,297763.38,147878.05,569635.56,222109660.0,17879812.0,19751470.0,817739300.0,1867159.4,1927516.4,7455435.0,713995.1,2711.7195,24338626.0,47962.363,51427.785,925755.94,25118378.0,1021345.06,107201820.0,880180200.0,74426.53,26574.77,29828054.0,2973503.5,28176308.0,2817073.2,27383172.0,443968.53,68259540.0,14651700.0,7222762.0,19282744.0,260525.47,348222900.0,1917.8673,313113.34,699810370.0,7445708.5,3417890.5,1605202.1,106970.85,182688.47,111352.09,11802252.0,37400.844,2873875.0,734184.9,3392412.5,1268090.1,6041140.0,2136886.8,46711840.0,54559644.0,198206020.0,11382033.0,54826600.0,31934294.0,1221936.8,19235080.0,114488690.0,4508272.5,810633.4,219545360.0,136993490.0,6387244.5,8738969.0,1736501.2,3562.715,53898.57,20671900.0,33862016.0,764237.4,2594088.2,609062.0,10087166.0,45079.12,4387.876,4866448.0,365276.44,15250627.0,10267918.0,9709853.0,63726.88,6527989.0,14443315.0,1537109.6,13263.711,74803380.0,2875945.2,1061830.5,370403.56,8243617.0,531844.4,1676404.8,5162127.0,236527.31,476033.03,1419543.6,6793667.5,139493.86,982612.06,37570424.0,1208187.4,370.0333,81971000.0,16226547.0,2606432.2,383.01483,12923882.0,117700.29,10795874000.0,22415444.0,1560662.1,12442125.0,15274681.0,34238.44,565773.44,237500560.0,21701236.0,12287477.0,970108.3,1092188.6,68081030.0,1083946200.0,1497634.4,7114477.5,7382341.5,1942282.1,4320170.5,24924.291,1160109.9,1545950.1,1024091.44,13580447.0,408334.5,24304.041,419259.8,33119470.0,4438648.0,48523116.0,13199.306,4163524.8,1784.606,960290.1,751092.06,14305823.0,4987065.0,14942305.0,78146.27,25383.354,6257892.0,3538726.2,24628294.0,1088.7584,13529613.0,3884980.8,3586075.2,310042720.0,4733538.0,3215016200.0,38394630.0,34432.273,130762020.0,13983282.0,15546.783,37051.973,2823509.2,114745280.0,6179818.0,6973591.5
1959,2148531.5,4393716.5,2321026.0,27491.324,142995.48,65578320.0,3599501.8,59678.332,110902980.0,34103756.0,20706934.0,918065.6,104101490.0,1019425.4,1524563.1,11648607.0,27989418.0,11560011.0,334131.16,6375966.0,43756916.0,164032.98,6682691.0,85342056.0,282682.9,354342.5,282690.84,148423.55,562785.56,225442020.0,18286896.0,20192544.0,1052565500.0,1963932.2,1971212.4,7332559.5,685948.5,2892.9526,27213570.0,60012.11,56177.8,884576.6,22128958.0,1092283.8,107210960.0,881839800.0,64732.992,30299.719,29282762.0,3055902.2,32099160.0,2832591.0,25085028.0,455859.22,64810180.0,15385135.0,7462633.5,23010450.0,287310.25,342640580.0,1974.7032,266815.3,687254900.0,7816183.0,3419809.8,1639943.0,102224.83,191787.42,111321.37,12659471.0,38351.055,3071359.2,844303.2,3806486.5,1298129.9,6822602.0,2185594.2,49782412.0,57746652.0,206265440.0,15157074.0,53847296.0,36129120.0,1379085.6,20381810.0,122558120.0,4823941.0,965532.25,232566290.0,144781000.0,6621918.0,9179222.0,1782820.4,3678.0464,54986.15,23367468.0,35073580.0,763186.44,3098565.2,588670.94,13132976.0,44892.227,16313.576,5095746.0,371326.6,16031845.0,10607281.0,10158024.0,71300.625,6783706.5,15182488.0,1567963.6,13662.632,80079740.0,3255118.2,1131953.1,430277.1,8813817.0,595428.06,1947102.9,5245298.5,274834.53,506204.94,1483572.2,6171774.0,143539.05,994473.3,42904856.0,1112883.6,376.72275,83382980.0,17321170.0,2676810.2,393.5172,13199728.0,120567.81,11403262000.0,22282740.0,1758045.1,12431272.0,15288514.0,35024.695,574607.75,256951660.0,26500760.0,12904243.0,1054981.5,1184412.4,69067860.0,1133032000.0,1669620.4,6608433.5,7456562.0,2002860.9,3986816.0,25254.566,1207380.9,1593150.1,1037743.5,15475318.0,412791.47,24671.844,473019.22,33473390.0,5034838.0,49321176.0,13951.58,4311162.5,1797.4414,968613.56,768976.06,15057609.0,5237784.5,15924728.0,80547.07,26172.04,5746073.5,3768305.5,26062474.0,1124.9988,15287748.0,3845663.5,3831510.2,323733760.0,5159872.0,3319944400.0,40464760.0,34268.906,196492050.0,16225266.0,16160.5205,41556.5,3570917.2,113205070.0,6713781.0,7688701.0
1960,2224607.5,4093579.2,3092183.0,28625.172,147314.55,65473330.0,3748551.5,68413.055,116384330.0,37427412.0,21616626.0,934450.9,107545520.0,1092104.8,1596967.1,12199243.0,31076944.0,5389541.0,488582.28,6907209.0,45478084.0,164044.06,7214333.5,95536760.0,309946.47,363377.47,268060.56,148911.1,560821.75,235273800.0,21294726.0,21330726.0,1145256100.0,1931158.6,2005874.2,7059225.0,724770.9,3065.8108,27635134.0,60730.363,61238.85,1013715.1,19592914.0,1150918.1,113947910.0,947732030.0,70111.64,30308.213,33225752.0,3013970.2,35092828.0,3377485.5,30260632.0,468015.72,62163572.0,16005737.0,7706779.5,25330228.0,288817.3,378570880.0,2028.0765,564117.94,731534140.0,8143335.0,3602672.2,1936399.4,104576.375,200767.66,81932.66,14131893.0,46663.668,3268320.0,966239.4,4149784.8,1358965.4,7414126.0,2291468.2,53643108.0,54820076.0,219461730.0,13750575.0,84939830.0,42116172.0,1364295.6,24379134.0,139422020.0,4228201.0,1075979.0,275464640.0,151044220.0,6955350.5,9551526.0,1836795.6,3797.8723,48913.23,25059306.0,39581720.0,762028.1,3261860.2,608510.1,21464616.0,48424.12,17643.285,5480279.5,377123.47,16703256.0,11704240.0,10535801.0,86544.98,7218078.0,15811609.0,1625402.2,14088.785,86089230.0,3533146.5,1227696.8,383326.97,8953310.0,641657.56,1900876.9,5441994.0,283799.75,478127.6,1479040.4,7371219.5,147673.1,1017628.75,47199236.0,1191514.8,383.9673,90846296.0,19092700.0,2754989.5,404.7413,14592415.0,123718.07,12019466000.0,25111008.0,1736459.2,13664424.0,16756480.0,35798.758,586886.75,272775520.0,30989060.0,13303662.0,1077821.0,1145306.0,72436060.0,1173395700.0,1785514.8,8974541.0,7446479.0,2478432.5,3744631.8,25598.875,1710890.2,1649561.8,1042950.2,16862612.0,410567.47,28918.643,545632.0,35832660.0,5476593.5,56620436.0,14771.402,5936989.0,1801.326,979282.6,788980.2,15907832.0,5452090.0,16876498.0,83050.69,30800.84,5058411.0,3995246.5,25997814.0,1162.7988,16445601.0,4062994.2,3968222.8,334617180.0,5102976.0,3404783000.0,42310420.0,34106.426,160686880.0,17587006.0,16809.244,42429.01,4633451.5,117246830.0,6565818.5,7470687.5
1961,2370102.2,3961893.0,3436441.5,29330.033,153260.81,68307720.0,3873391.2,81014.87,116731336.0,38825412.0,22387400.0,963472.7,109992550.0,1073461.2,1668825.5,12450482.0,35275730.0,17335498.0,628473.6,7226700.0,46924980.0,152464.53,7683799.5,100084790.0,338098.97,335898.53,253130.27,149564.89,569163.3,237323220.0,22269768.0,22647802.0,882358000.0,2078914.9,2062431.5,7210024.5,775312.8,3225.7485,30093724.0,61395.863,62746.844,1036833.1,17620414.0,1131457.2,123147336.0,973203100.0,75871.7,30275.887,35402520.0,3031749.5,35542660.0,3300354.5,32730338.0,481068.2,67757550.0,16500223.0,7926345.5,25962128.0,268777.8,399853470.0,2076.8416,662231.2,737742400.0,8438533.0,3526176.8,2181855.0,110178.414,217190.47,81940.055,14718121.0,43938.74,3423690.8,1059423.6,4674054.5,1513653.5,7778796.0,2377370.8,57690760.0,62815650.0,231835340.0,15115756.0,80734056.0,45138136.0,1255130.8,27848040.0,156402460.0,4652938.5,1334708.2,329636220.0,155509460.0,7046531.0,9846180.0,1920840.8,11291.804,57749.92,27399612.0,42283160.0,790503.4,3402540.5,602471.06,36723604.0,51942.445,19152.17,5608278.5,385228.16,17279806.0,11783879.0,10834541.0,106002.19,7519877.0,16313701.0,1610436.4,14545.925,89386420.0,3697604.8,1244709.4,336423.62,9017093.0,667257.6,2051093.6,6283478.0,300002.53,502164.06,1430894.1,7991818.5,152000.31,1059399.2,58887532.0,1248452.6,387.4809,94306630.0,19799440.0,2810249.2,418.23773,14943456.0,127665.125,12078026000.0,25919194.0,1834613.5,14329079.0,17514792.0,37285.914,602131.2,285856130.0,34035336.0,14385224.0,1160488.5,1062593.5,75332136.0,1204360100.0,1917087.5,11497552.0,7460050.0,2486225.0,4636758.5,29650.887,1302475.0,1656638.8,1051976.1,17666018.0,411419.44,28986.88,547409.94,39007110.0,5749705.5,56765364.0,15664.994,5775674.5,1794.8806,987561.2,821770.0,16821528.0,5627159.0,17807602.0,85653.086,31890.727,7964504.5,4112095.5,26824578.0,1203.0837,17301764.0,4018308.8,4088594.8,342642560.0,4918479.0,3407267300.0,43992184.0,33925.24,136052530.0,18393554.0,17506.268,47062.332,3677290.2,122234930.0,5992938.5,6659841.5
1962,2721807.5,6021525.5,3679794.2,30352.432,168564.5,71460536.0,4061900.5,137909.47,121607550.0,41385948.0,23575602.0,974674.06,116298420.0,1096151.1,1684955.0,12856430.0,40630316.0,16374443.0,812913.75,7399304.5,49276990.0,182081.45,8301740.5,106951250.0,413384.03,404712.53,238544.02,150299.23,563128.8,252080720.0,26152326.0,25692234.0,758175700.0,2171445.0,2116641.2,7144125.0,753382.06,3377.7007,31670542.0,62045.51,60735.086,1119859.2,19304680.0,1174065.6,130819830.0,1028099900.0,81896.11,30283.725,40831944.0,3271554.2,33770116.0,3265863.0,34917864.0,494511.03,74953944.0,17291152.0,8221642.0,28674180.0,337466.94,419835260.0,2121.2173,468488.62,744561900.0,8877118.0,3657760.0,2264831.5,115521.87,233562.33,81693.07,15225057.0,52235.12,3493902.2,1017808.56,5102921.5,1510462.8,8029495.5,2461259.2,59626924.0,59272316.0,247785380.0,16004815.0,81903180.0,48271164.0,1373681.4,32510446.0,180272580.0,4386204.0,1430236.6,340988770.0,162396460.0,7391922.0,10313708.0,1988905.2,15119.213,48665.6,30708402.0,47130716.0,804364.94,3618142.0,691829.0,32872822.0,51931.977,19750.316,5968678.5,393330.78,18195544.0,11750833.0,11327025.0,133077.94,6968697.0,17115558.0,1681222.5,15034.148,88713336.0,3787419.0,1287640.5,374183.88,9497296.0,682179.4,2858337.8,5725247.0,320010.44,585899.5,1437644.9,8194383.5,156546.58,1087038.9,59386036.0,1375845.6,391.239,103082616.0,21063820.0,2873693.8,434.40594,14467557.0,132827.81,12467233000.0,27767314.0,1970727.2,15978722.0,19535356.0,38155.945,589936.5,301517800.0,38863116.0,14776173.0,1214613.9,1245805.2,85142070.0,1255456900.0,2019248.2,18998426.0,7536019.5,2505494.0,5253475.5,30078.21,1357911.6,1768323.8,1075352.4,18156532.0,417638.88,28910.691,620518.4,41721044.0,5916786.5,59790890.0,16641.836,6095502.0,1784.3837,1032663.44,824170.06,18208172.0,5901929.0,19148704.0,88379.08,33152.582,11713575.0,4228644.5,31678650.0,1246.4456,19317566.0,4165494.2,4252105.5,356862820.0,4823124.0,3540275200.0,46492016.0,33821.523,120231350.0,20392606.0,58671.23,48096.93,4942139.0,126502264.0,5954522.0,6561923.0
