Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1986,1266351.8,9538015.0,1873439.8,15022.4,26270.88,42698716.0,-391644.97,-145827.2,22861052.0,-3335266.0,691983.06,2982752.5,-3472482.8,9992827.0,10939422.0,16387129.0,1314166.9,73.28,-119592.95,-4315202.5,18722490.0,5789889.5,33489838.0,1561085400.0,-329.76,1970609.1,15748970.0,2182828.0,5004621.0,254791180.0,596645.75,3080141.8,751232260.0,112660820.0,20780084.0,90371976.0,5970121.5,0.0,29539752.0,335292.62,1575.5199,12368235.0,86969030.0,-3059916.2,-6592488.5,-27275108.0,109736.805,-24145.76,-969018.1,4520533.5,8243524.0,62974010.0,1203001.1,-1216851.0,-11247381.0,-2013331.2,-11456009.0,5778787.5,1943568.8,-25461650.0,0.0,3657295.0,3013786.5,-8664627.0,25993954.0,4210852.0,375266.88,2379768.0,-1405840.1,1507113.1,-172720.95,29444014.0,800547.4,11538376.0,-550955.7,512300.47,-3511467.5,1234498200.0,200861400.0,5794762.5,27183876.0,1704712.6,271062.72,384756.66,-48766120.0,445432.47,2119770.8,6511514.5,7795416.0,37188210.0,1053619.8,129547020.0,0.0,-89145.12,-35542300.0,17147.52,18328464.0,31107.36,7940254.0,694328.0,58294.24,-8463.84,11415778.0,1527338.4,-2626648.5,-290078.9,1952105.9,22606586.0,0.0,-1916565.1,33607636.0,0.0,198872350.0,0.0,-238672.97,3390299.2,-59320.16,45221676.0,-237097.44,17907580.0,31172030.0,2039016.1,-19199.36,8371140.5,363197440.0,1652427.4,-10453538.0,48713576.0,19878336.0,0.0,2460266.0,-1182556.0,19358268.0,0.0,14842387.0,182906.88,5527181000.0,13210662.0,21501010.0,49289850.0,69057210.0,0.0,13440981.0,-10372967.0,-28043926.0,2046600.6,41821260.0,117724.32,45909.918,16992092.0,352382080.0,4306958.5,11139695.0,15581307.0,294292.47,247906.23,1233375.8,11166333.0,3020088.8,-17587.201,11715457.0,-1782792.5,26188476.0,-209104.47,2939260.8,2110170.8,211852.48,-14033926.0,2467044.5,0.0,-3101429.5,4131160.2,3777584.0,287302100.0,234129.61,121241.76,4865242.5,-73.28,-1249973.5,-495189.6,69250920.0,0.0,85889030.0,26532380.0,17981336.0,-4859930.0,216803630.0,588328.44,-73.28,70678.56,44487372.0,39373640.0,1997832.6,163854.08,417146.4,66356400.0,48042184.0,12987561.0
1987,1016686.75,8925027.0,2070086.6,11028.641,25208.318,42596970.0,-453529.9,-138389.28,-14838650.0,-3221425.5,396884.47,2948237.8,-3298919.0,9171102.0,33397104.0,23791084.0,1111804.1,109.92,-112814.555,-4112986.5,17414954.0,11404310.0,29369268.0,1525475600.0,-879.36,1923563.5,12952533.0,2165790.2,4899867.0,243207920.0,641126.75,3586286.5,716801300.0,143308560.0,21505114.0,83484790.0,5355192.5,0.0,21673878.0,255014.4,155683.36,9834615.0,57005064.0,-2977403.0,-6462490.0,-24475372.0,116295.35,-35027.84,-1486484.8,3728559.5,5802053.5,46472640.0,1738641.2,-1299071.2,-10942426.0,-1921548.1,-15742889.0,4932000.5,2577880.5,-35287652.0,0.0,4231737.0,21842460.0,-8416134.0,30321360.0,5307047.5,846274.06,1913670.5,-51772.32,1448818.9,-162864.8,95207790.0,845761.1,15798875.0,-615368.8,548390.9,-3286058.2,970223940.0,131685960.0,3782090.8,30515476.0,3984196.8,264797.28,248785.61,-49263396.0,591516.2,1611390.6,7687731.5,4592091.0,42754044.0,850451.0,157591500.0,0.0,-83502.56,-34190984.0,22460.32,19992984.0,-62288.004,7734777.5,490206.56,35027.84,-7987.52,10536968.0,1448415.9,-2785299.5,-255930.39,1905023.5,19806960.0,-36.64,-2146701.0,35371304.0,0.0,168167340.0,0.0,-191150.89,5040784.5,-56645.44,41007892.0,-232554.08,20512612.0,27141446.0,2140545.2,-26783.84,6835192.0,356288420.0,1661514.0,-8881316.0,48122790.0,28823808.0,0.0,2443045.2,-542968.2,18687206.0,0.0,14095444.0,176348.31,5339803600.0,-20312812.0,21765296.0,47995468.0,64791100.0,0.0,32835338.0,-10905273.0,-27080038.0,2046490.5,41302260.0,78372.96,28579.2,14474852.0,369049900.0,4070410.8,10426535.0,15603766.0,858401.94,289932.3,1789717.5,9282268.0,5729726.5,-17623.84,11368329.0,-1861421.9,27468862.0,-67051.2,1940601.0,2014320.6,169130.25,-13314280.0,2594808.2,0.0,-5418616.5,4900526.5,5415831.5,203501780.0,136887.05,-12640.8,4812444.0,183.2,-920433.44,-1191532.8,32602966.0,0.0,68172270.0,22969836.0,13835924.0,-4716264.0,257921090.0,311403.38,-73.28,11028.641,33535530.0,42013332.0,2480857.8,158907.69,283153.9,70133100.0,46594576.0,13322744.0
1988,1000162.06,10834448.0,1624471.0,10222.561,18759.68,40509404.0,-527432.8,-132160.48,-30655114.0,-2804755.2,-103324.805,2510682.8,-2807137.0,8120852.5,22260046.0,20030136.0,1130380.6,109.92,-106036.16,-3821185.5,15807962.0,11546949.0,33584188.0,1477138300.0,-1575.5199,2259149.2,11491330.0,2429195.2,4696405.0,265156030.0,794758.25,6778949.5,728904200.0,119875560.0,20934190.0,76758900.0,4918480.5,0.0,15786930.0,149894.25,77530.234,5031954.5,33189464.0,-2859202.5,-6314281.0,-24027596.0,123000.48,-33415.68,-1559471.6,4482537.5,5649924.5,36557890.0,1201608.8,-1369676.5,-10523191.0,-2002815.8,-20646896.0,6661188.5,2824980.5,-26755810.0,0.0,4742205.5,8394224.0,-8221650.0,18294792.0,5032284.5,109150.555,5422793.5,528312.1,4723189.0,-153778.08,51185824.0,-1463181.8,23898330.0,-486432.66,649187.56,-3258138.8,735565760.0,224489870.0,920323.5,7130693.5,-3018366.5,259814.23,119959.36,-46983510.0,689345.0,721001.9,3491462.2,-763760.8,57124400.0,563889.56,139550100.0,0.0,-78409.6,-33000474.0,20261.92,18835524.0,-87532.96,6950242.0,515304.97,23925.92,-7547.8403,10162543.0,441988.34,-3029102.0,-240871.34,1423867.0,32315636.0,36.64,-2425751.2,33362294.0,0.0,230297200.0,0.0,-168250.88,4024757.2,-54080.64,42770384.0,-201263.53,17636628.0,23511558.0,2215584.2,-26087.682,9007102.0,379021060.0,1690423.1,-2473310.0,44219976.0,33289162.0,0.0,2360092.2,381605.6,18233676.0,0.0,12087389.0,199578.08,5170985000.0,-3225089.5,22928874.0,44122180.0,62040096.0,0.0,36572910.0,-10377437.0,-24330756.0,1773339.4,40349764.0,26710.56,12640.8,-925782.8,379131680.0,3590023.8,10526818.0,13815625.0,368415.22,267801.78,1532468.0,8133640.5,3326215.8,-16854.4,10923886.0,-1473184.4,28980958.0,-147146.23,1352455.6,1854643.5,220902.56,-12831292.0,3351937.2,0.0,-4741582.5,4597330.5,3292800.0,139584540.0,-9892.8,-268791.06,4101701.5,-48548.0,-1034200.6,963302.25,46342932.0,0.0,56573660.0,20482640.0,8122538.5,-4643753.5,272751140.0,-491379.06,-73.28,-18576.48,14104238.0,41745052.0,2149339.0,-339762.72,285095.84,75303810.0,53117596.0,13009289.0
1989,909111.7,11207296.0,1858783.8,13043.841,112997.76,40106840.0,-567260.44,-126627.836,-39528770.0,-2368996.0,-360794.1,2333235.2,-2405452.5,9230605.0,14831982.0,15418881.0,985029.7,109.92,-99734.08,-3754354.2,15011042.0,13950093.0,21819926.0,1431483800.0,-2674.7202,1412691.9,12639810.0,2605910.2,4611473.5,239785090.0,585507.2,1981527.8,751897600.0,97656264.0,19256518.0,77928184.0,2510023.2,0.0,11106757.0,99514.24,121095.2,1664555.1,24544878.0,-2722058.8,-5435580.5,-21625222.0,129742.234,-31693.602,332324.8,-1888535.4,2919768.2,46694052.0,2800871.5,-1385724.8,-12690007.0,-1826650.6,-23136036.0,6871209.0,3287267.5,-19994850.0,0.0,5410738.5,5492372.5,-7984186.0,25012626.0,9318468.0,219583.52,4205832.0,428797.94,2781965.2,-145460.81,38436276.0,-418795.2,14925633.0,-572866.4,549343.5,-3253229.0,821100900.0,168188300.0,-1307535.1,-4920532.0,-2615216.8,303342.56,186570.88,-44740850.0,631307.2,-1282180.1,697955.4,-3675395.2,41290496.0,453896.3,87427500.0,0.0,-108930.72,-32139546.0,18576.48,18291640.0,-8647.04,3025328.0,661901.56,9856.16,-11101.92,9322279.0,975759.9,-2961867.8,-221488.8,1559581.6,36143564.0,73.28,-2295715.8,34117890.0,0.0,273380740.0,0.0,-196390.39,3610689.0,-51589.12,45234756.0,-180452.0,16731400.0,21258088.0,2315354.8,93651.84,10648757.0,243098700.0,1695332.9,60837680.0,52345700.0,26006412.0,0.0,3920296.8,155866.56,17807516.0,0.0,10113263.0,205660.31,4953343000.0,-19037082.0,21086358.0,81870030.0,57298184.0,0.0,39896930.0,-9839526.0,-22876366.0,765739.3,38738410.0,-39204.8,31547.04,-570338.25,290563140.0,4261818.0,11921886.0,15298665.0,591955.8,227277.92,1089673.6,7405494.0,3383081.2,-16084.96,10702581.0,-1909383.8,32180144.0,-204158.08,1092678.1,1814302.9,215296.64,-11696514.0,2286812.2,0.0,1573028.5,6777337.5,4102214.5,116710710.0,-94714.4,-382228.47,7635776.5,-29312.002,359988.0,-272308.5,23201180.0,0.0,46697572.0,18465754.0,5614567.0,-6430613.0,269547870.0,-819893.25,-73.28,-38288.8,13634477.0,39611980.0,2239290.2,-295538.25,5183790.5,78119990.0,47273700.0,12888633.0
1990,160739.67,15698335.0,1767220.5,13813.28,88265.76,39882308.0,-496288.8,-121461.59,-18620448.0,-2269628.2,271685.62,2165643.8,-2211920.2,9254934.0,10600062.0,12169976.0,1115688.0,146.56,-91783.195,-3832140.8,15602667.0,10011880.0,38365450.0,1465446000.0,7547.8403,1204430.1,19791096.0,-2381.6,4715202.0,260476100.0,772700.94,254354.89,767544100.0,75508850.0,22423680.0,82289010.0,4836480.0,0.0,2589568.5,143738.72,67197.766,4700032.5,22564854.0,-2672155.2,-6271998.5,-36872004.0,145534.08,-30374.56,-1033797.6,-317668.8,12184229.0,43816932.0,1858893.8,-1355899.9,-13635467.0,-1931477.5,-24329326.0,9157985.0,2434728.0,-13965629.0,0.0,7671280.0,4202168.5,-7769475.5,26521718.0,6259138.0,331885.12,2802960.0,1593437.0,1975519.0,-169569.92,32207220.0,836454.56,17135392.0,-787173.75,594227.56,-2249366.2,475097120.0,173033650.0,-2961867.8,66917210.0,19473794.0,273627.53,150920.16,-51421308.0,2424212.2,-1645502.4,3359191.8,-3019465.8,47698796.0,457157.28,68066600.0,0.0,-87020.0,-31214860.0,23522.88,17718114.0,-28762.398,5417627.0,556891.4,-41476.477,-10625.6,9564176.0,683042.9,-2574582.8,-208994.55,1159179.8,23479058.0,146.56,-1491028.2,35747560.0,0.0,284161630.0,0.0,-409745.12,3786121.0,-49207.52,51978604.0,-380799.5,14799995.0,26498524.0,1861312.0,-6961.6,14701471.0,180509380.0,1729884.4,78966270.0,123651060.0,22255282.0,0.0,2484521.8,2300295.8,17109854.0,0.0,10121984.0,131134.56,4976600600.0,-14195325.0,15116712.0,58501840.0,53536170.0,0.0,20090298.0,-9821059.0,-21854222.0,-6485.28,37993410.0,-62141.44,19309.281,788895.9,315961900.0,3621204.5,12093838.0,15177424.0,-2040408.2,172317.9,1397303.0,6859191.5,3837526.8,-17990.24,10390775.0,-2987259.2,28993048.0,-88888.64,1196479.2,1647444.2,256.48,-11972669.0,2214741.5,0.0,-1859077.0,7914386.0,5046061.0,125747380.0,-19895.52,-72034.24,8176692.5,-22643.52,657834.56,554656.3,27861424.0,0.0,51386536.0,16085033.0,6627590.0,-3667041.2,287004930.0,-579461.6,-73.28,-53237.92,17716062.0,43521580.0,2112112.8,-264467.53,2996602.5,77999590.0,39169700.0,14447226.0
1991,1135.84,17331856.0,1648726.6,11944.64,104460.64,83434664.0,-331848.5,-116698.4,-56966884.0,-2207340.2,1064355.4,2457518.0,3441888.2,9001862.0,7829564.5,-10786743.0,7242665.5,329.76,-85004.8,-10375422.0,6866226.0,12143083.0,32133244.0,1462713900.0,9453.12,1068862.1,13930308.0,-740714.25,4624701.0,230618800.0,505155.7,-1050945.1,724205060.0,97749370.0,15749154.0,87787170.0,5708732.0,0.0,24607094.0,88045.92,117577.766,1792868.5,36596360.0,-2499141.0,-6316589.5,-37781812.0,139635.03,-28982.24,-1387263.6,71264.8,27459372.0,43745890.0,9552927.0,-1203330.9,-16462315.0,-1286430.4,-23220820.0,5366771.0,1424709.8,-11033806.0,0.0,5645454.5,2816297.0,-6832810.5,17031848.0,6849225.5,-492148.5,2223681.5,-230612.17,3186104.5,-159677.12,30887410.0,2792480.8,16313117.0,19213026.0,-2967.84,-9487818.0,413414660.0,135664510.0,-3425730.2,62133164.0,6886268.0,265603.34,234349.44,-54400290.0,3638242.0,3133049.8,1923013.8,4517528.5,57985108.0,788272.94,50779264.0,0.0,-76944.0,-30429776.0,24512.16,16946696.0,-71631.195,6877914.0,-68993.12,-37812.48,-10369.119,11903677.0,1105685.2,-1463768.0,350351.7,2280876.8,32514922.0,183.2,-1966175.8,35827290.0,0.0,182182030.0,0.0,64268024.0,11133284.0,-46899.2,54036304.0,-1877946.5,14762365.0,25846150.0,1781803.1,-23852.64,8624030.0,145024980.0,1735783.4,84041384.0,164988500.0,24710200.0,0.0,2925630.8,1380265.4,17210430.0,0.0,12125569.0,164989.92,4969986600.0,-8507405.0,15589001.0,54942560.0,41090370.0,0.0,15399866.0,-9529478.0,-21706380.0,-729062.75,55706684.0,113180.95,79142.4,-2449310.8,298399000.0,3364174.8,8920924.0,527322.9,1747251.6,153338.4,1797521.8,5938904.5,5098529.5,-18759.68,10449985.0,-7864262.5,-1694709.9,-107611.68,1197175.4,1217474.0,-584920.94,-11936506.0,1812727.4,0.0,-2798306.8,6167391.5,4799583.5,82061624.0,270220.0,335549.12,5270700.5,-19016.16,-211705.92,113071.04,15047095.0,0.0,42241704.0,17427852.0,18972338.0,-2769874.0,233531120.0,782044.2,-73.28,-67161.125,-1096122.2,99424984.0,2154358.5,-280112.78,137436.64,87433224.0,49873930.0,15452957.0
1992,-1660634.8,15912240.0,1412875.1,29055.521,91600.0,54991180.0,159640.48,-111971.836,22292876.0,-2670616.2,1359673.8,2138017.2,1596624.6,10529164.0,6004966.5,-6787523.0,3131914.0,293.12,-77237.125,-10744680.0,8482563.0,13244554.0,71155870.0,1544537300.0,8207.36,1262614.4,12572137.0,5730496.0,4921998.0,227628420.0,490646.25,-889802.44,798208260.0,137833660.0,11742900.0,85063270.0,7512886.0,0.0,21695276.0,282640.97,64926.082,1975775.4,22165258.0,-2475068.5,-6460877.5,-16262847.0,136447.36,-27370.08,-295611.5,385049.75,13400347.0,30577364.0,6170762.0,-2514493.2,-23427984.0,-2253140.0,-33524574.0,5096038.0,1342269.8,-4627522.0,0.0,4186633.0,-9168354.0,-7827806.0,23534568.0,5715693.5,-582026.4,3750543.8,-1543643.1,556818.06,-150150.72,59857776.0,15641286.0,51682220.0,6103784.0,567004.0,-8253709.5,617146560.0,168781070.0,-2979528.0,33329686.0,19430852.0,244571.98,96399.84,-57738884.0,10959317.0,811759.2,968395.2,1082931.9,52379004.0,2516838.2,43568880.0,0.0,-70495.36,-29117076.0,23999.2,16293441.0,-91636.64,8388068.5,-153851.36,-32939.36,-9892.8,11342205.0,760060.2,-1723582.2,205440.48,1580063.4,25935586.0,183.2,-1811042.0,51488212.0,0.0,137779470.0,0.0,22385942.0,68318470.0,-44077.918,62830716.0,-1651364.9,14081009.0,25308090.0,1829728.2,-9892.8,5638749.5,167031100.0,3880249.5,49663504.0,153424940.0,30598978.0,0.0,3137080.2,1801772.0,16814060.0,0.0,9477156.0,19968.8,5258005000.0,6140351.0,10926451.0,64241976.0,32592012.0,0.0,41600360.0,-8939317.0,-18059930.0,337527.7,35456200.0,52541.76,66538.24,-2775077.0,186754600.0,1032991.5,6544966.5,91996410.0,2280180.5,211192.97,1809649.6,5501606.0,4729711.0,-19199.36,11343084.0,-6568562.5,51424350.0,-137216.8,3750800.0,1744686.9,-1179954.5,-10608746.0,1616959.8,0.0,-5044485.5,6842556.5,5646224.0,61673256.0,918931.25,5104575.0,5900689.0,-16488.0,-439496.78,1515760.1,12343430.0,0.0,56030916.0,16407319.0,10878049.0,-2264938.2,183851520.0,357203.34,-73.28,-78226.4,4009698.2,74882700.0,2130542.8,-250544.31,8100738.0,91547860.0,52287370.0,21038652.0
1993,-4062093.5,13811375.0,959601.6,62691.04,95227.36,44164464.0,664173.3,-107172.0,42207044.0,-2468033.8,1794150.9,1923856.5,8383745.0,18690136.0,4006327.8,-6178970.0,2753935.8,256.48,-99734.08,-10408069.0,11099355.0,10454821.0,53511370.0,1454102100.0,7621.12,1602890.0,11945630.0,6015042.0,4924562.5,211699730.0,734265.56,6938406.5,781084500.0,134491580.0,9486829.0,102659930.0,1609228.9,0.0,26020190.0,297003.84,51442.56,1905683.1,16568424.0,-2144722.2,-6107375.0,-12431622.0,134578.72,-16707.84,-4004715.5,1451786.8,9963405.0,54819630.0,4162377.0,-3434084.0,-24326578.0,-5518423.5,-25067732.0,8891209.0,804687.7,-8477470.0,0.0,6107705.0,-7851183.0,-7685606.5,29253596.0,5419239.5,585470.56,3496115.5,-2037147.2,512630.22,-141393.75,48918320.0,5028693.5,37484184.0,5945279.5,3058157.5,-7691505.5,443357920.0,132458216.0,-3326655.5,20996552.0,-441108.94,247796.33,220975.83,-58930020.0,4858793.5,139048.81,-2578613.2,-8462961.0,69086840.0,2497895.2,40423628.0,0.0,-126701.12,-28659040.0,12127.84,20910192.0,40304.0,8635718.0,-138645.77,-32866.08,-9453.12,12928278.0,438910.56,-5964589.0,698834.75,11364262.0,28939774.0,146.56,-1914439.9,48000084.0,0.0,128615590.0,0.0,14355259.0,52208336.0,-41586.402,58976880.0,-1801918.5,8582297.0,27334466.0,2043083.0,-20481.76,-409781.78,182172850.0,5842797.5,36499304.0,210891890.0,36425692.0,0.0,3055116.5,2842897.5,16694832.0,0.0,9186197.0,13776.64,4973861400.0,2907713.8,9083972.0,102587720.0,24126890.0,0.0,36494756.0,-8255395.0,-9555163.0,-2245152.8,44322932.0,-35357.6,40743.68,-3706355.8,75205250.0,242593.45,4196489.0,76376040.0,6843949.0,275642.72,1793344.9,5132348.0,3145177.5,-19419.2,11893967.0,-6626197.5,70422264.0,-26234.24,2324148.5,1225168.4,-1488390.0,-10097801.0,1452702.8,0.0,-1619817.8,6279180.0,5582031.0,78814730.0,-33965.28,7439825.0,6009729.5,-14509.439,-410990.9,-1051274.9,29011918.0,0.0,57778164.0,15381178.0,7548133.5,-1816134.9,168151100.0,63387.203,-73.28,-87313.125,3227874.0,66820840.0,1640849.1,-254648.0,4349058.0,78930030.0,58681160.0,27966874.0
1994,-3448300.2,15083991.0,792083.5,62581.117,60272.805,43407664.0,1363044.6,-103288.16,25788404.0,-2314951.8,2480491.2,2456089.0,2853816.2,27919974.0,4974979.0,-2683733.5,4144570.2,183.2,-82330.08,-8902934.0,19675826.0,6696436.5,197248110.0,1843897200.0,6082.2397,1006244.4,18890924.0,2868289.0,5239043.5,237696580.0,675018.75,4061580.8,893607600.0,117454470.0,25011710.0,112185050.0,9042752.0,0.0,14256441.0,315946.72,110359.68,7394721.0,16537208.0,-2449787.0,-4945154.5,-12587159.0,132453.61,-57488.164,-1632715.0,9601476.0,7310852.5,33380322.0,9151646.0,-2921014.0,-45367868.0,-6865310.5,-23200888.0,5429572.0,599577.0,-9390979.0,0.0,11711573.0,-3735045.0,-8452958.0,40207530.0,3782310.5,231857.92,2884997.0,619582.4,768927.0,-166455.52,51694570.0,12740900.0,39419330.0,10501317.0,1848378.0,-3920626.5,720548400.0,117943760.0,-2785556.0,7024950.5,-7274689.0,272381.75,231638.1,-60483590.0,4678964.5,1628794.5,3294156.0,-4646831.5,52175104.0,3398983.0,40224670.0,0.0,-112741.28,-28188470.0,-1758.72,21295608.0,44187.84,9123689.0,198735.36,-89181.76,-8353.92,17086478.0,279819.7,12178513.0,205513.77,-9273034.0,16093716.0,109.92,-1630370.1,63542076.0,0.0,136628910.0,0.0,11479532.0,54108012.0,-81194.234,70720810.0,-1151925.0,10194713.0,37343376.0,1387850.0,-24365.6,13757807.0,167498180.0,8565773.0,65538590.0,307573300.0,78391940.0,0.0,3980459.8,7157294.5,17644138.0,0.0,14472580.0,-366.4,5889376000.0,9949115.0,12780838.0,94203784.0,26409892.0,0.0,19682164.0,-5219771.0,-13463405.0,-3476366.5,87318136.0,-23999.2,24805.28,109223.84,101053336.0,631307.2,3040313.8,97834480.0,1395910.8,440559.38,1822656.8,5400956.0,2806587.5,-19639.04,12188077.0,-5947807.5,56619132.0,-148062.25,2943657.5,2088260.0,-1624251.2,-9705570.0,1328529.8,0.0,-1929315.9,6253532.0,7058476.0,92096440.0,-609433.1,6237447.0,4529400.0,45140.48,-661864.94,2226759.2,7267800.5,0.0,60592520.0,14146814.0,12314264.0,-1473147.9,215142720.0,165502.89,-73.28,-96033.445,11944017.0,55600028.0,3150856.8,-237280.64,2835203.2,75394200.0,60964560.0,33512412.0
1995,-2468546.8,13862634.0,582063.06,54153.918,61042.24,43669016.0,2427876.5,-99037.92,189386600.0,-2529772.2,3017414.0,3070835.2,1911105.8,45016560.0,11112399.0,-2210491.0,7731516.5,146.56,-30777.6,-8181602.0,13131703.0,5587197.0,132569080.0,1776838500.0,3297.5999,772151.4,12554916.0,2788377.2,5034336.0,204584350.0,532928.8,7911016.0,798716400.0,81840710.0,15776341.0,125079800.0,11297321.0,0.0,60676864.0,324410.56,84015.52,2476534.2,5445327.0,-2143440.0,-5513440.5,-16421205.0,127800.32,-53384.48,-2557618.5,6801080.0,11359902.0,23249254.0,4485359.0,-3972179.0,-4250460.0,-5518094.0,-24151328.0,5951032.0,483281.6,-11487043.0,0.0,6304608.0,7501710.5,-8691851.0,46766380.0,7263623.5,274177.12,2703372.5,-1248288.1,464961.6,-157148.97,38445620.0,14479359.0,27692586.0,-2510426.2,5362264.0,-5373586.0,622485440.0,86258540.0,-2998874.0,-9956957.0,-7281723.5,242520.16,-89658.08,-52396664.0,2498921.2,-316093.28,-5534618.5,-46152108.0,37927640.0,2995759.5,35481556.0,0.0,-158174.89,-28385778.0,-5129.5996,20652172.0,469578.25,8619707.0,3936052.0,-99367.68,-7804.32,15702219.0,390765.6,1446107.5,80314.875,-6197692.5,23767636.0,73.28,-1742085.4,56900676.0,0.0,127256000.0,0.0,10329988.0,118290590.0,-75221.92,69009864.0,-1530819.2,9074482.0,42772216.0,1032845.0,-23303.04,15792133.0,136246240.0,5557885.0,39487110.0,228745710.0,80910610.0,0.0,3677776.5,4986264.5,15078276.0,0.0,8877872.0,5935.68,5432402400.0,9559083.0,10674844.0,64942604.0,43525790.0,0.0,36336256.0,-12269161.0,-16854694.0,-9120172.0,58176150.0,-121095.2,39058.242,-2132594.5,-5101240.5,2561429.0,2235186.5,76241060.0,8677414.0,351377.6,1551044.5,5243953.5,1810089.2,-18100.16,12499223.0,-6922139.0,51213560.0,-150480.48,3054237.2,1683095.0,-1974602.9,-5795422.0,1266021.9,0.0,-3055226.5,4870152.0,7706528.0,97902220.0,-1166690.9,3316872.8,4107893.8,22643.52,-514901.94,2393947.8,-1132615.6,0.0,67820856.0,14865581.0,5411947.5,-1179405.0,100209890.0,79032.484,-73.28,-103361.44,14693703.0,150676320.0,2421574.2,-222221.6,2762839.2,80450110.0,57683452.0,54695130.0
1996,-14069.76,15850135.0,382631.5,40816.96,82916.32,45100104.0,1491907.5,-95264.0,200888140.0,-2375261.2,4271198.0,3267225.5,2662079.2,50042544.0,24899848.0,9163957.0,15173100.0,109.92,-10039.359,-8581271.0,10816311.0,4573111.5,140899520.0,1689707800.0,1245.76,1259610.0,11164281.0,1421851.9,4849853.5,234708140.0,238819.53,6241001.5,835041800.0,62196584.0,17360656.0,121836060.0,14565902.0,0.0,72772830.0,329943.2,203571.84,3244875.0,29993870.0,-2095148.5,-4901113.0,-16794678.0,125015.68,-48951.04,-2232145.5,-648015.06,8162732.0,34831596.0,4566186.5,-2289267.2,-15632456.0,-4981098.0,-5631568.0,6150207.0,253292.33,-11985384.0,0.0,8531697.0,13569953.0,-7816814.0,63577580.0,8109824.5,306676.8,5610940.0,-649444.0,-1736516.2,-148904.95,50468484.0,7487347.0,16988430.0,-2509107.2,15645170.0,-4957978.5,662378500.0,163129630.0,-1283535.9,8894617.0,-14605510.0,276522.1,-58147.676,-51682076.0,3885342.2,-112558.08,-5362373.5,-43672244.0,39856260.0,2398124.8,31382306.0,0.0,-128752.96,-27697788.0,-11101.92,29020530.0,443966.88,10329732.0,4202058.5,-105303.36,-5276.16,15877980.0,529960.94,242923.19,144508.16,-8636635.0,14260325.0,73.28,-1765351.9,80371416.0,0.0,113976744.0,0.0,8420165.0,71175510.0,-92552.64,68827176.0,-1350403.8,13641438.0,50017812.0,750716.94,-5129.5996,14748479.0,127056630.0,4122952.5,26456974.0,174984460.0,88370590.0,0.0,5596467.0,1999957.9,13499128.0,0.0,9782990.0,1575.5199,6012541400.0,28578466.0,12183313.0,65730840.0,83499736.0,0.0,50955580.0,-10496261.0,-15381398.0,-11712636.0,39887364.0,-106732.32,23156.48,-179536.0,483438400.0,3681807.2,1739557.4,42525704.0,-3178336.8,294768.78,1572772.0,5058115.0,1634217.2,-17660.48,12987744.0,-6511807.5,48920010.0,-167737.92,1913340.8,1909969.9,-2416921.0,-7620753.5,1222090.5,0.0,-656295.7,16269002.0,10377510.0,99480536.0,-487898.22,1996440.2,3477209.5,-87862.72,-779003.06,1041345.44,-4534017.0,0.0,63541636.0,12271066.0,2325614.2,-863604.8,79751620.0,-113290.88,-73.28,2967.84,10160601.0,125338040.0,1866918.0,-208957.92,1492530.4,75902250.0,51218028.0,49989530.0
