Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1879,,,,,,19581464.0,826505.06,,40195796.0,14431030.0,4564891.0,,34140384.0,,,,,,,,41394860.0,,-16642580.0,58398890.0,,,,,,86736040.0,3793119.5,18466876.0,,,,,,,60369640.0,,,5003698.5,4021494.5,,24957786.0,129902980.0,,,12036899.0,3770903.8,,,,,19505524.0,6108447.0,,21657904.0,,67923050.0,,,306471700.0,8524043.0,,,,,,14178618.0,,4799951.0,,5138144.0,,1622448.6,14557328.0,,110995500.0,,,,,,27062120.0,,,22235352.0,24823420.0,,1894522.8,,,,,,,,,,,,,,21956316.0,,10725512.0,,2616594.0,,,24911924.0,,,,,,,,,,,,,,,,8757260.0,,16472355.0,14232258.0,,,13217954.0,,4029951000.0,,,14699416.0,,,,62580864.0,,5447268.5,,,,23035166.0,712951900.0,,,,,,,,3614557.0,,,,,,8386518.0,,38154880.0,,,,,,,642656.7,731197.25,,,,,9948017.0,,,,115393120.0,4004130.5,1880973300.0,2515887.8,,24728160.0,,,,,,,
1880,,,,,,19793052.0,828149.8,,33154264.0,29133966.0,4661006.5,,37911920.0,,,,,,,,41509524.0,,2496258.5,91241680.0,,,,,,137470430.0,4220378.5,19697038.0,,,,,,,70527720.0,,,4639212.0,4008443.0,,24627952.0,143145400.0,,,12718147.0,4492520.5,,,,,18599270.0,5966145.5,,23750048.0,,76440240.0,,,334582900.0,8310247.5,,,,,,,,5265521.0,,3977574.5,,2575996.5,14853563.0,,114927110.0,4945081.0,,,,,28363904.0,,,24411730.0,25183632.0,,1924189.0,,,,,,,,,,,,,,21938156.0,,10908608.0,,2652552.2,,,48254676.0,,,,,,,,,,,,,,,,8175449.5,,18313918.0,14306014.0,,,12514465.0,,4238370600.0,,,17333072.0,,,,61971980.0,,5970011.5,,,,22448376.0,800444300.0,,,,,,,,3226528.2,,,,,,8731816.0,,36940228.0,,,,,,,656970.56,757346.7,,,,,9619759.0,,,,121504800.0,3860115.0,1744485500.0,2607084.0,,29841356.0,,,,,,,
1881,,,,,,20336100.0,826504.2,,33704772.0,15764214.0,4696606.5,,37873924.0,,,,11338065.0,,,,42061780.0,,11874389.0,105394696.0,,,,,,120261784.0,3727204.0,20036164.0,,,,,,,66642470.0,,,5009589.0,4068876.8,,24956132.0,152072820.0,,,12178843.0,4811313.0,,,,,18446116.0,5758855.0,,22913192.0,,76988850.0,,,345010270.0,8276052.5,,,,,,,,3936863.2,,4704034.0,,2706127.0,14908119.0,,117390460.0,4027432.2,,,,,31193866.0,,,25068244.0,25214018.0,,2035104.0,,,,,,,,,,,,,,21955428.0,,10890223.0,,2664640.0,,,60884000.0,,,,,,,,,,,,,,,,7600322.5,,18175272.0,14332762.0,,,14015460.0,,4265046300.0,,,18864012.0,,,,61235696.0,,6144674.5,,,,22173026.0,792161340.0,,,,,,,,3498756.8,,,,,,8945980.0,,35959630.0,,,,,,,660401.9,768258.6,,,,,9404279.0,,,,125011016.0,4481440.0,1663688700.0,2648660.2,,29936312.0,,,,,,,
1882,,,,,,20780238.0,824985.3,,31009016.0,16088331.0,4722226.5,,39215390.0,,,,11559297.0,,,,42200944.0,,17922776.0,116963710.0,,,,,,162187250.0,3913371.8,21039460.0,,,,,,,70749730.0,,,5005069.5,4111722.8,,25012788.0,160790430.0,,,12951910.0,4990648.0,,,,,18467402.0,5686512.5,,24300674.0,,80218000.0,,,349469100.0,8130455.5,,,,,,,,3101432.5,,3562954.8,,3395633.2,14752693.0,,120702216.0,,,,,,32913674.0,,,25179264.0,25451676.0,,2014966.9,,,,,,,,,,,,,,21989500.0,,10981877.0,,2669521.8,,,67038710.0,,,,,,,,,,,,,,,,7423817.0,,18148782.0,14437076.0,,,17161664.0,,4494524000.0,,,19835660.0,,,,61798930.0,,6452634.0,,,,22009722.0,853179650.0,,,,,,,,4091701.8,,,,,,9035151.0,,36675612.0,,,,,,,663233.3,777827.2,,,,,9144464.0,,,,127725790.0,4890787.0,1687811500.0,2683665.8,,28112980.0,,,,,,,
1883,,,,,,20955836.0,826917.0,,33888868.0,17147886.0,4772662.5,,41282948.0,,,,11769134.0,,,,42339030.0,,22347896.0,125446070.0,,,,,,159990830.0,3899632.0,21795582.0,,,,,,,72484750.0,,,4813459.0,4102053.0,,25910184.0,169366900.0,,,13234332.0,5094629.5,,,,,18619202.0,5526372.0,,24629372.0,,82957944.0,,,363172200.0,8129502.5,,,,,,15032110.0,,3687954.0,,3596638.2,,3045445.0,15109786.0,,120687130.0,,,,,,32813098.0,,,27737726.0,25650524.0,,2022889.4,,,,,,,,,,,,,,22057582.0,,10915481.0,,2685570.5,,,70959100.0,,,,,,,,,,,,,,,,10446632.0,,19208960.0,14465582.0,,,17294374.0,,4476418600.0,,,22055168.0,,,,64122604.0,,6592598.5,,,,21933582.0,746874430.0,,,,,,,,3276327.2,,,,,,9373330.0,,36592844.0,,,,,,,670555.44,798100.06,,,,,8956501.0,,,,130409860.0,5365237.5,1717097000.0,2749882.0,,31437166.0,,,,,,,
1884,,,,,,21310212.0,825025.5,,36169360.0,16908408.0,4791734.5,,40906800.0,,,,11965598.0,,,,42396050.0,,25820744.0,133872590.0,,,,,,150264200.0,3917182.5,20498898.0,,,,,,,73350070.0,,,4680140.5,4106512.0,,26192748.0,173406640.0,,,13070844.0,5149344.0,,,,,18262000.0,5372614.5,,24217758.0,,78636770.0,,,354043780.0,8049018.5,,,,,,,,3065523.0,,3534000.8,,3095328.5,15338347.0,,121617620.0,,,,,,33451258.0,,,27319700.0,25725890.0,,2023957.1,,,,,,,,,,,,,,22141416.0,,11028054.0,,2686565.0,,,77035310.0,,,,,,,,,,,,,,,,10851159.0,,19243108.0,14448838.0,,,18985530.0,,4641681400.0,,,24584338.0,,,,64750170.0,,6735714.5,,,,21837880.0,908285800.0,,,,,,,,2984547.2,,,,,,9534988.0,,36333910.0,,,,,,,671807.8,801972.56,,,,,8781069.0,,,,132557250.0,5763798.0,1706616300.0,2764740.5,,29808284.0,,,,,16945964.0,,
1885,,,,,,21396932.0,826374.06,,33121056.0,17471088.0,4827573.0,,39561344.0,,,,12153231.0,,,10408807.0,42462570.0,,28657092.0,125859620.0,,,,,,190643230.0,3835768.5,21406020.0,,,,,,,70185020.0,,,4707227.0,4144635.5,,26918098.0,176681630.0,,,12972135.0,5240064.0,,,,,17920734.0,5306306.0,,25439958.0,,74650220.0,,,348156200.0,8143726.5,,,,,,,,2273451.0,,3036928.2,7799647.0,3795954.2,15460248.0,,122110024.0,,,,,,35457264.0,,,28478806.0,25893652.0,,2033680.5,,,,,,,,,,,,,,22146400.0,,11084494.0,,2709673.2,,,78232800.0,,2583395.8,,,,2428431.2,,,,,,,,,,11719282.0,,19463498.0,14621375.0,,,17248572.0,,4648388600.0,,,24188198.0,,,,65924850.0,,6716808.0,,,,21913652.0,880428100.0,,,,,,,,3647974.8,,17088920.0,,,,9825521.0,2573631.0,36614864.0,,,,,,,677492.5,816777.7,,,,,8630881.0,,,,134696100.0,6103889.0,1704188000.0,2812723.2,,31108228.0,,,,,16434175.0,,
1886,,,,,,21704156.0,825542.2,,31631644.0,16855096.0,4847923.0,,38498344.0,,,,12303712.0,,,,42471096.0,,31017828.0,122328630.0,,,,,,171111870.0,3846943.5,20829428.0,,,,,,,74687950.0,,,4999492.5,4091729.5,,27690868.0,177921740.0,,,12914134.0,5199728.0,,,,,17991448.0,5156009.0,,25538886.0,,72247490.0,,,345856670.0,8094161.5,,,,,,,,2558124.5,,2831797.0,,2769251.2,15213844.0,,122711460.0,,,,,,35658230.0,,,32054796.0,26052848.0,,2037747.5,,,,,,,,,,,,,,22132026.0,,10956636.0,,2713775.8,,,82666680.0,,,,,,,,,,,,,,,,9851659.0,,19736392.0,14444807.0,,,18819808.0,,4577955000.0,,,24431888.0,,,,66254828.0,,6899568.5,,,,21811206.0,822256640.0,,,,,,,,2782299.5,,,,,,10190239.0,,36519896.0,,,,,,,679609.8,822056.6,,,,,8428446.0,,,,136696060.0,6095277.5,1695449600.0,2830911.8,,26904806.0,,,,,16085473.0,,
1887,,,,,,22433808.0,826513.0,,36030040.0,17766076.0,4876822.0,,41597064.0,,,,12459725.0,,,,42620772.0,,33116330.0,136951570.0,,,,,,149054860.0,4078142.0,22500112.0,,,,,,,76427240.0,,,4899669.0,4192948.2,,28780208.0,185564960.0,,,13249903.0,5318477.5,,,,,17959426.0,5106632.5,,26518310.0,,77957060.0,,,354669980.0,8212691.0,,,,,,,,2215094.8,,3098665.2,,3693820.5,15234326.0,,123787010.0,,,,,,38993716.0,,,30311394.0,26179080.0,,2046014.6,,,,,,,,,,,,,,22492166.0,,11169256.0,,2714261.0,,,86472850.0,,,,,,,,,,,,,,,,8649345.0,,20666462.0,14354783.0,,,21534318.0,,4775171000.0,,,24175058.0,,,,66784750.0,,7038360.5,,,,21825604.0,881738200.0,,,,,,,,3245795.5,,,,,,10533486.0,,36600868.0,,,,,,,683942.75,832801.3,,,,,8406096.0,,,,138666200.0,6459341.0,1733902800.0,2865718.8,,31037020.0,,,,,15831447.0,,
1888,,,,,,22234736.0,827035.75,,33915948.0,17465592.0,4907154.0,,43441484.0,,,,12592655.0,,,,42686376.0,,34964668.0,126713390.0,,,,,,156716980.0,4096095.5,21836112.0,,,,,,,67907290.0,,,4679771.0,4277508.0,,29967424.0,200766130.0,,,13395145.0,5320624.0,,,,,17999180.0,4918297.5,,26912410.0,,80232510.0,,,367716670.0,8129945.5,,,,,,15439106.0,,2249272.5,,2866305.8,,3544781.8,15351024.0,,125229080.0,,,,,,40776508.0,,,32119028.0,26265422.0,,2053134.9,,,,,,,,,,,,,,22199460.0,,11066111.0,,2715003.5,,,85345080.0,,,,,,,,,,,,,,,,7796857.5,,21599244.0,14505226.0,,,20402508.0,,4767220000.0,,,28354868.0,,,,69349660.0,,7154436.5,,,,21734116.0,823081340.0,,,,,,,,4794820.5,,,,,,10879874.0,,37196268.0,,,,,,,687449.75,841295.1,,,,,8287344.5,,,,139870430.0,6701515.0,1787657000.0,2893397.8,,30852768.0,,,,,15613331.0,,
1889,,,,,,23301432.0,829746.6,,29858730.0,18434060.0,4943369.0,,44387784.0,,,,12698947.0,,,,43268320.0,,,140008000.0,,,,,,182027780.0,4223090.0,20798570.0,,,,,,,71741610.0,,,4570224.5,4360784.5,,31185382.0,213087650.0,,,13421672.0,5394101.0,,,,,18249028.0,4852586.5,,27204614.0,,82108150.0,,,377220600.0,8069294.5,,,,,,,,2233008.0,,2624369.8,,3463258.5,15505206.0,209964830.0,124551816.0,,,,,,41170244.0,,,32915910.0,26462684.0,,2065430.2,,,,,,,,,,,,,,22379542.0,,11111035.0,,2724273.5,,,89824680.0,,,,,,,,,,,,,,,,10060894.0,,21518306.0,14633063.0,,,20295298.0,,4879210500.0,,,25433928.0,,,,72137570.0,,7414177.0,,,,21277654.0,874063600.0,,,,,,,,3076624.2,,,,,,11266565.0,,37350452.0,,,,,,,693940.9,856978.6,,,,,8297018.0,,,,141588500.0,7308333.5,1727287400.0,2942943.2,,33506648.0,,,,,15481426.0,,
1890,,,,,,24601914.0,759046.2,,43430410.0,18876416.0,4905006.0,,48260156.0,,,,9017800.0,,,10847582.0,43252644.0,,,126463980.0,,,,,,152301260.0,5032504.0,22168914.0,,,,,,,76413256.0,,,5523053.5,4425802.0,,34015790.0,222981810.0,,,13883995.0,5945800.5,,,,,24602258.0,4906390.0,,27196664.0,,89476750.0,,,387813380.0,7706909.0,,,,,,,,2420910.2,,2589379.2,8478474.0,4219419.0,17218676.0,290897470.0,123959480.0,,,,,,39597616.0,,,36274184.0,26719748.0,,2105407.0,,,,,,,,,,,,,,22289284.0,,11506602.0,,2831705.8,,,104045370.0,,2662100.0,,,,2526125.0,,,,,,43020530.0,,,,11231666.0,,21879980.0,15090074.0,,,23533616.0,,5256924000.0,,,24204640.0,,,,71197230.0,,7022312.5,1749779.9,,,21279266.0,965719800.0,,,,,,,,2592104.8,,16905988.0,,,,11693415.0,2829452.8,37982784.0,,,,,,,710907.1,896171.7,,,,,7889215.0,,,,157111500.0,7084040.0,1889153200.0,3068549.2,,20384300.0,,,,,20412326.0,,
1891,,,,,,25710916.0,734619.75,,48659844.0,21034364.0,4898260.0,,45725108.0,,,,7426928.0,,,10713610.0,42898572.0,,,158368940.0,,,,,,126536424.0,5836312.0,23201428.0,,,,,,,81308060.0,,,6560742.0,4598851.0,,35427736.0,236653840.0,,,14396552.0,6198659.0,,,,,27729556.0,4747100.5,,26433122.0,,88160270.0,,,394292640.0,7510155.5,,,,,,,,2248258.5,,3247131.0,8503618.0,3877941.5,17989252.0,354602180.0,123269770.0,,,,,,39957016.0,,,38650620.0,27185340.0,,2134349.0,,,,,,,,,,,,,,22235420.0,,11360679.0,,2893652.2,,,116052780.0,,2673944.5,,,,2436250.2,,,,,,47773904.0,,,,10216027.0,,23134862.0,15437385.0,,,22136642.0,,5529553000.0,,,25841906.0,,,,73671900.0,,6902939.5,1792758.5,,,21474886.0,1033204400.0,,,,,,,,2519645.8,,16900892.0,,,,11903084.0,2896394.5,38372264.0,,,,,,,723308.3,925436.3,,,,,7704073.0,,,,164152960.0,7129583.5,1931827700.0,3164073.2,,14861416.0,,,,,22706724.0,,
1892,,,,,,27277176.0,718037.6,,51612920.0,20701124.0,4889688.5,,44968160.0,,,,6280022.5,,,10895169.0,43065950.0,,,118492800.0,,,,,,118666340.0,5928462.0,23704720.0,,,,,,,85117350.0,,,6574220.0,4728153.0,,36130220.0,231856420.0,,,14669044.0,6313117.0,,11659519.0,,,29544738.0,4352947.0,,27719736.0,,86892020.0,,,385161700.0,7421701.5,,,,,,16220309.0,,2185430.2,,2889683.2,8804705.0,4136052.5,18391704.0,385952450.0,122804936.0,,,,,,40892510.0,,,39007676.0,27464292.0,,2155035.5,,,,,,,,,,,,,,22498336.0,,10959851.0,,2938383.5,,,119247496.0,,2690742.0,,,,2483389.8,,,,,,31506700.0,,,,12303070.0,,22146424.0,15518543.0,,,25692810.0,,5481639000.0,,,23370152.0,,,,71079100.0,,6741906.5,1817966.9,,,21549082.0,1033602100.0,,,,,,,,2827528.8,,16920314.0,,,,11983486.0,2999912.2,38983384.0,,,,,,,731182.06,943759.7,,,,,7558026.0,,,,169884600.0,7170857.5,1940512000.0,3225043.0,,15023931.0,67488240.0,,,,24412280.0,,
1893,,,,,,28142516.0,713100.25,,53280490.0,24066838.0,4940182.0,,43974264.0,,,,5324304.5,,,11053141.0,42703624.0,,,160427440.0,,,,,,163760640.0,5583350.0,25365740.0,,,,,,,81633010.0,,,6529490.5,4699945.0,,36915984.0,238180740.0,,,14708249.0,6425939.0,,-4364878.5,,,30332680.0,4277873.0,,28239692.0,,83224536.0,,,350837100.0,7399668.5,,,,,,16257827.0,,2463009.2,,2589364.0,8954139.0,4015763.8,18735608.0,401501020.0,121650740.0,,,,,,40035904.0,,,38993790.0,28020612.0,,2195467.8,,,,,,,,,,,,,,22165980.0,,11067219.0,,3000343.0,,,126004430.0,,2710695.0,,,,2526458.8,,,,,,19390292.0,,,,9259992.0,,23050812.0,15550529.0,,,27327212.0,,5651208700.0,,,23689846.0,,,,72524190.0,,6478501.5,1830827.6,,,21778634.0,1079148400.0,,,,,,,,3110896.2,,16981798.0,,,,12202571.0,3038386.2,38538280.0,,,,,,,750722.75,992091.75,,,,,7424473.5,,,,174983340.0,7373291.5,1996728600.0,3377413.0,,11073405.0,69773880.0,,,,26811834.0,,
1894,,,,,,29433762.0,699994.94,,54005510.0,24568036.0,4932633.0,,47732576.0,,,,4449745.0,,,10991758.0,42988650.0,,,117280080.0,,,,,,166289730.0,6246534.0,27289018.0,,,,,,,83882210.0,,,6830436.5,4784107.0,,37813680.0,247537860.0,,,15356740.0,6477588.0,,11039498.0,,,31666046.0,4454822.0,,28718066.0,,87951240.0,,,399046560.0,7179418.5,,,,,,16315535.0,,2704386.8,,2637111.8,8898866.0,4223235.5,19104316.0,432521340.0,121082024.0,,,,,,40938456.0,,,42796948.0,28194780.0,,2207942.5,,,,,,,,,,,,,,22588612.0,,11433099.0,,3011533.2,,,128086296.0,,2732377.8,,,,2512607.2,,,,,,21849202.0,,,,12550288.0,,23448098.0,15992407.0,,,26822056.0,,5715697700.0,,,26130600.0,,,,72924740.0,,6673426.5,1845190.4,,,21092330.0,1074044400.0,,,,,,,,2352121.8,,16895784.0,,,,12356412.0,3045846.5,39249024.0,,,,,,,754318.44,999435.6,,,,,7229438.0,,,,179469700.0,7637027.5,1972571000.0,3403299.8,,12533637.0,66120144.0,,,,28147032.0,,
1895,,,,,,30198310.0,699712.9,,57178292.0,26904128.0,4990550.0,,47211628.0,,,,3642345.8,,,10982122.0,43060736.0,,,134883230.0,,,,,,192522670.0,6841091.0,23383848.0,,,,,,,88225980.0,,,7214447.5,4746642.0,,39052108.0,256459920.0,,,15530634.0,6570385.5,,7512514.0,,,32092390.0,4298787.5,,29509124.0,,87547944.0,,,401386140.0,7353026.5,,,,,,16337740.0,,2329138.5,,3761029.8,9025054.0,3859860.0,19253294.0,428614880.0,123006750.0,,,,,,41404920.0,,,43787770.0,28720788.0,,2247805.5,,,,,,,,,,,,,,22387356.0,,11326941.0,,3071897.8,,,132360600.0,,2741904.2,,,,2483331.8,,,,,,12183863.0,,,,13051536.0,,22890694.0,16198507.0,,,27767918.0,,5804726300.0,,,23598124.0,,,,75322130.0,,6523129.0,1851565.6,,,20734648.0,1056738600.0,,,,,,,,2704537.0,,16817118.0,,,,12612640.0,3121215.0,39441310.0,,,,,,,773871.9,1048182.8,,,,,7112080.5,,,,183810780.0,7702442.0,2006778900.0,3555966.2,,9970833.0,73914350.0,,,,29694448.0,,
1896,,,,,,30739162.0,690226.0,,53417440.0,27843360.0,4987566.0,,49732644.0,,,,2939297.5,,,11095000.0,43170270.0,,,136271280.0,,,,,,136509500.0,7225371.0,24780228.0,,,,,,,88772890.0,,,7019523.5,4557614.0,,39826510.0,275182560.0,,,16435751.0,6556694.0,,1091362.0,,,33208116.0,4183685.5,,28488222.0,,89439704.0,,,409397440.0,7355974.0,,,,,,16444948.0,,2150019.0,,3866799.5,9183438.0,4151964.2,19776880.0,417370180.0,122669310.0,,,,,,41798910.0,,,49906428.0,28889514.0,,2259430.8,,,,,,,,,,,,,,22548528.0,,11300385.0,,3090846.5,,,131188024.0,,2757724.8,,,,2498985.8,,,,,,25566770.0,,,,13578054.0,,24008908.0,16275671.0,,,27400710.0,,5789286000.0,,,21680080.0,,,,78158760.0,,6501658.0,1877177.1,,,20839806.0,998638100.0,,,,,,,,2314949.0,,16996048.0,,,,12841984.0,3162656.0,39953980.0,,,,,,,777485.5,1055674.2,,,,,7073169.0,,,,186724240.0,7802225.5,2027918300.0,3581510.0,,8626717.0,68959380.0,,,,31111464.0,,
1897,,,,,,30967132.0,695538.56,,63142356.0,29795648.0,5073475.0,,51154496.0,,,,2303813.2,,,11142990.0,43172550.0,,,139705230.0,,,,,,161497060.0,7445981.0,26354680.0,,,,,,,86458660.0,,,6894496.0,4519172.0,,41674896.0,292657600.0,,,16836848.0,6592455.5,,11218073.0,,,33773730.0,4095017.2,,29515682.0,,92929010.0,,,419925800.0,7057346.0,,,,,,16479645.0,,2152885.0,,3100685.5,9339596.0,3722815.0,19848328.0,439929150.0,123317890.0,,,,,,41852516.0,,,53380010.0,29461318.0,,2305360.5,,,,,,,,,,,,,,22636524.0,,11279512.0,,3155829.2,,,134126990.0,,2765558.2,,,,2525165.2,,,,,,37705052.0,,,,11825975.0,,24688800.0,16625656.0,,,29512898.0,,6021850000.0,,,20650492.0,,,,80035830.0,,6531849.5,1907075.4,,,20970500.0,1072353400.0,,,,,,,,2014530.1,,16783888.0,,,,13400627.0,3237674.5,40572500.0,,,,,,,801157.3,1114790.4,,,,,6789868.5,,,,190920700.0,7694011.0,2054867600.0,3765350.2,,7148944.5,71455290.0,,,,31988076.0,,
1898,,,,,,31617444.0,700419.3,,58818436.0,31341124.0,5154561.0,,51800130.0,,,,1728711.8,,,11104500.0,43554668.0,,,126545176.0,,,,,,126806570.0,7902588.5,26495936.0,,,,,,,86644010.0,,,7434227.0,4623523.0,,42422650.0,304691780.0,,,16913134.0,6651835.5,,12032943.0,,,33935710.0,4139995.2,,30952114.0,,95478090.0,,,420346500.0,7430088.0,,,,,,16627928.0,,2640900.2,,4029923.2,9304679.0,4373266.5,20701966.0,440501440.0,124218904.0,,,,,,42551650.0,,,56169304.0,29974944.0,,2346944.0,,,,,,,,,,,,,,22612440.0,,11322167.0,,3226400.8,,,135142450.0,,2786272.0,,,,2552549.8,,,,,,11761037.0,,,,9571330.0,,24261468.0,16635037.0,,,29354318.0,,6062896600.0,,,21878524.0,,,,84146616.0,,6745680.5,1897182.6,,,20995452.0,1081173500.0,,,,,,,,3006801.2,,16820208.0,,,,13623182.0,3279310.2,41218132.0,,,,,,,822383.94,1167893.0,,,,,6940752.0,,,,194875330.0,8066149.0,2122760400.0,3930623.2,,7096284.0,70253940.0,,,,33607456.0,,
1899,,,,,,32278038.0,712760.06,,60393300.0,31564334.0,5274915.0,,53190508.0,,,,1157714.1,,,10999420.0,43921108.0,,,140765060.0,,,,,,131100450.0,8182298.0,27128208.0,,,,,,,87948984.0,,,7366404.5,4727352.0,,43376696.0,323013200.0,,,17622374.0,6654277.5,,19704212.0,,,35455830.0,4207435.0,,31135610.0,,99126960.0,,,447456480.0,7141357.5,,,,,,16449638.0,,2608011.2,,3058415.8,9167632.0,3824367.2,20397560.0,450699900.0,124392750.0,,,,,,42545670.0,,,60088390.0,30619090.0,,2404871.2,,,,,,,,,,,,,,22868118.0,,11466181.0,,3322341.8,,,139534290.0,,2797951.2,,,,2481685.8,,,,,,27599336.0,,,,11907425.0,,24122420.0,17394364.0,,,29502162.0,,6310746000.0,,,24996472.0,,,,86357400.0,,6745717.0,1912021.6,,,20836142.0,1081580900.0,,,,,,,,2262210.8,,16911748.0,,,,13938374.0,3224215.2,42917936.0,,,,,,,853248.94,1246039.9,,,,,6964677.5,,,,199387570.0,8125375.5,2237756400.0,4172481.5,,6806609.0,68751850.0,,,,33441290.0,,
1900,,,,,,63634436.0,671724.8,,62893070.0,34797450.0,5421389.5,,57198890.0,,,,4996157.0,,,11131305.0,44928320.0,,,169644370.0,,,,,,241453310.0,9308832.0,27921760.0,,,,,,,103252750.0,,,7522601.5,10251921.0,,43676550.0,356391260.0,,,18556072.0,7025208.5,,10416902.0,,,35079100.0,4186692.5,,30768806.0,,108296490.0,,,456808540.0,7112787.0,,,,,,15165882.0,,2996058.2,,3542565.2,9679680.0,4884221.5,21478148.0,397787840.0,121602720.0,,,,,,42567910.0,,,57506628.0,31823256.0,,2473001.0,,,,,,,,,,,,,,22898646.0,,11597345.0,,3513740.8,,,123986664.0,,2856887.0,,,,2515270.0,,,,,,29719768.0,,,,9996974.0,,25996812.0,16692414.0,,,26528496.0,,6467588000.0,,,22441304.0,,,,87939920.0,,7610018.0,7577155.5,,,22689502.0,1204630500.0,,,,,,,,3201093.2,,17010580.0,,,,13870674.0,3407704.0,43013124.0,,,,,,,886065.75,1336988.5,,,,,7150955.5,,,,216929820.0,8689032.0,2182681000.0,4451691.5,,3944785.2,72966260.0,,,,32485610.0,,
1901,,,,,,83808500.0,650286.94,,62801070.0,35482140.0,5457709.0,,54019230.0,,,,6473262.5,,,11122617.0,45342476.0,,,197499580.0,,,,,,249150900.0,8673934.0,29594158.0,,,,,,,109075130.0,,,7502334.0,12457191.0,,45296840.0,356704800.0,,,18425268.0,7101949.0,,8459168.0,,,35385228.0,4298227.0,,31748268.0,,102660510.0,,,446331870.0,7044988.0,,,,,,14582501.0,,3290950.2,,4000757.5,9695772.0,4567008.5,21218224.0,433292380.0,119980000.0,,,,,,41980390.0,,,64588990.0,32274872.0,,2497602.5,,,,,,,,,,,,,,22895844.0,,11822099.0,,3580823.2,,,117034680.0,,2884781.2,,,,2505537.5,,,,,,28094416.0,,,,10572453.0,,25175600.0,16292159.0,,,25981204.0,,6556726300.0,,,19648750.0,,,,91135840.0,,7755552.0,10250553.0,,,23688530.0,1223773600.0,,,,,,,,5115980.5,,16810900.0,,,,14295630.0,3405141.0,42977910.0,,,,,,,895840.06,1361956.0,,,,,6911220.0,,,,225615980.0,8185539.5,2213640700.0,4528494.0,,2828626.0,72035010.0,,,,35298496.0,,
1902,,,,,,96004010.0,625292.25,,57455476.0,32970504.0,5425187.5,,55582550.0,,,,7392083.5,,,10976537.0,45017720.0,,,201411710.0,,,,,,246108320.0,8895789.0,28968190.0,,,,,,,110331830.0,,,7412951.5,13615808.0,,45895950.0,351081340.0,,,18798372.0,7168364.0,,24684564.0,,,35882760.0,3976295.0,,32679032.0,,95325300.0,,,461156100.0,6704323.5,,,,,,14124830.0,,4175802.8,,2983218.8,9627177.0,4693148.0,20262030.0,420390820.0,120046800.0,,,,,,45627650.0,,,65121410.0,32287864.0,,2493794.5,,,,,,,,,,,,,,22895598.0,,11775543.0,,3589657.8,,,115577040.0,,2898036.5,,,,2490596.0,,,,,,42311140.0,,,,13122924.0,,24483948.0,16480929.0,,,25151088.0,,6702020000.0,,,20040004.0,,,,89374340.0,,8117775.5,11861834.0,,,24203908.0,1315991000.0,,,,,,,,5687189.0,,16848652.0,,,,14356112.0,3442503.0,43344388.0,,,,,,,889489.7,1344222.5,,,,,6851167.0,,,,230550690.0,8215715.5,2255126300.0,4474844.0,,3951093.8,73465176.0,,,,38103810.0,,
