Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
2000,0.003583846,0.12753719,0.009536249,0.0017934798,0.36413205,0.63626176,0.013627413,0.0008969778,1.7966748,0.2091456,0.10429894,0.015337702,0.42077836,0.116771474,0.052670203,0.10492047,0.117530674,0.06232033,0.006440115,0.023146994,0.18893677,0.016380847,0.36761987,7.120527,0.004235837,0.020663079,0.03985838,0.01742268,0.027392073,2.5559983,0.14398697,0.25855538,13.825713,0.12839869,0.122594625,0.6000492,0.11076358,0.00016650344,0.18242438,0.0011417378,0.0015968869,0.025903378,0.1913656,0.018387599,0.40105137,2.8589756,0.0015226739,0.00019576047,0.17480226,0.08166297,0.29371098,0.10222559,0.47532642,0.0064638457,0.9084391,0.027235009,0.07875662,0.22107537,0.0023778367,1.257544,0.000582762,0.06921262,1.8496363,-0.0077301385,0.099467486,0.062306304,0.0037011332,0.01710906,0.017796231,0.31641337,0.0011115293,0.2374605,0.01869096,0.01573812,0.021984646,0.012673646,0.16297428,3.0288749,3.824769,0.1572337,1.208361,0.23905605,0.010143303,0.19330885,1.4116547,0.060661286,0.04938572,4.1246014,0.20536998,0.16596945,0.019395221,0.18208566,0.00011893102,0.00030030083,1.3509912,0.17825738,0.15189558,0.046944242,0.06624677,0.17161627,0.00058621104,0.00067560765,0.068537414,0.0070932847,-0.023381041,0.028892132,-0.012084116,0.09995097,0.0044024773,0.41352075,0.0014628515,1.6897364,0.00032111377,0.04863776,0.107663736,0.007972214,0.38312703,-0.00115521,0.08903958,0.17294239,0.007148587,0.010497328,0.06596323,0.6593545,0.013223822,0.03132824,0.9447117,0.2835535,2.3786204e-05,0.57141423,0.14288579,0.068194136,0.00027354134,0.15998697,0.07782232,100.0,0.4210967,0.0920007,0.405758,0.2984586,0.00067790685,0.13960442,0.96975464,0.18530373,0.20060912,0.19207866,0.005743893,0.130926,0.30038834,4.7802534,0.03543946,1.0095228,0.050404064,0.016665336,0.12191009,0.006780853,0.13114001,0.027014768,0.050206143,0.10474059,0.086255774,0.0005608787,0.0154436445,0.13319527,0.048095256,0.16695817,0.0067268577,0.0010228069,0.17712827,0.03471091,0.026338888,0.8290903,0.0041000103,0.15766823,0.009117198,0.00014521478,0.07599156,0.060572416,0.7773625,2.3786204e-05,0.2130323,0.07095992,0.97154444,0.015084112,19.964523,0.4000836,0.00023167764,0.5157148,1.0423633,0.010808213,-0.00032277883,0.04959573,1.4154922,0.15184696,0.17262876
2001,0.0060373517,0.1743371,0.010097557,0.0017998026,0.3335917,0.6067472,0.017197989,0.00096206705,1.5299754,0.22336546,0.09986573,0.015362051,0.4205612,0.123844765,0.05408889,0.119303614,0.12111018,0.06458319,0.006131089,0.020026205,0.17899229,0.019608326,0.35997742,6.8749523,0.004144702,0.020363573,0.0336333,0.0220655,0.025234634,2.6951125,0.14969997,0.25007698,13.852855,0.11393606,0.11012992,0.48170298,0.08329499,0.0001683407,0.088874035,0.001021828,0.0017216444,0.029792003,0.12648897,0.017277807,0.3660314,2.9398165,0.0015165092,0.00010533319,0.17563812,0.07996525,0.3033384,0.08049277,0.43078768,0.0034710134,0.93414986,0.021672858,0.022825262,0.2447223,0.0026473983,1.2751719,0.00054109516,0.06998349,1.89692,-0.008944854,0.099554285,0.05417865,0.0035472994,0.008089733,0.017775673,0.32600546,0.00066013605,0.22340448,0.0096182665,0.03777933,0.024075633,0.010441618,0.16783519,2.967084,3.7506137,0.1702087,1.2964973,0.32232252,0.010004805,0.20850205,1.4089304,0.050010093,0.052146047,4.0806966,0.15293789,0.15026885,0.016395107,0.17962195,0.00012024336,0.00024421426,1.4181846,0.19385187,0.15000595,0.05233058,0.061585337,0.17292742,0.0005781301,0.0006672214,0.0675519,0.0056986935,-0.01149075,0.030687734,-0.006102593,0.115491636,0.0059835226,0.3190669,0.0015150664,1.6908201,0.0003366814,0.06462119,0.17600393,0.008816092,0.34067914,-0.001294054,0.07617755,0.26072845,0.006569857,0.009895547,0.053586826,0.8016713,0.015027174,0.026870573,0.82427526,0.25620058,2.4048672e-05,0.5983098,0.14873472,0.068284385,0.0002645354,0.17949466,0.07371026,100.0,0.40581042,0.07781161,0.38888705,0.2845602,0.00070943584,0.12551354,0.9208374,0.19623981,0.20573631,0.19802625,0.004294732,0.15039709,0.3250614,4.7322016,0.029303914,1.0687829,0.06666053,0.006826398,0.12719253,0.008338035,0.22318684,0.02562078,0.056857668,0.1198935,0.08144573,0.00019539546,0.012344997,0.14041466,0.05356484,0.17309514,0.006480155,0.0011302877,0.16170365,0.02680296,0.022427397,0.8644847,0.0046056407,0.12798145,0.0081893625,0.00014886128,0.084722266,0.065184586,0.7673111,3.607301e-05,0.20134097,0.083598115,1.0130734,0.015574611,19.537277,0.41384313,0.00029796304,0.45681044,0.7060035,0.010768514,-0.00030036786,0.06415916,1.3976618,0.19878368,0.17248106
2002,0.019471677,0.19538125,0.011113924,0.0017611241,0.26987857,0.968033,0.016742243,0.0010693915,1.3561441,0.22243637,0.097491026,0.011348196,0.41156736,0.12371199,0.05076581,0.11671493,0.11312869,0.06404028,0.0062162606,0.03296234,0.17349266,0.020238403,0.38947448,7.139757,0.0041381815,0.018008254,0.041666444,0.013055653,0.019897962,2.4780416,0.13936614,0.23175834,14.292924,0.14745319,0.07884817,0.42114514,0.058891725,0.00014000325,0.2657419,0.00096753903,0.0015461025,0.036009308,0.09517189,0.02390435,0.3509944,2.8153794,0.0015716531,4.3400996e-05,0.16847692,0.059416525,0.30994943,0.068501286,0.41808045,0.009059564,1.0070482,0.03866902,0.39975247,0.25063893,0.0014772676,1.2184869,0.00047834442,0.052127883,1.7901548,0.028153542,0.08881253,0.05297536,0.0033495778,0.0059609883,0.008791419,0.31398752,0.00044929376,0.23919389,0.01951062,0.06363043,0.029560668,0.009492997,0.16507354,3.68316,3.559804,0.16057202,1.2826208,0.29999885,0.010096851,0.18964697,1.3677766,0.05006991,0.05246237,4.0347786,0.24966662,0.14134313,0.019679012,0.16684923,0.00011666937,0.00032935766,1.4424647,0.19105443,0.15184516,0.05150015,0.061560962,0.16775113,0.0005205787,0.00066149875,0.072587915,0.005575046,-0.02298874,0.03216863,-0.0065932684,0.20906423,0.005958108,0.2678462,0.0018906272,1.6168699,0.0003500081,0.042225912,0.31163728,0.008668639,0.33027744,-0.00037911852,0.050020646,0.2288129,0.00546456,0.009306015,0.06678457,0.779983,0.013786937,0.033630084,0.6524066,0.22086307,2.3333874e-05,0.57868737,0.14105514,0.066115476,0.00024500568,0.1497898,0.085576735,100.0,0.41424376,0.06155777,0.33509836,0.3651361,0.00067668234,0.09327126,0.8385347,0.183555,0.20296441,0.17122218,0.0026349777,0.14356877,0.32520178,4.5072107,0.022245154,1.1123252,0.27764753,-0.0028364526,0.12876004,0.009918996,0.31234908,0.021939179,0.06422357,0.12836288,0.036025133,0.00017663743,0.017679207,0.13423295,0.0524296,0.16777667,0.005922837,0.0011083591,0.13043602,0.042471755,0.0190201,0.8676859,0.0032745355,0.1056075,0.0075274417,0.00020767147,0.08905839,0.067320034,0.6877265,3.5000812e-05,0.24362832,0.097573884,0.94822097,0.013131012,18.942469,0.41910607,0.00030229034,0.54882944,0.62797374,0.010930987,-0.00033717445,0.05056778,1.282317,0.26725614,0.15890345
2003,0.017557204,0.1589129,0.013430028,0.0016431184,0.31562868,1.1204692,0.016652701,0.0010671095,1.7518061,0.22663839,0.094863266,0.010493461,0.3893377,0.086221255,0.04953016,0.11418246,0.12036584,0.062161516,0.005863782,0.028311742,0.1666034,0.014365696,0.78186727,9.334319,0.0038595954,0.019642187,0.032011867,0.015420102,0.018364534,2.3553085,0.13350385,0.24949376,15.387433,0.2615338,0.08207328,0.49598575,0.0695425,0.0001520099,0.57468164,0.0009727548,0.0016331292,0.029344924,0.078982435,0.022024458,0.3359098,2.6146872,0.001520099,7.470201e-05,0.17283055,0.061238084,0.3040886,0.26217455,0.45247662,0.006299577,0.9540449,0.029269582,0.5924584,0.2581269,0.0017396448,1.1551462,0.0004777454,0.050484292,1.7071939,-0.023633277,0.076245695,0.054727256,0.003445087,0.008617767,0.007698274,0.29792333,0.00041943873,0.14757182,0.06049223,0.042643163,0.029492175,0.0074976035,0.16296278,2.7314985,3.483336,0.14102143,1.241542,0.28944123,0.009374927,0.18340367,1.3417116,0.04154317,0.054272022,3.775481,0.3283727,0.13220024,0.019516006,0.16652197,0.00011943635,0.00031954653,1.3714445,0.18475947,0.15533471,0.054164812,0.066226,0.16222836,0.00045320665,0.00064231665,0.07191781,0.0064112344,-0.006722556,0.031351577,0.009658116,0.10828034,0.006253559,0.22001842,0.0014983832,1.5656348,0.00031487766,0.03560658,0.10821813,0.008620456,0.34518138,0.0020085878,0.043187045,0.2070063,0.0050598667,0.009161311,0.052661248,0.78568506,0.0125063965,0.029559694,0.6261828,0.20482934,1.085785e-05,0.5572782,0.13603866,0.069873266,0.0001954413,0.15478887,0.101883344,100.0,0.34209383,0.056551255,0.52895397,0.44496688,0.0006297553,0.11512436,0.860286,0.17994507,0.17011349,0.17187876,0.0028095774,0.13786115,0.27129972,4.488123,0.01735678,1.0431435,0.17866878,0.009069942,0.117689,0.009646223,0.28098324,0.023787884,0.06733181,0.13359295,0.11159191,0.00062541215,0.015940478,0.11511034,0.04905137,0.16231753,0.0052279467,0.0010097801,0.18241288,0.056287136,0.011488774,0.8389687,0.0036058945,0.1261235,0.007281385,0.00024853618,0.093080305,0.063195266,0.8187594,3.257355e-05,0.3293979,0.08830339,0.92046565,0.012751832,17.983597,0.38149318,0.00031390044,0.52565974,0.6714853,0.029593615,-0.00038176205,0.06356443,1.3183548,0.2110611,0.17024206
2004,0.009848892,0.137405,0.009741761,0.0016867548,0.32839692,1.304141,0.02084812,0.001122996,1.6647837,0.22368424,0.10100318,0.0058722617,0.39036745,0.08711175,0.052379146,0.11998672,0.10402001,0.06229689,0.005763536,0.028516715,0.17854151,0.011357094,0.51020944,7.5241923,0.003964231,0.018677332,0.030044312,0.012476214,0.016733095,2.3847744,0.13288069,0.24349502,16.393448,0.22620697,0.09005601,0.41086146,0.059984226,0.00016147374,0.2481209,0.0007723827,0.0014956774,0.02001704,0.107242346,0.024644867,0.3359755,2.5395517,0.0014585385,0.00014952468,0.17154105,0.050733488,0.28739986,0.11409165,0.45671317,0.007658449,0.9823592,0.050255537,0.5058445,0.24752751,0.0023470747,1.142837,0.00041983172,0.04850301,1.704415,-0.018000705,0.060780145,0.0388058,0.0035863318,0.006191226,0.022027064,0.29904258,8.0306265e-05,0.10293524,0.040694717,0.03066915,0.0340054,0.04669435,0.1561285,3.144781,3.5382562,0.14345317,1.3289144,0.34316003,0.009642471,0.1707849,1.340142,0.04106544,0.055779092,3.7175848,0.37892476,0.11864231,0.017139861,0.16975604,0.00011841408,0.000103343205,1.3808388,0.19285919,0.17396818,0.05017753,0.061914697,0.16531351,0.00054858014,0.0006370323,0.18019164,0.0073305843,0.034754716,0.034945335,0.02902849,0.10993339,0.00604248,0.20028731,0.0019611523,1.519176,0.0003444773,0.032236777,0.17653999,0.008168426,0.37925366,0.0024220773,0.042629708,0.25304827,0.005279007,0.011169246,0.07083284,0.7664252,0.013129969,0.021902261,0.5441568,0.15702453,1.0764916e-05,0.5581007,0.13608237,0.06541146,0.00019376849,0.145359,0.085168205,100.0,0.36075687,0.05056734,0.40225074,0.30969197,0.00063513004,0.076716155,0.82487863,0.19943321,0.15977545,0.16505443,0.0054432796,0.13903019,0.288793,4.594594,0.014956281,1.2003728,0.21549524,0.02990328,0.12093593,0.015255178,0.22432847,0.015366879,0.062141657,0.15108508,0.083171606,0.00012315063,0.00985037,0.119472906,0.04915865,0.17161855,0.005168559,0.0010872565,0.15360267,0.048536036,0.01849954,0.88334614,0.005451937,0.14905435,0.0074283676,0.00023456752,0.09313922,0.06315517,0.7680834,3.229475e-05,0.38891858,0.06080826,0.9088305,0.015240141,17.940456,0.3734459,0.00037978624,0.4609641,0.7215709,0.015146775,-0.00049066485,0.0668374,1.4322716,0.19980955,0.15756273
2005,0.008058112,0.14172968,0.019109821,0.0017051405,0.33146927,1.3431829,0.030172102,0.0011993749,1.3276895,0.22392166,0.1047499,0.0054260166,0.37122837,0.051327206,0.061074935,0.12035001,0.10541941,0.07096456,0.00527194,0.030044287,0.1830271,0.010267583,0.3698478,6.606386,0.004077562,0.017859936,0.025048196,0.011425652,0.015074108,2.3284452,0.13231447,0.25380406,17.990711,0.24776226,0.07493859,0.41183364,0.057551496,0.0001805168,0.16648175,0.00064571924,0.001443922,0.02252616,0.08385405,0.02092685,0.32299712,2.4725535,0.0014773707,0.0001735085,0.15453556,0.05182532,0.3364477,0.09583841,0.49418414,0.013522164,1.0009291,0.039906755,0.49124673,0.2139645,0.0017743742,1.1348996,0.00033979633,0.045737747,1.7795215,-0.017535092,0.063882925,0.03760324,0.00272145,0.004945948,0.01970615,0.30280676,0.00012933496,0.11116078,0.009956882,0.027793838,0.034890372,0.048172783,0.15270044,2.8975608,3.5884733,0.14857513,1.3950692,0.35262018,0.009323634,0.16194825,1.3048902,0.037516292,0.060623243,3.6964307,0.43022197,0.1304536,0.016017329,0.11275344,0.00013804226,0.000104275015,1.3844945,0.21573234,0.18223888,0.04657467,0.06413919,0.16050413,0.000470087,0.00062422897,0.09380153,0.00985112,0.01331893,0.035230618,0.041259225,0.1104722,0.0073185125,0.16381086,0.0017414562,1.5502225,0.00032917768,0.030286472,0.10756762,0.0074847224,0.46229577,-0.005199008,0.04290345,0.201903,0.005109226,0.010068802,0.07101913,0.7381503,0.0139823,0.028065614,0.50259,0.11117448,1.0618635e-05,0.5436255,0.13288115,0.066303045,0.0001805168,0.13725613,0.09143625,100.0,0.38568315,0.04351801,0.36628282,0.4582085,0.0006371181,0.11364238,0.8350873,0.19758308,0.17149547,0.16065995,0.0070210416,0.13783938,0.26047552,4.42828,0.012952759,1.1950879,0.15328549,0.0018947221,0.11516048,0.015714305,0.2722613,0.014380038,0.054633725,0.05666274,0.110691145,-6.99768e-05,0.009048755,0.1209719,0.048794884,0.16418827,0.004482975,0.0011043381,0.14942934,0.032368444,0.031080281,0.89719784,0.005849051,0.14183436,0.0060587674,0.00037536875,0.10806666,0.0688238,0.7407945,3.1855907e-05,0.43492883,0.057239093,0.90803784,0.019069748,17.904348,0.34548178,0.00038057187,0.44407564,0.5982594,0.007596572,-0.0004623354,0.074444674,1.294968,0.2656447,0.17300415
2006,0.008698543,0.16066843,0.011903183,0.0015382251,0.33833548,1.3056403,0.0208112,0.0012622065,1.1614567,0.21036576,0.101849675,0.006237571,0.3503261,0.046195794,0.087074466,0.12832955,0.10354235,0.06683969,0.00492391,0.03159848,0.17702942,0.011692223,0.29675466,5.8162565,0.0040588146,0.02184975,0.020553641,0.0119239185,0.012913265,2.1290405,0.12594081,0.23900153,18.976608,0.22404397,0.08593203,0.39863756,0.046455164,0.00018340102,0.2698218,0.0006224427,0.0015254889,0.021203456,0.067913264,0.021058083,0.3201303,2.4292917,0.001417588,0.00031086474,0.16486208,0.054996043,0.30626538,0.09821358,0.5035528,0.007707036,0.9277109,0.036689915,0.4827113,0.23025167,-0.0007330949,1.0651604,0.00031585732,0.04770577,1.6410325,-0.013697817,0.06143319,0.04147594,0.003984693,0.0034020888,0.023135114,0.28472725,0.000214783,0.15410389,0.0288177,0.035425834,0.033483572,0.027902197,0.14659315,4.4077034,3.7006056,0.13921589,1.3295414,0.3013143,0.0091973785,0.1721056,1.2306709,0.05553066,0.055451002,3.5053418,0.4807121,0.1281523,0.014882448,0.08611595,0.00013245629,0.0001645515,1.3433923,0.21152727,0.15618475,0.040239006,0.059688948,0.14793609,0.00075887266,0.00060297037,0.08590929,0.015339458,0.006680169,0.03368488,0.020249251,0.11215693,0.007314721,0.1434722,0.002068356,1.5306028,0.0003362352,0.024322541,0.08520883,0.0072023068,0.51942414,-0.0025862595,0.04079737,0.2106022,0.005372898,0.010244271,0.05386128,0.7439018,0.012624613,0.10037418,0.3824744,0.097071886,1.0188945e-05,0.5043001,0.12921877,0.057159405,0.00012226735,0.15509868,0.111725114,100.0,0.3874913,0.053905986,0.32580075,0.44458044,0.00063171465,0.18017024,0.8034908,0.19533738,0.14705172,0.15797973,0.0054664714,0.1658609,0.23832059,4.6368,0.012124006,1.2391806,0.16914488,0.0029773542,0.113224,0.011692733,0.13149546,0.020355007,0.04922911,0.08544586,0.08821511,0.00014468303,0.0073566004,0.11785273,0.047327235,0.15177085,0.0043728915,0.0010698393,0.1597719,0.022859493,0.02319296,0.862879,0.006000716,0.14119081,0.0056367065,0.00037087765,0.11637826,0.06818046,0.6973511,3.0566836e-05,0.5207319,0.054144334,0.9212804,0.036572482,16.72147,0.3398201,0.00037148895,0.4684062,0.5256988,0.004760479,-0.00044923057,0.07273495,1.3380435,0.21825914,0.12745374
2007,0.009866718,0.2453297,0.017480034,0.0015065011,0.3687089,0.9182985,0.020392058,0.0013431236,1.3214593,0.20331512,0.08884759,0.0066868165,0.3394083,0.10742423,0.07078101,0.1331938,0.115828365,0.073697574,0.0050200815,0.03546505,0.1781864,0.010877942,0.26535904,5.276917,0.00406171,0.025218949,0.0234553,0.026676375,0.013373531,2.1298761,0.119752474,0.26877952,20.190742,0.1499177,0.09764641,0.40227374,0.06259729,0.00018254473,0.22528939,0.00042046135,0.0019095191,0.02684798,0.057666007,0.020824078,0.32244945,2.3091295,0.0015194821,0.00024237884,0.15817803,0.053385466,0.31469545,0.13225785,0.5257887,0.0053716344,0.9502561,0.043267716,0.34494135,0.22850175,0.0020635668,1.0243051,0.00036508945,0.049945153,1.5993161,-0.012965154,0.07087903,0.04480094,0.014575893,0.0046843006,0.020017823,0.28885037,0.00023244029,0.12646069,0.013900477,0.03518775,0.055884186,0.02231868,0.1445923,2.7451444,4.108158,0.20557442,1.3620659,0.13367417,0.010133885,0.172562,1.2828213,0.05587422,0.059469245,3.5716596,0.49529222,0.1325432,0.017620226,0.08234506,0.00013183786,0.00021763389,1.3890904,0.21360114,0.17957853,0.036660876,0.05976719,0.12138393,0.00065888505,0.00051479496,0.17488271,0.019193461,0.011048892,0.03181645,0.016654706,0.12137582,0.007146379,0.13482401,0.0021618367,1.4537821,0.00034480673,0.0248774,0.09967074,0.0073767854,0.52720094,-0.0014743524,0.054008503,0.21868023,0.0069380673,0.0101791,0.06183608,0.7993828,0.012723572,0.058101587,0.27733898,0.072932795,1.0141374e-05,0.5006859,0.1340353,0.05530885,0.00012169649,0.14136146,0.12488497,100.0,0.39094108,0.048691604,0.32305077,0.5015027,0.00069975475,0.1458735,0.8388506,0.17398173,0.16289136,0.1558311,0.0056747072,0.1644484,0.2591271,4.6448374,0.010889646,1.1702734,0.14491875,0.121084765,0.1141737,0.012790302,0.11121223,0.018472767,0.066723846,0.0896773,0.095463015,2.5353436e-06,0.008419292,0.11661155,0.06754518,0.15122376,0.0043854346,0.0011155511,0.18560727,0.017361565,0.025645614,0.94952184,0.008003751,0.13578153,0.008571296,0.00031630945,0.12382708,0.07727959,0.7646037,3.0424122e-05,0.5001116,0.05838223,0.93615437,0.07782344,16.805916,0.334472,0.00089528057,0.47634745,0.5989821,0.0007811901,-0.00056994526,0.06429274,1.4040657,0.2709978,0.15805767
2008,0.01322544,0.36563763,0.016872237,0.0014681973,0.41494334,0.7462602,0.020090485,0.0013446577,1.8104364,0.19759946,0.095523305,0.007178581,0.32955688,0.09388189,0.0693964,0.14047907,0.111683734,0.079894304,0.0049892734,0.040091258,0.18451126,0.010686569,0.28286994,4.7600374,0.0047056912,0.028121687,0.029965539,0.026633088,0.033568654,1.9299018,0.12028879,0.26908153,21.147072,0.10974739,0.16030464,1.2220057,0.06324299,0.00017846806,0.17186621,0.00040938592,0.0015368084,0.03596996,0.055876873,0.022300687,0.30087465,2.285091,0.0015888616,0.000235677,0.14284217,0.059579004,0.31138918,0.106403746,0.5460296,0.006988354,0.84361553,0.04027261,0.36426252,0.19887029,0.00014327007,0.97682315,0.0002974468,0.048245944,1.5050304,-0.014022035,0.058429867,0.03783999,0.014036215,0.0032212494,0.019730574,0.27234223,0.0007993387,0.09994029,0.023824694,0.03770258,0.04062217,0.038221646,0.13894987,2.816342,4.43539,0.16268069,1.3734629,0.2052178,0.010916685,0.18372685,1.1743076,0.057060212,0.061568066,3.307563,0.50618845,0.15074116,0.01951099,0.08185878,0.0001288936,0.0003110302,1.3888706,0.2281053,0.18571852,0.045625355,0.058234114,0.13403222,0.0006523008,0.000556196,0.12002611,0.016731482,0.019557107,0.030489527,0.016453184,0.127572,0.007308549,0.12610778,0.0022804253,1.3933321,0.00034702127,0.022012055,0.09648818,0.007201121,0.4732932,-0.0008985872,0.06264925,0.20220283,0.007592179,0.010107341,0.05576861,0.84054905,0.016610818,0.039110456,0.5144024,0.044463705,1.9829786e-05,0.49503797,0.12901871,0.056045115,0.000118978714,0.15575036,0.1281339,100.0,0.3828515,0.056062568,0.27902237,0.43177092,0.000555234,0.13173808,0.79577243,0.18929513,0.14577314,0.16267577,0.0051643704,0.16687776,0.25560004,4.6356764,0.011345367,1.2657923,0.1837171,0.06642908,0.10921329,0.014478618,0.10708044,0.01623556,0.05819685,0.064308375,0.08111281,3.76766e-06,0.017916655,0.115911365,0.0569365,0.14153542,0.004116366,0.0011203829,0.18219218,0.03289085,0.022421394,0.8801413,0.008744226,0.16191651,0.0072541335,0.00048454083,0.11816373,0.07580644,0.73781997,2.9744679e-05,0.40160972,0.055214435,0.8813245,0.10546765,15.980508,0.3388373,0.0007657272,0.4613795,0.5942518,-0.0003789472,-0.00059172086,0.061883666,1.4263769,0.36393625,0.100479536
2009,0.018752085,0.41441357,0.014533843,0.0014043578,0.45566815,1.3662183,0.016203865,0.0013740037,1.3933926,0.17988706,0.085324906,0.0069360016,0.29735425,0.07017997,0.06971676,0.14894302,0.097015515,0.07632057,0.0061896853,0.045120012,0.17579184,0.016582191,0.26490453,4.128644,0.004507852,0.02554048,0.028101578,0.01781786,0.017325126,1.7756608,0.11742986,0.25546798,22.305405,0.09019274,0.21831441,2.0182664,0.073257506,0.00017913998,0.20770952,0.00045402037,0.00157683,0.03496097,0.0524843,0.018884767,0.28056523,2.1037316,0.0014615834,-5.4836742e-05,0.13614751,0.056526665,0.33263075,0.105220586,0.56820285,0.0050227847,0.743253,0.034480177,0.399015,0.18864703,-1.4331274e-05,0.9314054,0.00039808886,0.040614124,1.3628598,-0.012809897,0.06323562,0.04171802,0.010142209,0.0073683267,0.016012471,0.25870395,0.00051164365,0.09251057,0.023549244,0.060669493,0.0408786,0.07275767,0.10888454,3.7071104,4.6034374,0.14465481,1.4130721,0.29041687,0.010637281,0.17216764,1.0715386,0.030315215,0.059749383,3.1246033,0.5130856,0.15019256,0.017320322,0.09960492,0.00012937888,0.0004157043,1.4107558,0.24102323,0.2221213,0.054237984,0.065642595,0.13852996,0.0006737654,0.00051624293,0.10362429,0.015432412,0.024453538,0.029147457,0.013168361,0.12614323,0.006732278,0.114078075,0.002398386,1.3450093,0.00035827997,0.037527524,0.07487583,0.007035355,0.41622594,-0.0040790173,0.06350916,0.18682575,0.008346411,0.0103634475,0.037246663,0.9285742,0.016418379,0.048407752,0.33607912,0.045994792,9.952221e-06,0.48144373,0.12494781,0.055325355,0.00010947444,0.13593026,0.120457545,100.0,0.3946709,0.08934081,0.28079948,0.3585157,0.00053742,0.114402995,0.6906246,0.18224913,0.1343082,0.18620391,0.0050820024,0.17684542,0.29958212,4.721825,0.013337405,1.3648329,0.15369087,0.0472683,0.11129043,0.016880263,0.11318343,0.015119441,0.05728439,0.05675776,0.072169974,-1.0748392e-05,0.010612496,0.108461946,0.052352056,0.13330184,0.004185108,0.0011942666,0.17295541,0.058421236,0.018725855,0.8827054,0.006331339,0.14009126,0.008862383,0.0004444662,0.11860006,0.100390576,0.78835034,2.9856665e-05,0.39795142,0.06317075,0.7857532,0.064405784,14.697022,0.28743514,0.0009979092,0.44450265,0.83008397,-0.0006685903,0.00020949428,0.08052063,1.3509517,0.29934415,0.08605602
